Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,9e-06,19.659616,[62 20] ; [57 71],[46.46666667 35.53333333] ; [72.53333333 55.46666667],1
p2,1,0.001887,9.656019,[75 10] ; [94 40],[65.59360731 19.40639269] ; [103.40639269  30.59360731],0
p4,1,0.021135,5.315605,[45 41] ; [49 85],[36.74545455 49.25454545] ; [57.25454545 76.74545455],0
p6,1,0.025819,4.968074,[33 53] ; [ 32 100],[25.64220183 60.35779817] ; [39.35779817 92.64220183],0
p11,1,0.026254,4.939202,[69 17] ; [89 45],[61.76363636 24.23636364] ; [96.23636364 37.76363636],0
d2,1,0.042751,4.105229,[31 55] ; [66 66],[38.26605505 47.73394495] ; [58.73394495 73.26605505],0
p5,1,0.044685,4.03049,[ 8 77] ; [  4 128],[ 4.70046083 80.29953917] ; [  7.29953917 124.70046083],0
r2,1,0.051712,3.785078,[84  1] ; [122   9],[81.06481481  3.93518519] ; [124.93518519   6.06481481],0
a2,1,0.070117,3.280276,[13 73] ; [ 34 100],[18.37272727 67.62727273] ; [ 28.62727273 105.37272727],0
u1,1,0.100972,2.690119,[ 9 77] ; [ 25 109],[13.29090909 72.70909091] ; [ 20.70909091 113.29090909],0
b5,1,0.126334,2.336984,[49 37] ; [90 44],[54.33636364 31.66363636] ; [84.66363636 49.33636364],0
v3,1,0.128517,2.310321,[36 48] ; [41 85],[30.8 53.2] ; [46.2 79.8],0
p1,1,0.153271,2.039392,[ 6 78] ; [  4 130],[ 3.85321101 80.14678899] ; [  6.14678899 127.85321101],0
s7,1,0.167903,1.901569,[58 27] ; [76 53],[53.22429907 31.77570093] ; [80.77570093 48.22429907],0
v4,1,0.181925,1.781827,[82  1] ; [127   6],[80.31018519  2.68981481] ; [128.68981481   4.31018519],0
a7,1,0.19351,1.690688,[67 19] ; [93 40],[62.83105023 23.16894977] ; [97.16894977 35.83105023],0
a3,1,0.209594,1.574231,[54 32] ; [95 39],[58.24545455 27.75454545] ; [90.75454545 43.24545455],0
s8,1,0.225459,1.469281,[49 36] ; [66 68],[44.6347032 40.3652968] ; [70.3652968 63.6347032],0
a4,1,0.266884,1.232692,[32 54] ; [60 74],[35.96363636 50.03636364] ; [56.03636364 77.96363636],0
s5,1,0.283293,1.151224,[37 45] ; [49 81],[33.26415094 48.73584906] ; [52.73584906 77.26415094],0
s6,1,0.340564,0.908309,[72 11] ; [108  24],[69.48837209 13.51162791] ; [110.51162791  21.48837209],0
u3,1,0.353865,0.859548,[17 14] ; [25 13],[18.86956522 12.13043478] ; [23.13043478 14.86956522],0
p10,1,0.409626,0.679886,[72 13] ; [106  26],[69.7235023 15.2764977] ; [108.2764977  23.7235023],0
a8,1,0.420468,0.649008,[17 61] ; [ 21 101],[14.82 63.18] ; [23.18 98.82],0
b4,1,0.424411,0.638068,[46 40] ; [79 55],[48.86363636 37.13636364] ; [76.13636364 57.86363636],0
s3,1,0.425708,0.634503,[70 14] ; [116  17],[72. 12.] ; [114.  19.],0
n6,1,0.431757,0.618094,[71 13] ; [106  26],[68.83333333 15.16666667] ; [108.16666667  23.83333333],0
r4,1,0.440252,0.595627,[78  8] ; [117  17],[76.22727273  9.77272727] ; [118.77272727  15.22727273],0
n5,1,0.45658,0.554266,[64 21] ; [94 39],[61.60550459 23.39449541] ; [96.39449541 36.60550459],0
b1,1,0.468637,0.525188,[33 53] ; [45 89],[30.49090909 55.50909091] ; [47.50909091 86.49090909],0
r3,1,0.47691,0.505922,[81  5] ; [128   5],[82.07305936  3.92694064] ; [126.92694064   6.07305936],0
a6,1,0.529865,0.39465,[52 34] ; [86 47],[54.19178082 31.80821918] ; [83.80821918 49.19178082],0
a1,1,0.546497,0.36363,[ 3 83] ; [  7 127],[ 3.90909091 82.09090909] ; [  6.09090909 127.90909091],0
u4,1,0.559978,0.339742,[ 1 85] ; [  3 131],[ 1.56363636 84.43636364] ; [  2.43636364 131.56363636],0
u2,1,0.574621,0.315011,[16 16] ; [21 16],[17.15942029 14.84057971] ; [19.84057971 17.15942029],0
d4,1,0.599731,0.275402,[71 15] ; [106  27],[69.50684932 16.49315068] ; [107.49315068  25.50684932],0
s4,1,0.657065,0.197108,[19 64] ; [34 99],[20.36574074 62.63425926] ; [ 32.63425926 100.36574074],0
p12,1,0.664937,0.187582,[ 4 82] ; [  8 125],[ 4.71232877 81.28767123] ; [  7.28767123 125.71232877],0
d3,1,0.667302,0.184774,[61 25] ; [90 42],[59.56880734 26.43119266] ; [91.43119266 40.56880734],0
a5,1,0.667572,0.184455,[56 30] ; [91 43],[57.46363636 28.53636364] ; [89.53636364 44.46363636],0
b2,1,0.751852,0.099982,[16 33] ; [24 56],[15.19379845 33.80620155] ; [24.80620155 55.19379845],0
b3,1,0.751852,0.099982,[16 33] ; [24 56],[15.19379845 33.80620155] ; [24.80620155 55.19379845],0
s1,1,0.756714,0.095975,[ 5 81] ; [  9 122],[ 5.5483871 80.4516129] ; [  8.4516129 122.5483871],0
d1,1,0.763371,0.090635,[47 39] ; [76 58],[48.08181818 37.91818182] ; [74.91818182 59.08181818],0
r1,1,0.770273,0.085275,[67 18] ; [107  26],[67.8440367 17.1559633] ; [106.1559633  26.8440367],0
n4,1,0.821112,0.051128,[62 24] ; [94 39],[61.26027397 24.73972603] ; [94.73972603 38.26027397],0
p9,1,0.884565,0.021079,[72 13] ; [110  21],[71.62037037 13.37962963] ; [110.37962963  20.62037037],0
v1,1,0.904127,0.014508,[44 40] ; [67 63],[43.57009346 40.42990654] ; [67.42990654 62.57009346],0
v2,1,0.910318,0.012687,[44 37] ; [70 57],[44.39423077 36.60576923] ; [69.60576923 57.39423077],0
n3,1,0.951419,0.003712,[11  5] ; [32 14],[11.09677419  4.90322581] ; [31.90322581 14.09677419],0
n1,1,0.966627,0.00175,[ 5 11] ; [14 30],[ 5.06666667 10.93333333] ; [13.93333333 30.06666667],0
d5,1,0.982865,0.000461,[67 19] ; [103  29],[67.06422018 18.93577982] ; [102.93577982  29.06422018],0
