Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,31.66756,[50  4] ; [21 30],[36.51428571 17.48571429] ; [34.48571429 16.51428571],1
d5,1,0.0,28.196563,[52  2] ; [26 25],[40.11428571 13.88571429] ; [37.88571429 13.11428571],1
d2,1,3e-06,21.703324,[32 22] ; [ 8 44],[20.37735849 33.62264151] ; [19.62264151 32.37735849],1
a5,1,0.000425,12.417774,[41 13] ; [22 30],[32.09433962 21.90566038] ; [30.90566038 21.09433962],1
a4,1,0.002558,9.098754,[24 30] ; [ 9 43],[16.81132075 37.18867925] ; [16.18867925 35.81132075],0
a2,1,0.004696,7.992869,[14 40] ; [ 3 49],[ 8.66037736 45.33962264] ; [ 8.33962264 43.66037736],0
u1,1,0.009521,6.722308,[11 43] ; [ 2 50],[ 6.62264151 47.37735849] ; [ 6.37735849 45.62264151],0
a3,1,0.011421,6.39856,[38 16] ; [24 28],[31.58490566 22.41509434] ; [30.41509434 21.58490566],0
a7,1,0.017109,5.68516,[45  9] ; [32 19],[39.6 14.4] ; [37.4 13.6],0
s5,1,0.022178,5.231747,[29 21] ; [18 33],[23.26732673 26.73267327] ; [23.73267327 27.26732673],0
n2,1,0.025067,5.019251,[14  8] ; [16  1],[16.92307692  5.07692308] ; [13.07692308  3.92307692],0
p10,1,0.028553,4.794359,[44  7] ; [34 16],[39.38613861 11.61386139] ; [38.61386139 11.38613861],0
b3,1,0.036194,4.387961,[13 16] ; [ 4 19],[ 9.48076923 19.51923077] ; [ 7.51923077 15.48076923],0
b2,1,0.036194,4.387961,[13 16] ; [ 4 19],[ 9.48076923 19.51923077] ; [ 7.51923077 15.48076923],0
a6,1,0.043502,4.075795,[42 12] ; [31 21],[37.18867925 16.81132075] ; [35.81132075 16.18867925],0
r2,1,0.044696,4.030077,[53  1] ; [46  6],[50.43396226  3.56603774] ; [48.56603774  3.43396226],0
p7,1,0.059041,3.564116,[25 25] ; [33 15],[29.59183673 20.40816327] ; [28.40816327 19.59183673],0
u2,1,0.06658,3.365385,[12  4] ; [12 14],[9.14285714 6.85714286] ; [14.85714286 11.14285714],0
p9,1,0.067211,3.349863,[45  6] ; [37 13],[41.40594059  9.59405941] ; [40.59405941  9.40594059],0
a8,1,0.078029,3.105491,[ 1 50] ; [ 5 43],[ 3.09090909 47.90909091] ; [ 2.90909091 45.09090909],0
s6,1,0.110021,2.553926,[47  6] ; [40 12],[43.91428571  9.08571429] ; [43.08571429  8.91428571],0
p3,1,0.125723,2.344535,[24 29] ; [16 36],[20.19047619 32.80952381] ; [19.80952381 32.19047619],0
