Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,23.444462,[171 151] ; [52  8],[187.97382199 134.02617801] ; [35.02617801 24.97382199],1
p1,1,4e-06,21.457621,[ 23 303] ; [16 44],[ 32.93782383 293.06217617] ; [ 6.06217617 53.93782383],1
p4,1,1.1e-05,19.306157,[205 122] ; [55  5],[219.68992248 107.31007752] ; [40.31007752 19.68992248],1
p12,1,3.4e-05,17.206701,[ 27 298] ; [16 44],[ 36.2987013 288.7012987] ; [ 6.7012987 53.2987013],1
p3,1,6.3e-05,16.006444,[177 151] ; [49 11],[191.05154639 136.94845361] ; [34.94845361 25.05154639],1
b5,1,0.000671,11.566953,[208 120] ; [24 36],[196.12371134 131.87628866] ; [35.87628866 24.12371134],1
p6,1,0.000679,11.544656,[140 185] ; [39 19],[151.89295039 173.10704961] ; [27.10704961 30.89295039],1
s1,1,0.000774,11.303323,[  8 314] ; [ 7 53],[ 12.64397906 309.35602094] ; [ 2.35602094 57.64397906],1
s7,1,0.001912,9.632111,[233  81] ; [53  4],[242.05929919  71.94070081] ; [43.94070081 13.05929919],0
s5,1,0.003191,8.694751,[132 181] ; [35 20],[142.04076087 170.95923913] ; [24.95923913 30.04076087],0
v1,1,0.005129,7.83356,[186 131] ; [46 13],[195.59574468 121.40425532] ; [36.40425532 22.59574468],0
a1,1,0.005246,7.792783,[ 14 314] ; [ 8 52],[ 18.59793814 309.40206186] ; [ 3.40206186 56.59793814],0
p7,1,0.008653,6.893139,[214 104] ; [49  9],[222.43085106  95.56914894] ; [40.56914894 17.43085106],0
n5,1,0.011253,6.424889,[252  74] ; [55  5],[259.27979275  66.72020725] ; [47.72020725 12.27979275],0
v3,1,0.013478,6.105246,[140 175] ; [36 22],[148.63270777 166.36729223] ; [27.36729223 30.63270777],0
n4,1,0.028621,4.790285,[260  66] ; [55  5],[266.03626943  59.96373057] ; [48.96373057 11.03626943],0
u4,1,0.050908,3.811301,[ 10 318] ; [ 5 55],[ 12.68041237 315.31958763] ; [ 2.31958763 57.68041237],0
n1,1,0.067961,3.331592,[29 42] ; [10  5],[32.19767442 38.80232558] ; [6.80232558 8.19767442],0
