Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,125.1441,[230   5] ; [30 38],[201.65016502  33.34983498] ; [58.34983498  9.65016502],1
r1,1,0.0,88.977641,[197  37] ; [18 52],[165.49342105  68.50657895] ; [49.50657895 20.49342105],1
r2,1,0.0,86.062168,[224  10] ; [34 33],[200.57142857  33.42857143] ; [57.42857143  9.57142857],1
v4,1,0.0,77.46833,[226   9] ; [39 31],[204.18032787  30.81967213] ; [60.81967213  9.18032787],1
p11,1,0.0,39.781216,[185  50] ; [28 43],[163.57843137  71.42156863] ; [49.42156863 21.57843137],1
p9,1,0.0,27.657963,[181  51] ; [30 37],[163.71906355  68.28093645] ; [47.28093645 19.71906355],1
a6,1,0.0,26.910681,[174  61] ; [29 42],[155.89869281  79.10130719] ; [47.10130719 23.89869281],1
d5,1,1e-06,24.115976,[193  42] ; [38 33],[177.40196078  57.59803922] ; [53.59803922 17.40196078],1
p10,1,1e-06,23.494569,[175  58] ; [31 39],[158.40924092  74.59075908] ; [47.59075908 22.40924092],1
p2,1,1e-06,23.46384,[179  56] ; [32 38],[162.57377049  72.42622951] ; [48.42622951 21.57377049],1
p7,1,9e-06,19.731517,[116 119] ; [13 55],[100.04950495 134.95049505] ; [28.95049505 39.04950495],1
a7,1,5.6e-05,16.241697,[173  62] ; [33 36],[159.24342105  75.75657895] ; [46.75657895 22.24342105],1
n6,1,8.8e-05,15.386218,[192  43] ; [40 28],[179.9339934  55.0660066] ; [52.0660066 15.9339934],1
a5,1,0.000149,14.383863,[175  60] ; [36 35],[162.04248366  72.95751634] ; [48.95751634 22.04248366],1
d4,1,0.000562,11.896689,[191  44] ; [43 27],[180.29508197  54.70491803] ; [53.70491803 16.29508197],1
v2,1,0.000613,11.735192,[122 104] ; [21 48],[109.55254237 116.44745763] ; [33.44745763 35.55254237],1
d1,1,0.000891,11.041281,[129 106] ; [23 48],[116.73202614 118.26797386] ; [35.26797386 35.73202614],1
a1,1,0.001297,10.347472,[  7 228] ; [ 9 62],[ 12.2875817 222.7124183] ; [ 3.7124183 67.2875817],0
p8,1,0.00135,10.272795,[101 130] ; [16 55],[ 89.49337748 141.50662252] ; [27.50662252 43.49337748],0
p3,1,0.003225,8.675722,[ 88 147] ; [13 57],[ 77.81967213 157.18032787] ; [23.18032787 46.81967213],0
p4,1,0.007265,7.206141,[102 132] ; [18 52],[ 92.36842105 141.63157895] ; [27.63157895 42.36842105],0
d3,1,0.009184,6.786697,[156  79] ; [35 36],[146.68300654  88.31699346] ; [44.31699346 26.68300654],0
v1,1,0.011398,6.402183,[107 125] ; [20 49],[ 97.88704319 134.11295681] ; [29.11295681 39.88704319],0
