Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,177.600753,[251  35] ; [24 96],[193.71921182  92.28078818] ; [81.28078818 38.71921182],1
p2,1,0.0,55.785963,[235  49] ; [56 65],[204.05925926  79.94074074] ; [86.94074074 34.05925926],1
p11,1,0.0,50.73643,[230  57] ; [54 67],[199.7745098  87.2254902] ; [84.2254902 36.7745098],1
r3,1,0.0,32.770133,[267  18] ; [87 32],[249.72772277  35.27227723] ; [104.27227723  14.72772277],1
r4,1,0.0,27.835156,[242  45] ; [73 48],[221.58088235  65.41911765] ; [93.41911765 27.58088235],1
v4,1,1e-06,24.463008,[263  21] ; [88 30],[247.97014925  36.02985075] ; [103.02985075  14.97014925],1
n6,1,7e-06,20.225243,[229  56] ; [70 49],[210.92821782  74.07178218] ; [88.07178218 30.92821782],1
p8,1,0.000265,13.303657,[118 166] ; [27 93],[101.93069307 182.06930693] ; [43.06930693 76.93069307],1
s6,1,0.000991,10.844619,[143 138] ; [40 81],[127.91791045 153.08208955] ; [55.08208955 65.91791045],1
n5,1,0.001159,10.55482,[200  85] ; [64 56],[185.77777778  99.22222222] ; [78.22222222 41.77777778],0
n3,1,0.002126,9.437696,[53 13] ; [25 22],[45.55752212 20.44247788] ; [32.44247788 14.55752212],0
b1,1,0.00238,9.230292,[ 92 195] ; [58 63],[105.51470588 181.48529412] ; [44.48529412 76.51470588],0
v2,1,0.002602,9.067427,[140 131] ; [41 76],[126.42010309 144.57989691] ; [54.57989691 62.42010309],0
n2,1,0.002641,9.03999,[52 14] ; [25 23],[44.57894737 21.42105263] ; [32.42105263 15.57894737],0
v1,1,0.003935,8.313495,[128 150] ; [37 84],[114.96240602 163.03759398] ; [50.03759398 70.96240602],0
a7,1,0.005618,7.668788,[209  78] ; [70 49],[197.22413793  89.77586207] ; [81.77586207 37.22413793],0
r2,1,0.007072,7.254599,[259  24] ; [97 21],[251.24189526  31.75810474] ; [104.75810474  13.24189526],0
s1,1,0.00726,7.207454,[  7 277] ; [ 10 110],[ 11.95049505 272.04950495] ; [  5.04950495 114.95049505],0
d2,1,0.010372,6.569909,[100 185] ; [58 61],[111.46039604 173.53960396] ; [46.53960396 72.46039604],0
p7,1,0.015868,5.817461,[135 147] ; [41 77],[124.08 157.92] ; [51.92 66.08],0
s2,1,0.03183,4.607637,[ 92 193] ; [26 94],[ 83.03703704 201.96296296] ; [34.96296296 85.03703704],0
d3,1,0.040882,4.180914,[189  97] ; [67 54],[179.89189189 106.10810811] ; [76.10810811 44.89189189],0
p4,1,0.041177,4.168698,[125 161] ; [39 80],[115.81234568 170.18765432] ; [48.18765432 70.81234568],0
b5,1,0.047257,3.936225,[182 105] ; [64 57],[173.04411765 113.95588235] ; [72.95588235 48.04411765],0
p3,1,0.062745,3.463294,[101 185] ; [31 89],[ 92.98522167 193.01477833] ; [39.01477833 80.98522167],0
a6,1,0.076546,3.136744,[194  92] ; [71 50],[186.21621622  99.78378378] ; [78.78378378 42.21621622],0
p12,1,0.101928,2.675114,[ 11 275] ; [  1 119],[  8.45320197 277.54679803] ; [  3.54679803 116.45320197],0
p5,1,0.11378,2.500918,[ 18 267] ; [  3 117],[ 14.77777778 270.22222222] ; [  6.22222222 113.77777778],0
d4,1,0.117135,2.455221,[225  61] ; [85 34],[218.91358025  67.08641975] ; [91.08641975 27.91358025],0
d5,1,0.147846,2.094336,[216  70] ; [83 38],[210.10810811  75.89189189] ; [88.89189189 32.10810811],0
s5,1,0.152427,2.047797,[ 61 217] ; [ 19 102],[ 55.73934837 222.26065163] ; [24.26065163 96.73934837],0
s3,1,0.223351,1.482713,[117 165] ; [42 78],[111.53731343 170.46268657] ; [47.46268657 72.53731343],0
a1,1,0.22373,1.480282,[ 11 276] ; [  8 113],[ 13.36519608 273.63480392] ; [  5.63480392 115.36519608],0
