Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,51.863805,[81  2] ; [38 42],[60.59509202 22.40490798] ; [58.40490798 21.59509202],1
d2,1,0.0,44.766883,[51 32] ; [ 9 72],[30.36585366 52.63414634] ; [29.63414634 51.36585366],1
d3,1,0.0,42.872683,[76  7] ; [35 45],[56.52147239 26.47852761] ; [54.47852761 25.52147239],1
a5,1,9.3e-05,15.272776,[58 25] ; [32 49],[45.54878049 37.45121951] ; [44.45121951 36.54878049],1
a4,1,0.000285,13.16634,[36 47] ; [14 67],[25.30487805 57.69512195] ; [24.69512195 56.30487805],1
a2,1,0.000576,11.852563,[16 67] ; [ 2 79],[ 9.1097561 73.8902439] ; [ 8.8902439 72.1097561],1
a7,1,0.003013,8.799561,[69 14] ; [50 30],[60.59509202 22.40490798] ; [58.40490798 21.59509202],0
u1,1,0.003385,8.587178,[13 70] ; [ 2 79],[ 7.59146341 75.40853659] ; [ 7.40853659 73.59146341],0
v2,1,0.005993,7.55235,[44 33] ; [27 50],[35.5 41.5] ; [35.5 41.5],0
a3,1,0.015539,5.854295,[55 28] ; [38 42],[47.35582822 35.64417178] ; [45.64417178 34.35582822],0
r1,1,0.025872,4.964549,[62 20] ; [48 33],[55.33742331 26.66257669] ; [54.66257669 26.33742331],0
s6,1,0.050336,3.830236,[51 31] ; [37 42],[44.81987578 37.18012422] ; [43.18012422 35.81987578],0
r3,1,0.051669,3.786464,[79  4] ; [70 11],[75.40853659  7.59146341] ; [73.59146341  7.40853659],0
u3,1,0.108704,2.572966,[21  7] ; [23 18],[17.85507246 10.14492754] ; [26.14492754 14.85507246],0
b5,1,0.118855,2.432349,[54 29] ; [43 38],[49.09146341 33.90853659] ; [47.90853659 33.09146341],0
a6,1,0.119522,2.423567,[53 30] ; [42 39],[48.07926829 34.92073171] ; [46.92073171 34.07926829],0
a1,1,0.137412,2.206707,[ 2 81] ; [ 6 75],[ 4.04878049 78.95121951] ; [ 3.95121951 77.04878049],0
r4,1,0.1703,1.8803,[67 16] ; [58 23],[63.26219512 19.73780488] ; [61.73780488 19.26219512],0
