Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000533,11.99574,[25  9] ; [37 58],[16.34108527 17.65891473] ; [45.65891473 49.34108527],1
a8,1,0.647356,0.20925,[ 3 30] ; [ 6 84],[ 2.41463415 30.58536585] ; [ 6.58536585 83.41463415],0
u2,1,0.691884,0.157054,[7 5] ; [16 15],[6.41860465 5.58139535] ; [16.58139535 14.41860465],0
s3,1,0.768158,0.086898,[18 16] ; [48 48],[17.26153846 16.73846154] ; [48.73846154 47.26153846],0
a1,1,0.772711,0.083423,[ 2 33] ; [ 7 91],[ 2.36842105 32.63157895] ; [ 6.63157895 91.36842105],0
a3,1,0.801192,0.063406,[23 12] ; [66 31],[23.59848485 11.40151515] ; [65.40151515 31.59848485],0
p4,1,0.827402,0.047539,[18 16] ; [54 44],[18.54545455 15.45454545] ; [53.45454545 44.54545455],0
p9,1,0.833719,0.044072,[26  9] ; [71 27],[25.52631579  9.47368421] ; [71.47368421 26.52631579],0
s5,1,0.8456,0.037922,[10 24] ; [26 68],[ 9.5625 24.4375] ; [26.4375 67.5625],0
u3,1,0.867126,0.027993,[6 5] ; [16 15],[5.76190476 5.23809524] ; [16.23809524 14.76190476],0
p6,1,0.88434,0.021161,[12 20] ; [37 58],[12.34645669 19.65354331] ; [36.65354331 58.34645669],0
u1,1,0.898597,0.016239,[ 4 31] ; [12 86],[ 4.21052632 30.78947368] ; [11.78947368 86.21052632],0
p11,1,0.907937,0.013373,[25 10] ; [71 27],[25.26315789  9.73684211] ; [70.73684211 27.26315789],0
s1,1,0.93053,0.0076,[ 2 33] ; [ 6 92],[ 2.10526316 32.89473684] ; [ 5.89473684 92.10526316],0
s2,1,0.932725,0.007126,[14 21] ; [40 58],[14.21052632 20.78947368] ; [39.78947368 58.21052632],0
