Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,43.540004,[15 29] ; [56  3],[30.33009709 13.66990291] ; [40.66990291 18.33009709],1
s5,1,0.002379,9.231508,[ 9 33] ; [28 26],[16.1875 25.8125] ; [20.8125 33.1875],0
s8,1,0.004879,7.923764,[12 31] ; [33 26],[18.97058824 24.02941176] ; [26.02941176 32.97058824],0
p2,1,0.006004,7.549133,[30 14] ; [53  6],[35.45631068  8.54368932] ; [47.54368932 11.45631068],0
r1,1,0.006888,7.302068,[27 17] ; [50  9],[32.89320388 11.10679612] ; [44.10679612 14.89320388],0
s6,1,0.016152,5.786296,[28 15] ; [48  8],[33.01010101  9.98989899] ; [42.98989899 13.01010101],0
v1,1,0.017982,5.5979,[15 29] ; [34 25],[20.93203883 23.06796117] ; [28.06796117 30.93203883],0
p6,1,0.020089,5.404122,[12 31] ; [30 29],[17.70588235 25.29411765] ; [24.29411765 34.70588235],0
p7,1,0.020348,5.38178,[19 25] ; [39 20],[24.77669903 19.22330097] ; [33.22330097 25.77669903],0
n5,1,0.022102,5.23771,[23 21] ; [43 15],[28.47058824 15.52941176] ; [37.52941176 20.47058824],0
u3,1,0.039941,4.2204,[10 10] ; [14  3],[12.97297297  7.02702703] ; [11.02702703  5.97297297],0
r4,1,0.042506,4.114926,[34 10] ; [54  5],[37.59223301  6.40776699] ; [50.40776699  8.59223301],0
n4,1,0.053537,3.727084,[24 20] ; [43 16],[28.62135922 15.37864078] ; [38.37864078 20.62135922],0
s2,1,0.053788,3.719257,[21 22] ; [40 19],[25.71568627 17.28431373] ; [35.28431373 23.71568627],0
u2,1,0.054122,3.708932,[ 6 14] ; [11  7],[ 8.94736842 11.05263158] ; [8.05263158 9.94736842],0
s7,1,0.059863,3.541183,[19 23] ; [33 18],[23.48387097 18.51612903] ; [28.51612903 22.48387097],0
v4,1,0.074389,3.183415,[36  8] ; [55  4],[38.87378641  5.12621359] ; [52.12621359  6.87378641],0
a3,1,0.135738,2.225623,[24 20] ; [40 18],[27.60784314 16.39215686] ; [36.39215686 21.60784314],0
n6,1,0.140834,2.168822,[31 13] ; [48 10],[34.07843137  9.92156863] ; [44.92156863 13.07843137],0
n1,1,0.154044,2.031746,[9 7] ; [ 5 11],[7. 9.] ; [7. 9.],0
d5,1,0.206021,1.599169,[32 12] ; [49 10],[34.60194175  9.39805825] ; [46.39805825 12.60194175],0
r2,1,0.228921,1.447554,[37  6] ; [55  4],[38.78431373  4.21568627] ; [53.21568627  5.78431373],0
n3,1,0.264173,1.246753,[9 7] ; [12  4],[10.5  5.5] ; [10.5  5.5],0
a6,1,0.26481,1.243438,[22 22] ; [36 23],[24.77669903 19.22330097] ; [33.22330097 25.77669903],0
b2,1,0.280186,1.166187,[ 9 21] ; [ 5 23],[ 7.24137931 22.75862069] ; [ 6.75862069 21.24137931],0
b3,1,0.280186,1.166187,[ 9 21] ; [ 5 23],[ 7.24137931 22.75862069] ; [ 6.75862069 21.24137931],0
v3,1,0.286461,1.136182,[13 29] ; [24 34],[15.54 26.46] ; [21.46 36.54],0
s4,1,0.316819,1.002031,[ 8 35] ; [16 43],[10.11764706 32.88235294] ; [13.88235294 45.11764706],0
d3,1,0.385341,0.753594,[31 13] ; [46 13],[32.89320388 11.10679612] ; [44.10679612 14.89320388],0
d4,1,0.385341,0.753594,[31 13] ; [46 13],[32.89320388 11.10679612] ; [44.10679612 14.89320388],0
a7,1,0.41662,0.659831,[28 16] ; [42 17],[29.90291262 14.09708738] ; [40.09708738 18.90291262],0
v2,1,0.423892,0.639498,[20 24] ; [31 27],[22. 22.] ; [29. 29.],0
s1,1,0.438184,0.601032,[ 4 40] ; [ 3 55],[ 3.01960784 40.98039216] ; [ 3.98039216 54.01960784],0
d1,1,0.442038,0.590986,[22 22] ; [34 25],[23.9223301 20.0776699] ; [32.0776699 26.9223301],0
b5,1,0.495382,0.464815,[29 15] ; [35 24],[27.33980583 16.66019417] ; [36.66019417 22.33980583],0
d2,1,0.513158,0.427622,[21 23] ; [32 27],[22.6407767 21.3592233] ; [30.3592233 28.6407767],0
p1,1,0.609346,0.261129,[ 6 38] ; [ 6 52],[ 5.17647059 38.82352941] ; [ 6.82352941 51.17647059],0
r3,1,0.644522,0.212877,[39  5] ; [53  5],[39.68627451  4.31372549] ; [52.31372549  5.68627451],0
p3,1,0.667962,0.183995,[25 19] ; [36 23],[26.05825243 17.94174757] ; [34.94174757 24.05825243],0
a8,1,0.678788,0.171494,[ 3 37] ; [ 5 45],[ 3.55555556 36.44444444] ; [ 4.44444444 45.55555556],0
p8,1,0.695095,0.153625,[18 25] ; [27 32],[18.97058824 24.02941176] ; [26.02941176 32.97058824],0
n2,1,0.709749,0.138528,[10  6] ; [11  5],[10.5  5.5] ; [10.5  5.5],0
p5,1,0.754716,0.097611,[ 6 37] ; [ 7 52],[ 5.48039216 37.51960784] ; [ 7.51960784 51.48039216],0
a1,1,0.763956,0.090174,[ 2 42] ; [ 2 57],[ 1.70873786 42.29126214] ; [ 2.29126214 56.70873786],0
a4,1,0.840238,0.040638,[20 24] ; [28 31],[20.50485437 23.49514563] ; [27.49514563 31.50485437],0
b4,1,0.84327,0.03909,[23 21] ; [32 27],[23.49514563 20.50485437] ; [31.50485437 27.49514563],0
a5,1,0.887015,0.020187,[30 14] ; [41 18],[30.33009709 13.66990291] ; [40.66990291 18.33009709],0
b1,1,0.928545,0.008042,[25 19] ; [33 26],[24.77669903 19.22330097] ; [33.22330097 25.77669903],0
a2,1,0.960943,0.002398,[11 33] ; [15 44],[11.10679612 32.89320388] ; [14.89320388 44.10679612],0
s3,1,0.981162,0.000558,[26 18] ; [35 24],[26.05825243 17.94174757] ; [34.94174757 24.05825243],0
u1,1,0.988511,0.000207,[ 9 35] ; [12 47],[ 8.97087379 35.02912621] ; [12.02912621 46.97087379],0
