Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4.3e-05,16.756137,[67 65] ; [59 15],[80.73786408 51.26213592] ; [45.26213592 28.73786408],1
s6,1,4.8e-05,16.543263,[72 63] ; [59 13],[85.43478261 49.56521739] ; [45.56521739 26.43478261],1
r4,1,0.000125,14.709271,[94 42] ; [70  6],[105.20754717  30.79245283] ; [58.79245283 17.20754717],1
s2,1,0.000161,14.234784,[51 85] ; [49 27],[64.1509434 71.8490566] ; [35.8490566 40.1509434],1
r1,1,0.000366,12.697987,[87 49] ; [66 10],[98.1509434 37.8490566] ; [54.8490566 21.1509434],1
p5,1,0.001537,10.033757,[ 11 123] ; [18 57],[ 18.59330144 115.40669856] ; [10.40669856 64.59330144],0
p4,1,0.002788,8.941463,[60 73] ; [50 25],[70.33653846 62.66346154] ; [39.66346154 35.33653846],0
p6,1,0.004709,7.987824,[36 94] ; [35 39],[45.24509804 84.75490196] ; [25.75490196 48.24509804],0
v4,1,0.005198,7.80908,[111  23] ; [73  3],[117.40952381  16.59047619] ; [66.59047619  9.40952381],0
b5,1,0.007028,7.265807,[69 67] ; [24 52],[59.66037736 76.33962264] ; [33.33962264 42.66037736],0
s3,1,0.008376,6.951281,[66 67] ; [52 24],[75.09090909 57.90909091] ; [42.90909091 33.09090909],0
n5,1,0.008413,6.943349,[111  25] ; [71  4],[117.30805687  18.69194313] ; [64.69194313 10.30805687],0
v1,1,0.008849,6.853122,[60 73] ; [48 27],[69.05769231 63.94230769] ; [38.94230769 36.05769231],0
p3,1,0.011511,6.384653,[56 78] ; [45 30],[64.75598086 69.24401914] ; [36.24401914 38.75598086],0
d5,1,0.013379,6.118241,[93 43] ; [63 12],[100.54976303  35.45023697] ; [55.45023697 19.54976303],0
s4,1,0.017693,5.626276,[ 17 119] ; [19 56],[ 23.20379147 112.79620853] ; [12.79620853 62.20379147],0
p8,1,0.01892,5.508868,[56 76] ; [44 30],[64.0776699 67.9223301] ; [35.9223301 38.0776699],0
d4,1,0.024496,5.059198,[93 43] ; [62 13],[99.90521327 36.09478673] ; [55.09478673 19.90521327],0
s8,1,0.02545,4.992972,[57 79] ; [44 32],[64.79245283 71.20754717] ; [36.20754717 39.79245283],0
p11,1,0.027056,4.887259,[96 40] ; [64 12],[102.64150943  33.35849057] ; [57.35849057 18.64150943],0
p2,1,0.027097,4.884596,[97 35] ; [65 10],[103.30434783  28.69565217] ; [58.69565217 16.30434783],0
p10,1,0.029709,4.726046,[93 39] ; [63 12],[99.47826087 32.52173913] ; [56.52173913 18.47826087],0
u3,1,0.029788,4.721508,[12 33] ; [10  8],[15.71428571 29.28571429] ; [ 6.28571429 11.71428571],0
n2,1,0.03229,4.583038,[24 19] ; [13  2],[27.43103448 15.56896552] ; [9.56896552 5.43103448],0
s7,1,0.033791,4.505256,[64 64] ; [49 26],[71.25123153 56.74876847] ; [41.74876847 33.25123153],0
