Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,111.938542,[ 23 118] ; [127  38],[69.11764706 71.88235294] ; [80.88235294 84.11764706],1
d5,1,0.0,82.450093,[73 68] ; [159   6],[106.90196078  34.09803922] ; [125.09803922  39.90196078],1
d3,1,0.0,71.503628,[56 85] ; [142  23],[91.23529412 49.76470588] ; [106.76470588  58.23529412],1
d4,1,0.0,64.677837,[88 53] ; [161   3],[115.11147541  25.88852459] ; [133.88852459  30.11147541],1
a5,1,0.0,44.855103,[67 74] ; [138  27],[94.46078431 46.53921569] ; [110.53921569  54.46078431],1
a2,1,0.0,39.040934,[  7 134] ; [ 56 109],[ 29.02941176 111.97058824] ; [ 33.97058824 131.02941176],1
u1,1,0.0,38.637827,[  3 138] ; [ 47 118],[ 23.03921569 117.96078431] ; [ 26.96078431 138.03921569],1
a4,1,0.0,37.56755,[ 32 108] ; [95 70],[58.29508197 81.70491803] ; [68.70491803 96.29508197],1
a3,1,1e-06,24.499378,[78 62] ; [135  30],[97.7704918 42.2295082] ; [115.2295082  49.7704918],1
r1,1,2.2e-05,17.981282,[93 46] ; [143  21],[108.2640264  30.7359736] ; [127.7359736  36.2640264],1
r2,1,0.00065,11.628197,[124  14] ; [159   2],[130.61538462   7.38461538] ; [152.38461538   8.61538462],1
p6,1,0.000821,11.19306,[37 99] ; [75 88],[50.94314381 85.05685619] ; [ 61.05685619 101.94314381],1
s7,1,0.001138,10.588223,[65 69] ; [107  52],[78.66211604 55.33788396] ; [93.33788396 65.66211604],0
s8,1,0.002078,9.478926,[58 83] ; [97 68],[71.42156863 69.57843137] ; [83.57843137 81.42156863],0
s2,1,0.003612,8.469341,[94 47] ; [134  31],[105.05882353  35.94117647] ; [122.94117647  42.05882353],0
b3,1,0.006509,7.403791,[19 62] ; [47 64],[27.84375 53.15625] ; [38.15625 72.84375],0
b2,1,0.006509,7.403791,[19 62] ; [47 64],[27.84375 53.15625] ; [38.15625 72.84375],0
p3,1,0.00889,6.84488,[52 88] ; [85 78],[63.30033003 76.69966997] ; [73.69966997 89.30033003],0
p4,1,0.010697,6.514949,[67 72] ; [103  61],[77.98679868 61.01320132] ; [92.01320132 71.98679868],0
s6,1,0.011618,6.368308,[103  36] ; [138  23],[111.66333333  27.33666667] ; [129.33666667  31.66333333],0
u2,1,0.019787,5.430554,[29 32] ; [22  8],[34.18681319 26.81318681] ; [16.81318681 13.18681319],0
p10,1,0.02377,5.111322,[100  36] ; [138  26],[107.89333333  28.10666667] ; [130.10666667  33.89333333],0
a6,1,0.027312,4.871007,[83 58] ; [117  48],[92.15686275 48.84313725] ; [107.84313725  57.15686275],0
s5,1,0.029786,4.721598,[43 93] ; [67 85],[51.94444444 84.05555556] ; [58.05555556 93.94444444],0
n4,1,0.033029,4.544301,[95 45] ; [129  35],[103.15789474  36.84210526] ; [120.84210526  43.15789474],0
n1,1,0.051963,3.776962,[11 21] ; [24 18],[15.13513514 16.86486486] ; [19.86486486 22.13513514],0
a7,1,0.057068,3.620618,[91 50] ; [123  42],[98.60784314 42.39215686] ; [115.39215686  49.60784314],0
r4,1,0.086991,2.929193,[116  25] ; [147  18],[121.18627451  19.81372549] ; [141.81372549  23.18627451],0
u3,1,0.117937,2.444507,[35 27] ; [22  8],[38.41304348 23.58695652] ; [18.58695652 11.41304348],0
v2,1,0.118583,2.43594,[45 88] ; [68 91],[51.46917808 81.53082192] ; [61.53082192 97.46917808],0
p8,1,0.126709,2.332364,[56 81] ; [81 82],[62.56333333 74.43666667] ; [74.43666667 88.56333333],0
n6,1,0.145592,2.117839,[104  35] ; [134  30],[109.18151815  29.81848185] ; [128.81848185  35.18151815],0
p7,1,0.148303,2.089624,[91 43] ; [95 64],[85.06484642 48.93515358] ; [100.93515358  58.06484642],0
b4,1,0.152648,2.045591,[74 67] ; [100  65],[80.17647059 60.82352941] ; [93.82352941 71.17647059],0
n2,1,0.168228,1.898659,[28  5] ; [30 12],[25.52  7.48] ; [32.48  9.52],0
n5,1,0.185116,1.756064,[94 44] ; [123  41],[99.1589404 38.8410596] ; [117.8410596  46.1589404],0
p9,1,0.250828,1.318685,[110  28] ; [139  25],[113.78145695  24.21854305] ; [135.21854305  28.78145695],0
p5,1,0.26567,1.238969,[ 10 128] ; [ 18 146],[ 12.79470199 125.20529801] ; [ 15.20529801 148.79470199],0
r3,1,0.277443,1.179571,[128  11] ; [156   8],[130.28382838   8.71617162] ; [153.71617162  10.28382838],0
v1,1,0.379983,0.770756,[62 74] ; [64 94],[58.28571429 77.71428571] ; [67.71428571 90.28571429],0
s1,1,0.390764,0.736564,[  9 129] ; [  7 156],[  7.33554817 130.66445183] ; [  8.66445183 154.33554817],0
u4,1,0.394589,0.724754,[  1 140] ; [  3 162],[  1.84313725 139.15686275] ; [  2.15686275 162.84313725],0
s4,1,0.419663,0.651258,[ 34 106] ; [ 46 116],[ 37.08609272 102.91390728] ; [ 42.91390728 119.08609272],0
p11,1,0.470927,0.519799,[106  35] ; [118  47],[103.21568627  37.78431373] ; [120.78431373  44.21568627],0
p2,1,0.486681,0.483855,[112  27] ; [138  27],[114.30921053  24.69078947] ; [135.69078947  29.30921053],0
v4,1,0.523737,0.406528,[127  11] ; [154  10],[128.40397351   9.59602649] ; [152.59602649  11.40397351],0
p12,1,0.54118,0.373356,[  7 131] ; [ 11 152],[  8.25249169 129.74750831] ; [  9.74750831 153.25249169],0
a1,1,0.754436,0.097841,[  5 136] ; [  7 158],[  5.52941176 135.47058824] ; [  6.47058824 158.52941176],0
a8,1,0.768205,0.086862,[ 22 113] ; [ 23 130],[ 21.09375 113.90625] ; [ 23.90625 129.09375],0
b1,1,0.819695,0.051955,[58 83] ; [70 95],[58.98039216 82.01960784] ; [69.01960784 95.98039216],0
b5,1,0.854241,0.033749,[84 57] ; [100  65],[84.78431373 56.21568627] ; [99.21568627 65.78431373],0
n3,1,0.965942,0.001823,[24  9] ; [30 11],[24.08108108  8.91891892] ; [29.91891892 11.08108108],0
p1,1,0.991036,0.000126,[ 11 128] ; [ 13 152],[ 10.97368421 128.02631579] ; [ 13.02631579 151.97368421],0
