Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.113288,2.507744,[1 1] ; [ 4 32],[0.26315789 1.73684211] ; [ 4.73684211 31.26315789],0
s3,1,0.128634,2.308918,[1 1] ; [ 4 30],[0.27777778 1.72222222] ; [ 4.72222222 29.27777778],0
v3,1,0.172831,1.858218,[1 1] ; [ 5 31],[0.31578947 1.68421053] ; [ 5.68421053 30.31578947],0
p8,1,0.236569,1.400922,[1 1] ; [ 6 30],[0.36842105 1.63157895] ; [ 6.63157895 29.36842105],0
a4,1,0.302225,1.064352,[1 1] ; [ 7 29],[0.42105263 1.57894737] ; [ 7.57894737 28.42105263],0
s8,1,0.302225,1.064352,[1 1] ; [ 7 29],[0.42105263 1.57894737] ; [ 7.57894737 28.42105263],0
b4,1,0.500008,0.45492,[1 1] ; [26 10],[1.42105263 0.57894737] ; [25.57894737 10.42105263],0
d4,1,0.564746,0.331553,[1 1] ; [25 11],[1.36842105 0.63157895] ; [24.63157895 11.36842105],0
v2,1,0.585289,0.297762,[1 1] ; [11 24],[0.64864865 1.35135135] ; [11.35135135 23.64864865],0
d1,1,0.628687,0.233846,[1 1] ; [12 24],[0.68421053 1.31578947] ; [12.31578947 23.68421053],0
s6,1,0.628687,0.233846,[1 1] ; [12 24],[0.68421053 1.31578947] ; [12.31578947 23.68421053],0
p10,1,0.935466,0.006556,[1 1] ; [16 18],[0.94444444 1.05555556] ; [16.05555556 17.94444444],0
d3,1,0.938959,0.005864,[1 1] ; [17 19],[0.94736842 1.05263158] ; [17.05263158 18.94736842],0
v4,1,1.0,0.0,[1 1] ; [18 18],[1. 1.] ; [18. 18.],0
