Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,9.8e-05,15.182885,[16 30] ; [32 10],[25.09090909 20.90909091] ; [22.90909091 19.09090909],1
v1,1,0.000358,12.74107,[11 33] ; [26 15],[19.15294118 24.84705882] ; [17.84705882 23.15294118],1
p9,1,0.007231,7.214728,[30 15] ; [38  4],[35.17241379  9.82758621] ; [32.82758621  9.17241379],0
p1,1,0.013994,6.03886,[ 2 45] ; [ 9 33],[ 5.80898876 41.19101124] ; [ 5.19101124 36.80898876],0
p8,1,0.016505,5.748264,[11 33] ; [21 21],[16.37209302 27.62790698] ; [15.62790698 26.37209302],0
a6,1,0.01715,5.680946,[34 13] ; [20 22],[28.51685393 18.48314607] ; [25.48314607 16.51685393],0
s7,1,0.01811,5.585455,[13 31] ; [22 18],[18.33333333 25.66666667] ; [16.66666667 23.33333333],0
s5,1,0.018457,5.552241,[ 9 35] ; [17 21],[13.95121951 30.04878049] ; [12.04878049 25.95121951],0
p7,1,0.020129,5.400695,[16 30] ; [25 17],[21.43181818 24.56818182] ; [19.56818182 22.43181818],0
p10,1,0.02341,5.137817,[29 18] ; [35  7],[33.79775281 13.20224719] ; [30.20224719 11.79775281],0
p6,1,0.023593,5.124277,[12 32] ; [21 20],[17.08235294 26.91764706] ; [15.91764706 25.08235294],0
p5,1,0.024476,5.060588,[ 2 45] ; [ 8 33],[ 5.34090909 41.65909091] ; [ 4.65909091 36.34090909],0
p2,1,0.027951,4.831086,[26 20] ; [33  9],[30.84090909 15.15909091] ; [28.15909091 13.84090909],0
s8,1,0.030156,4.700393,[14 33] ; [22 20],[19.01123596 27.98876404] ; [16.98876404 25.01123596],0
s2,1,0.045454,4.001701,[18 29] ; [25 17],[22.70786517 24.29213483] ; [20.29213483 21.70786517],0
v4,1,0.064717,3.412187,[34 13] ; [37  5],[37.49438202  9.50561798] ; [33.50561798  8.49438202],0
s3,1,0.091082,2.855137,[18 28] ; [24 18],[21.95454545 24.04545455] ; [20.04545455 21.95454545],0
v3,1,0.123497,2.372395,[13 32] ; [18 22],[16.41176471 28.58823529] ; [14.58823529 25.41176471],0
r4,1,0.126328,2.337059,[25 22] ; [29 13],[28.51685393 18.48314607] ; [25.48314607 16.51685393],0
d2,1,0.146507,2.108252,[36 10] ; [27 15],[32.93181818 13.06818182] ; [30.06818182 11.93181818],0
s6,1,0.160904,1.965707,[24 23] ; [27 14],[27.23863636 19.76136364] ; [23.76136364 17.23863636],0
a1,1,0.18081,1.790956,[ 2 45] ; [ 5 37],[ 3.69662921 43.30337079] ; [ 3.30337079 38.69662921],0
r3,1,0.199316,1.647377,[38  9] ; [38  4],[40.13483146  6.86516854] ; [35.86516854  6.13483146],0
a8,1,0.211477,1.561285,[ 4 41] ; [ 1 39],[ 2.64705882 42.35294118] ; [ 2.35294118 37.64705882],0
