Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,89.281181,[21 62] ; [103  10],[52.51020408 30.48979592] ; [71.48979592 41.51020408],1
s6,1,0.0,51.216716,[35 46] ; [100  10],[57.2513089 23.7486911] ; [77.7486911 32.2513089],1
s5,1,0.0,32.212695,[19 64] ; [71 40],[38.50515464 44.49484536] ; [51.49484536 59.50515464],1
s7,1,0.0,29.849322,[28 47] ; [87 26],[45.87765957 29.12234043] ; [69.12234043 43.87765957],1
s8,1,0.0,28.979955,[29 54] ; [83 30],[47.42857143 35.57142857] ; [64.57142857 48.42857143],1
d4,1,0.00385,8.353096,[64 20] ; [103  10],[71.20812183 12.79187817] ; [95.79187817 17.20812183],0
u3,1,0.02354,5.128205,[ 9 16] ; [17  8],[13. 12.] ; [13. 12.],0
p12,1,0.03414,4.487668,[ 8 75] ; [24 91],[13.41414141 69.58585859] ; [18.58585859 96.41414141],0
s4,1,0.055721,3.660375,[ 6 76] ; [19 96],[10.40609137 71.59390863] ; [ 14.59390863 100.40609137],0
n2,1,0.066328,3.371632,[7 3] ; [18  1],[8.62068966 1.37931034] ; [16.37931034  2.62068966],0
n6,1,0.102081,2.672727,[72 12] ; [104   8],[75.42857143  8.57142857] ; [100.57142857  11.42857143],0
n5,1,0.113459,2.505374,[65 18] ; [99 15],[69.0964467 13.9035533] ; [94.9035533 19.0964467],0
v1,1,0.132907,2.258221,[57 27] ; [89 26],[61.6281407 22.3718593] ; [84.3718593 30.6281407],0
a1,1,0.146068,2.112837,[ 4 80] ; [ 12 103],[ 6.75376884 77.24623116] ; [  9.24623116 105.75376884],0
a8,1,0.164991,1.927878,[ 7 64] ; [19 91],[10.19889503 60.80110497] ; [15.80110497 94.19889503],0
p5,1,0.174283,1.845711,[17 67] ; [33 82],[21.10552764 62.89447236] ; [28.89447236 86.10552764],0
r1,1,0.197736,1.659018,[69 15] ; [101  13],[72.12121212 11.87878788] ; [97.87878788 16.12121212],0
d3,1,0.198013,1.656968,[58 26] ; [88 26],[61.93939394 22.06060606] ; [84.06060606 29.93939394],0
r2,1,0.214311,1.542061,[76  5] ; [112   3],[77.69387755  3.30612245] ; [110.30612245   4.69387755],0
a5,1,0.249875,1.324003,[63 21] ; [94 21],[66.27135678 17.72864322] ; [90.72864322 24.27135678],0
a3,1,0.262718,1.254378,[59 24] ; [89 25],[62.35532995 20.64467005] ; [85.64467005 28.35532995],0
p10,1,0.319599,0.990587,[73 10] ; [106   9],[75.03535354  7.96464646] ; [103.96464646  11.03535354],0
u2,1,0.331595,0.942659,[13 12] ; [17  9],[14.70588235 10.29411765] ; [15.29411765 10.70588235],0
b5,1,0.348893,0.87748,[48 36] ; [58 57],[44.74371859 39.25628141] ; [61.25628141 53.74371859],0
n3,1,0.351425,0.868304,[8 2] ; [12  7],[6.89655172 3.10344828] ; [13.10344828  5.89655172],0
p7,1,0.370854,0.800799,[72 10] ; [94 19],[69.80512821 12.19487179] ; [96.19487179 16.80512821],0
b3,1,0.388375,0.744024,[23 38] ; [29 35],[25.376 35.624] ; [26.624 37.376],0
b2,1,0.388375,0.744024,[23 38] ; [29 35],[25.376 35.624] ; [26.624 37.376],0
d1,1,0.408987,0.681745,[53 31] ; [79 36],[55.71859296 28.28140704] ; [76.28140704 38.71859296],0
v2,1,0.410906,0.676179,[66 17] ; [95 18],[68.17857143 14.82142857] ; [92.82142857 20.17857143],0
n1,1,0.439161,0.598475,[2 7] ; [ 7 12],[2.89285714 6.10714286] ; [ 6.10714286 12.89285714],0
u4,1,0.45696,0.55333,[ 2 82] ; [  5 110],[ 2.95477387 81.04522613] ; [  4.04522613 110.95477387],0
p4,1,0.481824,0.494732,[62 20] ; [91 23],[64.01020408 17.98979592] ; [88.98979592 25.01020408],0
p1,1,0.538189,0.378907,[12 72] ; [20 94],[13.57575758 70.42424242] ; [18.42424242 95.57575758],0
