Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,28.494352,[ 8 70] ; [20 15],[19.32743363 58.67256637] ; [ 8.67256637 26.32743363],1
u1,1,0.175371,1.836422,[ 1 77] ; [ 2 33],[ 2.07079646 75.92920354] ; [ 0.92920354 34.07079646],0
d4,1,0.190283,1.715422,[32 46] ; [19 16],[35.20353982 42.79646018] ; [15.79646018 19.20353982],0
r4,1,0.211329,1.562296,[51 27] ; [27  8],[53.84070796 24.15929204] ; [24.15929204 10.84070796],0
r1,1,0.25291,1.307158,[40 38] ; [22 13],[42.79646018 35.20353982] ; [19.20353982 15.79646018],0
v3,1,0.340274,0.9094,[16 60] ; [10 24],[17.96363636 58.03636364] ; [ 8.03636364 25.96363636],0
p11,1,0.347729,0.881729,[51 27] ; [26  9],[53.15044248 24.84955752] ; [23.84955752 11.15044248],0
r3,1,0.351266,0.868879,[61 17] ; [30  5],[62.81415929 15.18584071] ; [28.18584071  6.81415929],0
b4,1,0.367642,0.81162,[45 33] ; [17 18],[42.79646018 35.20353982] ; [19.20353982 15.79646018],0
b2,1,0.398268,0.713549,[11 31] ; [ 7 12],[12.39344262 29.60655738] ; [ 5.60655738 13.39344262],0
b3,1,0.398268,0.713549,[11 31] ; [ 7 12],[12.39344262 29.60655738] ; [ 5.60655738 13.39344262],0
a6,1,0.454215,0.560111,[46 32] ; [18 17],[44.17699115 33.82300885] ; [19.82300885 15.17699115],0
p12,1,0.531616,0.391301,[ 6 71] ; [ 4 31],[ 6.875 70.125] ; [ 3.125 31.875],0
d1,1,0.557102,0.344746,[ 1 77] ; [ 1 34],[ 1.38053097 76.61946903] ; [ 0.61946903 34.38053097],0
b1,1,0.641058,0.217361,[32 46] ; [16 19],[33.13274336 44.86725664] ; [14.86725664 20.13274336],0
d2,1,0.657984,0.195982,[15 63] ; [ 8 27],[15.87610619 62.12389381] ; [ 7.12389381 27.87610619],0
p5,1,0.692266,0.156643,[ 5 72] ; [ 3 32],[ 5.5 71.5] ; [ 2.5 32.5],0
n3,1,0.7437,0.106901,[18 10] ; [7 3],[18.42105263  9.57894737] ; [6.57894737 3.42105263],0
v2,1,0.745724,0.10516,[18 56] ; [ 9 24],[18.6728972 55.3271028] ; [ 8.3271028 24.6728972],0
n2,1,0.795397,0.067241,[19 10] ; [7 3],[19.33333333  9.66666667] ; [6.66666667 3.33333333],0
n1,1,0.809423,0.058163,[10 18] ; [4 6],[10.31578947 17.68421053] ; [3.68421053 6.31578947],0
b5,1,0.811791,0.056699,[42 36] ; [18 17],[41.4159292 36.5840708] ; [18.5840708 16.4159292],0
d3,1,0.868424,0.027443,[28 50] ; [12 23],[27.61061947 50.38938053] ; [12.38938053 22.61061947],0
s1,1,0.9222,0.009538,[ 4 72] ; [ 2 33],[ 4.10810811 71.89189189] ; [ 1.89189189 33.10810811],0
a8,1,0.971988,0.001233,[ 9 66] ; [ 4 30],[ 8.94495413 66.05504587] ; [ 4.05504587 29.94495413],0
