Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,32.786084,[35 28] ; [ 31 143],[17.5443038 45.4556962] ; [ 48.4556962 125.5443038],1
p3,1,0.000353,12.764113,[41 23] ; [ 65 106],[28.86808511 35.13191489] ; [77.13191489 93.86808511],1
u1,1,0.002141,9.424871,[22 42] ; [ 28 146],[13.44537815 50.55462185] ; [ 36.55462185 137.44537815],0
v3,1,0.005031,7.868241,[33 29] ; [ 55 112],[23.82532751 38.17467249] ; [ 64.17467249 102.82532751],0
a3,1,0.009934,6.646737,[56  7] ; [127  47],[48.64556962 14.35443038] ; [134.35443038  39.64556962],0
s6,1,0.018897,5.51105,[36 28] ; [ 67 104],[28.05106383 35.94893617] ; [74.94893617 96.05106383],0
a2,1,0.034617,4.463971,[26 38] ; [ 46 128],[19.36134454 44.63865546] ; [ 52.63865546 121.36134454],0
p5,1,0.04071,4.188044,[10 54] ; [ 12 161],[ 5.94092827 58.05907173] ; [ 16.05907173 156.94092827],0
p12,1,0.04711,3.941441,[ 5 58] ; [  4 168],[ 2.41276596 60.58723404] ; [  6.58723404 165.41276596],0
s3,1,0.072661,3.221871,[19 44] ; [ 33 139],[13.94042553 49.05957447] ; [ 38.05957447 133.94042553],0
p6,1,0.108447,2.576706,[24 39] ; [ 46 123],[19.00862069 43.99137931] ; [ 50.99137931 118.00862069],0
p4,1,0.111487,2.533019,[40 24] ; [87 84],[34.58723404 29.41276596] ; [92.41276596 78.58723404],0
a8,1,0.175687,1.833734,[ 9 43] ; [ 16 140],[ 6.25 45.75] ; [ 18.75 137.25],0
p2,1,0.219519,1.50751,[46 18] ; [135  35],[49.5042735 14.4957265] ; [131.4957265  38.5042735],0
d2,1,0.26598,1.237364,[49 15] ; [119  53],[45.55932203 18.44067797] ; [122.44067797  49.55932203],0
n2,1,0.283217,1.151586,[11  4] ; [26 19],[9.25 5.75] ; [27.75 17.25],0
a4,1,0.292181,1.109542,[38 25] ; [91 82],[34.43644068 28.56355932] ; [94.56355932 78.43644068],0
a7,1,0.299312,1.077256,[45 19] ; [133  40],[48.06751055 15.93248945] ; [129.93248945  43.06751055],0
n1,1,0.299625,1.075864,[7 8] ; [14 30],[5.33898305 9.66101695] ; [15.66101695 28.33898305],0
v1,1,0.310998,1.026435,[34 29] ; [80 92],[30.56170213 32.43829787] ; [83.43829787 88.56170213],0
n6,1,0.321415,0.983181,[55  9] ; [139  34],[52.38818565 11.61181435] ; [141.61181435  31.38818565],0
