Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-05,18.173117,[52 61] ; [60 18],[66.2617801 46.7382199] ; [45.7382199 32.2617801],1
a1,1,0.321681,0.982099,[  5 112] ; [ 6 73],[  6.56632653 110.43367347] ; [ 4.43367347 74.56632653],0
s5,1,0.335493,0.927579,[30 82] ; [25 50],[32.94117647 79.05882353] ; [22.05882353 52.94117647],0
v4,1,0.410791,0.67651,[103  11] ; [74  5],[104.5492228   9.4507772] ; [72.4507772  6.5492228],0
s2,1,0.423485,0.640624,[50 65] ; [38 39],[52.70833333 62.29166667] ; [35.29166667 41.70833333],0
p2,1,0.445681,0.581611,[95 20] ; [61 17],[92.95336788 22.04663212] ; [63.04663212 14.95336788],0
s3,1,0.479014,0.501108,[62 53] ; [37 39],[59.60732984 55.39267016] ; [39.39267016 36.60732984],0
r1,1,0.48636,0.48457,[86 30] ; [62 17],[88.04102564 27.95897436] ; [59.95897436 19.04102564],0
u2,1,0.493558,0.468761,[21 22] ; [16 12],[22.4084507 20.5915493] ; [14.5915493 13.4084507],0
p12,1,0.49465,0.466397,[  6 108] ; [ 6 72],[  7.125 106.875] ; [ 4.875 73.125],0
p11,1,0.507339,0.439551,[87 30] ; [62 17],[88.94387755 28.05612245] ; [60.05612245 18.94387755],0
a4,1,0.566095,0.329261,[32 83] ; [25 54],[33.78865979 81.21134021] ; [23.21134021 55.78865979],0
d3,1,0.689281,0.159864,[47 70] ; [34 45],[48.35204082 68.64795918] ; [32.64795918 46.35204082],0
a6,1,0.694864,0.15387,[67 50] ; [43 36],[65.66326531 51.33673469] ; [44.33673469 34.66326531],0
d5,1,0.712247,0.136043,[68 49] ; [48 31],[69.24489796 47.75510204] ; [46.75510204 32.24489796],0
s1,1,0.720327,0.12818,[  6 108] ; [ 5 72],[  6.56544503 107.43455497] ; [ 4.43455497 72.56544503],0
n1,1,0.724058,0.124638,[12 15] ; [8 8],[12.55813953 14.44186047] ; [7.44186047 8.55813953],0
u4,1,0.778768,0.078918,[  1 116] ; [ 1 78],[  1.19387755 115.80612245] ; [ 0.80612245 78.19387755],0
u1,1,0.78379,0.075286,[  7 110] ; [ 4 75],[  6.56632653 110.43367347] ; [ 4.43367347 74.56632653],0
r3,1,0.784221,0.074979,[105  10] ; [73  6],[105.51546392   9.48453608] ; [72.48453608  6.51546392],0
a8,1,0.805132,0.060866,[17 91] ; [13 63],[17.60869565 90.39130435] ; [12.39130435 63.60869565],0
p10,1,0.834113,0.043861,[89 23] ; [61 17],[88.42105263 23.57894737] ; [61.57894737 16.42105263],0
n3,1,0.83491,0.043434,[21  6] ; [12  4],[20.72093023  6.27906977] ; [12.27906977  3.72093023],0
a2,1,0.866393,0.028305,[ 11 106] ; [ 8 71],[ 11.34183673 105.65816327] ; [ 7.65816327 71.34183673],0
a5,1,0.896142,0.01704,[70 47] ; [48 31],[70.43877551 46.56122449] ; [47.56122449 31.43877551],0
d2,1,0.905356,0.014137,[ 17 100] ; [11 68],[ 16.71428571 100.28571429] ; [11.28571429 67.71428571],0
a3,1,0.942988,0.005114,[74 42] ; [50 29],[73.76410256 42.23589744] ; [50.23589744 28.76410256],0
a7,1,0.95183,0.003649,[73 44] ; [49 29],[73.2 43.8] ; [48.8 29.2],0
b5,1,0.958443,0.002715,[73 44] ; [49 30],[72.82653061 44.17346939] ; [49.17346939 29.82653061],0
d4,1,0.96255,0.002205,[70 47] ; [47 32],[69.84183673 47.15816327] ; [47.15816327 31.84183673],0
p4,1,0.997588,9e-06,[61 55] ; [41 37],[60.98969072 55.01030928] ; [41.01030928 36.98969072],0
