Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.49265,[ 3 29] ; [83 36],[18.22516556 13.77483444] ; [67.77483444 51.22516556],1
b5,1,0.098365,2.731857,[15 17] ; [75 44],[19.07284768 12.92715232] ; [70.92715232 48.07284768],0
d2,1,0.103541,2.650138,[16 15] ; [42 76],[12.06711409 18.93288591] ; [45.93288591 72.06711409],0
a8,1,0.11479,2.487011,[ 1 30] ; [15 98],[ 3.44444444 27.55555556] ; [ 12.55555556 100.44444444],0
b1,1,0.118088,2.442505,[17 15] ; [45 74],[13.13907285 18.86092715] ; [48.86092715 70.13907285],0
d5,1,0.124068,2.365206,[18 14] ; [84 35],[21.61589404 10.38410596] ; [80.38410596 38.61589404],0
p6,1,0.206861,1.593262,[ 7 24] ; [40 76],[ 9.91156463 21.08843537] ; [37.08843537 78.91156463],0
b4,1,0.212392,1.555047,[16 16] ; [74 45],[19.07284768 12.92715232] ; [70.92715232 48.07284768],0
d1,1,0.234877,1.411082,[10 22] ; [51 68],[12.92715232 19.07284768] ; [48.07284768 70.92715232],0
a3,1,0.246838,1.341114,[16 16] ; [73 46],[18.86092715 13.13907285] ; [70.13907285 48.86092715],0
p5,1,0.329237,0.951899,[ 2 29] ; [ 15 103],[ 3.53691275 27.46308725] ; [ 13.46308725 104.53691275],0
s4,1,0.412405,0.671857,[ 8 24] ; [22 97],[ 6.35761589 25.64238411] ; [23.64238411 95.35761589],0
u2,1,0.440323,0.595441,[ 5 11] ; [19 26],[6.29508197 9.70491803] ; [17.70491803 27.29508197],0
n4,1,0.480676,0.49733,[24  8] ; [96 23],[25.43046358  6.56953642] ; [94.56953642 24.43046358],0
u3,1,0.569604,0.323346,[ 4 12] ; [15 31],[ 4.90322581 11.09677419] ; [14.09677419 31.90322581],0
p1,1,0.584587,0.298877,[ 4 28] ; [ 11 108],[ 3.17880795 28.82119205] ; [ 11.82119205 107.17880795],0
a4,1,0.595385,0.282013,[12 19] ; [40 79],[10.74666667 20.25333333] ; [41.25333333 77.74666667],0
p12,1,0.635099,0.225209,[ 1 31] ; [  6 111],[ 1.5033557 30.4966443] ; [  5.4966443 111.5033557],0
n1,1,0.636719,0.223059,[6 9] ; [17 19],[6.76470588 8.23529412] ; [16.23529412 19.76470588],0
a2,1,0.704192,0.144148,[ 3 29] ; [ 14 105],[ 3.60264901 28.39735099] ; [ 13.39735099 105.60264901],0
s5,1,0.78458,0.074723,[ 6 25] ; [24 87],[ 6.54929577 24.45070423] ; [23.45070423 87.54929577],0
u1,1,0.786528,0.073345,[ 2 30] ; [  6 113],[ 1.69536424 30.30463576] ; [  6.30463576 112.69536424],0
a5,1,0.887282,0.020091,[19 13] ; [69 50],[18.64900662 13.35099338] ; [69.35099338 49.64900662],0
a6,1,0.955107,0.003169,[19 13] ; [70 49],[18.86092715 13.13907285] ; [70.13907285 48.86092715],0
