Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.007919,7.051684,[50 36] ; [24  4],[55.8245614 30.1754386] ; [18.1754386  9.8245614],0
p3,1,0.010349,6.573802,[26 60] ; [16 12],[31.68421053 54.31578947] ; [10.31578947 17.68421053],0
v2,1,0.012353,6.259525,[22 58] ; [15 13],[27.40740741 52.59259259] ; [ 9.59259259 18.40740741],0
r1,1,0.013573,6.092822,[41 44] ; [21  7],[46.63716814 38.36283186] ; [15.36283186 12.63716814],0
a3,1,0.014703,5.951691,[29 55] ; [17 11],[34.5 49.5] ; [11.5 16.5],0
p1,1,0.018228,5.57407,[ 7 79] ; [ 7 21],[10.56140351 75.43859649] ; [ 3.43859649 24.56140351],0
r2,1,0.01961,5.446316,[66 20] ; [27  1],[70.15789474 15.84210526] ; [22.84210526  5.15789474],0
v1,1,0.020789,5.344432,[27 56] ; [16 12],[32.15315315 50.84684685] ; [10.84684685 17.15315315],0
r4,1,0.03014,4.701277,[55 31] ; [24  4],[59.59649123 26.40350877] ; [19.40350877  8.59649123],0
p4,1,0.037048,4.348217,[30 56] ; [16 12],[34.70175439 51.29824561] ; [11.29824561 16.70175439],0
p12,1,0.059743,3.544497,[ 2 84] ; [ 3 25],[ 3.77192982 82.22807018] ; [ 1.22807018 26.77192982],0
a7,1,0.089426,2.884678,[42 43] ; [19  9],[45.88495575 39.11504425] ; [15.11504425 12.88495575],0
s5,1,0.093944,2.805466,[ 4 79] ; [ 4 24],[ 5.98198198 77.01801802] ; [ 2.01801802 25.98198198],0
p8,1,0.12489,2.354898,[28 55] ; [14 14],[31.40540541 51.59459459] ; [10.59459459 17.40540541],0
p5,1,0.141413,2.162513,[ 3 82] ; [ 3 25],[ 4.51327434 80.48672566] ; [ 1.48672566 26.51327434],0
s8,1,0.183908,1.765758,[15 71] ; [ 2 26],[12.8245614 73.1754386] ; [ 4.1754386 23.8245614],0
a5,1,0.189521,1.721335,[31 55] ; [14 14],[33.94736842 52.05263158] ; [11.05263158 16.94736842],0
s6,1,0.259796,1.269841,[29 55] ; [13 15],[31.5 52.5] ; [10.5 17.5],0
b4,1,0.274656,1.193344,[42 44] ; [17 11],[44.50877193 41.49122807] ; [14.49122807 13.50877193],0
d3,1,0.287495,1.131313,[16 68] ; [ 8 20],[18. 66.] ; [ 6. 22.],0
v4,1,0.330524,0.946844,[70 16] ; [25  3],[71.66666667 14.33333333] ; [23.33333333  4.66666667],0
s3,1,0.347941,0.880952,[26 58] ; [11 16],[28. 56.] ; [ 9. 18.],0
a2,1,0.377953,0.77735,[ 5 81] ; [ 3 25],[ 6.03508772 79.96491228] ; [ 1.96491228 26.03508772],0
p9,1,0.400154,0.707864,[52 31] ; [20  8],[53.83783784 29.16216216] ; [18.16216216  9.83783784],0
p10,1,0.478729,0.501757,[44 39] ; [17 11],[45.61261261 37.38738739] ; [15.38738739 12.61261261],0
a6,1,0.5112,0.431609,[43 43] ; [16 12],[44.50877193 41.49122807] ; [14.49122807 13.50877193],0
p2,1,0.514567,0.424769,[58 28] ; [17 11],[56.57894737 29.42105263] ; [18.42105263  9.57894737],0
u2,1,0.543154,0.369726,[21 36] ; [3 8],[20.11764706 36.88235294] ; [3.88235294 7.11764706],0
s4,1,0.546588,0.363465,[13 72] ; [ 3 25],[12.03539823 72.96460177] ; [ 3.96460177 24.03539823],0
p6,1,0.594853,0.282828,[17 67] ; [ 7 21],[18. 66.] ; [ 6. 22.],0
a1,1,0.608058,0.263012,[ 4 82] ; [ 2 26],[ 4.52631579 81.47368421] ; [ 1.47368421 26.52631579],0
s1,1,0.627987,0.234801,[ 5 79] ; [ 1 27],[ 4.5 79.5] ; [ 1.5 26.5],0
a8,1,0.630733,0.231068,[ 9 70] ; [ 2 23],[ 8.35576923 70.64423077] ; [ 2.64423077 22.35576923],0
d2,1,0.632987,0.228032,[19 67] ; [ 5 23],[18.10526316 67.89473684] ; [ 5.89473684 22.10526316],0
u3,1,0.645342,0.211824,[25 32] ; [4 7],[24.30882353 32.69117647] ; [4.69117647 6.30882353],0
n5,1,0.693447,0.15538,[58 28] ; [20  8],[58.84210526 27.15789474] ; [19.15789474  8.84210526],0
r3,1,0.705171,0.143148,[67 18] ; [23  5],[67.69911504 17.30088496] ; [22.30088496  5.69911504],0
s2,1,0.732655,0.116688,[15 70] ; [ 4 23],[14.41964286 70.58035714] ; [ 4.58035714 22.41964286],0
d5,1,0.789549,0.071234,[34 51] ; [12 16],[34.60176991 50.39823009] ; [11.39823009 16.60176991],0
b5,1,0.810022,0.057791,[50 36] ; [17 11],[50.54385965 35.45614035] ; [16.45614035 11.54385965],0
b2,1,0.846983,0.037237,[12 37] ; [ 4 14],[11.70149254 37.29850746] ; [ 4.29850746 13.70149254],0
b3,1,0.846983,0.037237,[12 37] ; [ 4 14],[11.70149254 37.29850746] ; [ 4.29850746 13.70149254],0
n6,1,0.849041,0.03623,[60 26] ; [19  9],[59.59649123 26.40350877] ; [19.40350877  8.59649123],0
p7,1,0.87128,0.026255,[41 44] ; [14 14],[41.37168142 43.62831858] ; [13.62831858 14.37168142],0
a4,1,0.892574,0.018238,[17 67] ; [ 6 22],[17.25 66.75] ; [ 5.75 22.25],0
b1,1,0.92608,0.008608,[36 50] ; [12 16],[36.21052632 49.78947368] ; [11.78947368 16.21052632],0
p11,1,0.967484,0.001662,[58 28] ; [19  9],[58.0877193 27.9122807] ; [18.9122807  9.0877193],0
