Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.266305,[21 18] ; [10 70],[10.15966387 28.84033613] ; [20.84033613 59.15966387],1
s8,1,2e-06,22.244595,[17 22] ; [ 6 75],[ 7.475 31.525] ; [15.525 65.475],1
v2,1,3.1e-05,17.34614,[25 13] ; [20 58],[14.74137931 23.25862069] ; [30.25862069 47.74137931],1
v1,1,5.3e-05,16.34494,[24 13] ; [20 58],[14.15652174 22.84347826] ; [29.84347826 48.15652174],1
p2,1,0.000109,14.968319,[31  7] ; [34 44],[21.29310345 16.70689655] ; [43.70689655 34.29310345],1
s3,1,0.001014,10.801825,[21 17] ; [19 59],[13.10344828 24.89655172] ; [26.89655172 51.10344828],0
d3,1,0.002757,8.96146,[27 12] ; [32 48],[19.33613445 19.66386555] ; [39.66386555 40.33613445],0
r3,1,0.0032,8.689872,[29  9] ; [37 41],[21.62068966 16.37931034] ; [44.37931034 33.62068966],0
p11,1,0.003461,8.547009,[27 12] ; [33 48],[19.5 19.5] ; [40.5 40.5],0
d5,1,0.004582,8.037544,[32  7] ; [45 36],[25.025 13.975] ; [51.975 29.025],0
p9,1,0.005429,7.730697,[30  9] ; [38 38],[23.06086957 15.93913043] ; [44.93913043 31.06086957],0
p7,1,0.007173,7.229184,[19 17] ; [21 57],[12.63157895 23.36842105] ; [27.36842105 50.63157895],0
s5,1,0.0081,7.011339,[11 27] ; [ 8 73],[ 6.06722689 31.93277311] ; [12.93277311 68.06722689],0
s7,1,0.008703,6.882763,[16 22] ; [14 60],[10.17857143 27.82142857] ; [19.82142857 54.17857143],0
b5,1,0.010876,6.485444,[27 12] ; [36 45],[20.475 18.525] ; [42.525 38.475],0
d4,1,0.01615,5.786483,[32  7] ; [48 32],[26.21848739 12.78151261] ; [53.78151261 26.21848739],0
p4,1,0.016873,5.709584,[19 20] ; [21 58],[13.22033898 25.77966102] ; [26.77966102 52.22033898],0
a5,1,0.029682,4.727618,[27 12] ; [39 42],[21.45 17.55] ; [44.55 36.45],0
p3,1,0.036202,4.38757,[14 24] ; [15 64],[ 9.41880342 28.58119658] ; [19.58119658 59.41880342],0
v3,1,0.044754,4.027891,[14 25] ; [15 64],[ 9.58474576 29.41525424] ; [19.41525424 59.58474576],0
p10,1,0.052151,3.770926,[24 13] ; [35 42],[19.14912281 17.85087719] ; [39.85087719 37.14912281],0
b3,1,0.0699,3.285365,[ 5 19] ; [20 27],[ 8.45070423 15.54929577] ; [16.54929577 30.45070423],0
b2,1,0.0699,3.285365,[ 5 19] ; [20 27],[ 8.45070423 15.54929577] ; [16.54929577 30.45070423],0
p6,1,0.0761,3.146293,[10 28] ; [10 67],[ 6.60869565 31.39130435] ; [13.39130435 63.60869565],0
p1,1,0.079002,3.085314,[ 1 38] ; [10 70],[ 3.60504202 35.39495798] ; [ 7.39495798 72.60504202],0
n6,1,0.104642,2.633326,[26 12] ; [41 37],[21.94827586 16.05172414] ; [45.05172414 32.94827586],0
v4,1,0.162838,1.947668,[25 11] ; [44 35],[21.6 14.4] ; [47.4 31.6],0
a6,1,0.16889,1.892766,[24 15] ; [39 42],[20.475 18.525] ; [42.525 38.475],0
s1,1,0.205917,1.599904,[ 1 38] ; [ 7 73],[ 2.62184874 36.37815126] ; [ 5.37815126 74.62184874],0
