Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,45.472585,[50  4] ; [10 30],[34.46808511 19.53191489] ; [25.53191489 14.46808511],1
s7,1,2.8e-05,17.527241,[48  6] ; [17 18],[39.43820225 14.56179775] ; [25.56179775  9.43820225],1
s8,1,0.000122,14.753936,[42 12] ; [15 24],[33.09677419 20.90322581] ; [23.90322581 15.09677419],1
p6,1,0.004319,8.144427,[40 14] ; [17 21],[33.45652174 20.54347826] ; [23.54347826 14.45652174],0
r4,1,0.006578,7.384649,[54  1] ; [33  7],[50.36842105  4.63157895] ; [36.63157895  3.36842105],0
s5,1,0.011651,6.363241,[40 11] ; [19 17],[34.5862069 16.4137931] ; [24.4137931 11.5862069],0
v1,1,0.012386,6.254786,[43 11] ; [21 17],[37.56521739 16.43478261] ; [26.43478261 11.56521739],0
d1,1,0.023371,5.140693,[40 15] ; [20 20],[34.73684211 20.26315789] ; [25.26315789 14.73684211],0
p4,1,0.031527,4.624014,[50  4] ; [30  9],[46.4516129  7.5483871] ; [33.5483871  5.4516129],0
p8,1,0.031863,4.605827,[48  7] ; [27 12],[43.88297872 11.11702128] ; [31.11702128  7.88297872],0
v4,1,0.034581,4.46576,[54  1] ; [35  5],[51.52631579  3.47368421] ; [37.47368421  2.52631579],0
d3,1,0.058115,3.590368,[41 13] ; [23 17],[36.76595745 17.23404255] ; [27.23404255 12.76595745],0
s4,1,0.067725,3.337321,[10 45] ; [ 2 36],[ 7.09677419 47.90322581] ; [ 4.90322581 33.09677419],0
p12,1,0.084519,2.975794,[17 38] ; [ 6 33],[13.45744681 41.54255319] ; [ 9.54255319 29.45744681],0
r2,1,0.094698,2.792645,[53  2] ; [34  5],[50.90425532  4.09574468] ; [36.09574468  2.90425532],0
n1,1,0.095852,2.773232,[7 2] ; [4 6],[5.21052632 3.78947368] ; [5.78947368 4.21052632],0
r3,1,0.102541,2.665566,[53  2] ; [35  5],[50.94736842  4.05263158] ; [37.05263158  2.94736842],0
a3,1,0.113783,2.500878,[46  9] ; [28 12],[42.84210526 12.15789474] ; [31.15789474  8.84210526],0
r1,1,0.123369,2.374023,[48  7] ; [30 10],[45.15789474  9.84210526] ; [32.84210526  7.15789474],0
n6,1,0.170715,1.876657,[53  1] ; [36  3],[51.67741935  2.32258065] ; [37.32258065  1.67741935],0
v3,1,0.170938,1.874698,[34 20] ; [19 20],[30.77419355 23.22580645] ; [22.22580645 16.77419355],0
n5,1,0.173364,1.853615,[54  1] ; [37  3],[52.68421053  2.31578947] ; [38.31578947  1.68421053],0
a4,1,0.19484,1.680634,[28 27] ; [15 25],[24.89473684 30.10526316] ; [18.10526316 21.89473684],0
a1,1,0.199152,1.648583,[ 9 46] ; [ 3 37],[ 6.94736842 48.05263158] ; [ 5.05263158 34.94736842],0
p2,1,0.204811,1.607728,[50  5] ; [32  7],[47.9787234  7.0212766] ; [34.0212766  4.9787234],0
a6,1,0.211788,1.559164,[31 23] ; [28 12],[33.89361702 20.10638298] ; [25.10638298 14.89361702],0
u2,1,0.256299,1.288636,[6 3] ; [5 7],[4.71428571 4.28571429] ; [6.28571429 5.71428571],0
d4,1,0.356982,0.848483,[47  7] ; [32  8],[45.38297872  8.61702128] ; [33.61702128  6.38297872],0
n3,1,0.390733,0.73666,[4 5] ; [7 4],[4.95 4.05] ; [6.05 4.95],0
b4,1,0.396243,0.719697,[31 24] ; [26 14],[33. 22.] ; [24. 16.],0
a2,1,0.402447,0.701004,[12 43] ; [ 6 34],[10.42105263 44.57894737] ; [ 7.57894737 32.42105263],0
p1,1,0.414723,0.665221,[18 37] ; [10 30],[16.21052632 38.78947368] ; [11.78947368 28.21052632],0
b1,1,0.438155,0.601111,[25 30] ; [15 25],[23.15789474 31.84210526] ; [16.84210526 23.15789474],0
p7,1,0.466397,0.530499,[44  9] ; [30  9],[42.63043478 10.36956522] ; [31.36956522  7.63043478],0
d5,1,0.477292,0.505044,[45  9] ; [31  9],[43.65957447 10.34042553] ; [32.34042553  7.65957447],0
n2,1,0.492353,0.47138,[7 2] ; [7 4],[6.3 2.7] ; [7.7 3.3],0
