Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000244,13.456441,[6 1] ; [ 9 38],[1.94444444 5.05555556] ; [13.05555556 33.94444444],1
p8,1,0.001964,9.583301,[5 2] ; [ 8 38],[1.71698113 5.28301887] ; [11.28301887 34.71698113],0
s5,1,0.002384,9.227782,[4 3] ; [ 5 41],[1.18867925 5.81132075] ; [ 7.81132075 38.18867925],0
s2,1,0.004805,7.951534,[4 3] ; [ 6 41],[1.2962963 5.7037037] ; [ 8.7037037 38.2962963],0
v1,1,0.043366,4.081068,[4 3] ; [10 37],[1.81481481 5.18518519] ; [12.18518519 34.81481481],0
p6,1,0.050325,3.830604,[3 4] ; [ 6 40],[1.18867925 5.81132075] ; [ 7.81132075 38.18867925],0
p9,1,0.060194,3.532022,[5 2] ; [15 29],[2.74509804 4.25490196] ; [17.25490196 26.74509804],0
p11,1,0.087496,2.919853,[4 3] ; [12 35],[2.07407407 4.92592593] ; [13.92592593 33.07407407],0
a7,1,0.09817,2.735025,[5 2] ; [18 29],[2.98148148 4.01851852] ; [20.01851852 26.98148148],0
s1,1,0.115117,2.482523,[2 5] ; [ 4 43],[0.77777778 6.22222222] ; [ 5.22222222 41.77777778],0
d2,1,0.141254,2.164245,[1 6] ; [20 26],[2.77358491 4.22641509] ; [18.22641509 27.77358491],0
n4,1,0.152359,2.048474,[6 1] ; [27 20],[4.27777778 2.72222222] ; [28.72222222 18.27777778],0
p4,1,0.170128,1.881817,[3 4] ; [ 9 37],[1.58490566 5.41509434] ; [10.41509434 35.58490566],0
r1,1,0.192245,1.700327,[4 3] ; [15 32],[2.46296296 4.53703704] ; [16.53703704 30.46296296],0
a5,1,0.224213,1.477204,[5 2] ; [22 25],[3.5 3.5] ; [23.5 23.5],0
n1,1,0.228191,1.452101,[3 1] ; [12 16],[1.875 2.125] ; [13.125 14.875],0
a4,1,0.243324,1.361232,[1 5] ; [19 27],[2.30769231 3.69230769] ; [17.69230769 28.30769231],0
p10,1,0.255527,1.292829,[4 3] ; [16 30],[2.64150943 4.35849057] ; [17.35849057 28.64150943],0
u3,1,0.264616,1.244444,[2 1] ; [ 7 14],[1.125 1.875] ; [ 7.875 13.125],0
b3,1,0.282686,1.154132,[1 4] ; [15 18],[2.10526316 2.89473684] ; [13.89473684 19.10526316],0
b2,1,0.282686,1.154132,[1 4] ; [15 18],[2.10526316 2.89473684] ; [13.89473684 19.10526316],0
d1,1,0.339697,0.911574,[3 4] ; [12 35],[1.94444444 5.05555556] ; [13.05555556 33.94444444],0
s8,1,0.364985,0.820669,[2 5] ; [ 7 40],[1.16666667 5.83333333] ; [ 7.83333333 39.16666667],0
b5,1,0.46862,0.525228,[4 3] ; [20 27],[3.11111111 3.88888889] ; [20.88888889 26.11111111],0
p5,1,0.468776,0.524861,[1 6] ; [ 3 43],[0.52830189 6.47169811] ; [ 3.47169811 42.52830189],0
s3,1,0.507924,0.438341,[2 3] ; [12 34],[1.37254902 3.62745098] ; [12.62745098 33.37254902],0
n5,1,0.516153,0.421574,[6 1] ; [35 12],[5.31481481 1.68518519] ; [35.68518519 11.31481481],0
v3,1,0.563621,0.333473,[2 5] ; [ 9 38],[1.42592593 5.57407407] ; [ 9.57407407 37.42592593],0
s4,1,0.563621,0.333473,[2 5] ; [ 9 38],[1.42592593 5.57407407] ; [ 9.57407407 37.42592593],0
d5,1,0.609688,0.26063,[3 4] ; [25 22],[3.62962963 3.37037037] ; [24.37037037 22.62962963],0
d4,1,0.609688,0.26063,[4 3] ; [22 25],[3.37037037 3.62962963] ; [22.62962963 24.37037037],0
p7,1,0.627691,0.235205,[2 5] ; [ 9 35],[1.50980392 5.49019608] ; [ 9.49019608 34.50980392],0
a3,1,0.636157,0.223803,[4 2] ; [26 20],[3.46153846 2.53846154] ; [26.53846154 19.46153846],0
p2,1,0.694496,0.154261,[2 5] ; [17 30],[2.46296296 4.53703704] ; [16.53703704 30.46296296],0
u2,1,0.754293,0.097959,[1 2] ; [ 9 12],[1.25 1.75] ; [ 8.75 12.25],0
p1,1,0.774516,0.082067,[1 6] ; [ 5 42],[0.77777778 6.22222222] ; [ 5.22222222 41.77777778],0
d3,1,0.817434,0.05329,[3 4] ; [18 29],[2.72222222 4.27777778] ; [18.27777778 28.72222222],0
v2,1,0.838452,0.041565,[1 6] ; [ 8 38],[1.18867925 5.81132075] ; [ 7.81132075 38.18867925],0
a6,1,0.844922,0.03826,[3 4] ; [22 25],[3.24074074 3.75925926] ; [21.75925926 25.24074074],0
a1,1,0.856225,0.032827,[1 6] ; [ 8 39],[1.16666667 5.83333333] ; [ 7.83333333 39.16666667],0
b1,1,0.902778,0.014921,[4 3] ; [28 19],[4.14814815 2.85185185] ; [27.85185185 19.14814815],0
s7,1,0.942987,0.005115,[2 5] ; [12 32],[1.92156863 5.07843137] ; [12.07843137 31.92156863],0
