Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,143.26296,[255  27] ; [33 74],[208.781491  73.218509] ; [79.218509 27.781491],1
s6,1,0.0,40.225859,[256  23] ; [71 37],[235.74418605  43.25581395] ; [91.25581395 16.74418605],1
s7,1,0.0,29.539648,[228  40] ; [62 43],[208.36461126  59.63538874] ; [81.63538874 23.36461126],1
s5,1,9e-06,19.785686,[138 128] ; [27 76],[118.94308943 147.05691057] ; [46.05691057 56.94308943],1
s4,1,0.003046,8.779703,[ 66 214] ; [11 97],[ 55.56701031 224.43298969] ; [21.43298969 86.56701031],0
d1,1,0.03297,4.547352,[199  83] ; [64 44],[190.16923077  91.83076923] ; [72.83076923 35.16923077],0
r2,1,0.041849,4.141316,[274   5] ; [100   6],[271.02857143   7.97142857] ; [102.97142857   3.02857143],0
u4,1,0.050313,3.831002,[ 15 267] ; [  1 107],[ 11.56923077 270.43076923] ; [  4.43076923 103.56923077],0
d5,1,0.060868,3.513584,[245  36] ; [86 22],[239.10282776  41.89717224] ; [91.89717224 16.10282776],0
n1,1,0.063144,3.452829,[32 29] ; [ 8 18],[28.04597701 32.95402299] ; [11.95402299 14.04597701],0
v1,1,0.065555,3.390946,[175  96] ; [57 48],[167.21276596 103.78723404] ; [64.78723404 40.21276596],0
n6,1,0.067541,3.341803,[250  30] ; [89 19],[244.63917526  35.36082474] ; [94.36082474 13.63917526],0
p4,1,0.07215,3.233427,[196  85] ; [65 43],[188.53727506  92.46272494] ; [72.46272494 35.53727506],0
d4,1,0.078668,3.092207,[246  35] ; [87 21],[240.54755784  40.45244216] ; [92.45244216 15.54755784],0
u3,1,0.081407,3.036587,[43 13] ; [17 12],[39.52941176 16.47058824] ; [20.47058824  8.52941176],0
n5,1,0.09544,2.780135,[229  52] ; [79 28],[223.06185567  57.93814433] ; [84.93814433 22.06185567],0
a4,1,0.101289,2.685124,[141 141] ; [44 64],[133.76923077 148.23076923] ; [51.23076923 56.76923077],0
a3,1,0.118174,2.44136,[226  55] ; [79 29],[220.32133676  60.67866324] ; [84.67866324 23.32133676],0
u1,1,0.127903,2.317768,[ 70 212] ; [19 89],[ 64.35384615 217.64615385] ; [24.64615385 83.35384615],0
b5,1,0.132281,2.265533,[175 107] ; [58 50],[168.47692308 113.52307692] ; [64.52307692 43.47692308],0
a2,1,0.137759,2.202813,[ 81 201] ; [23 85],[ 75.2 206.8] ; [28.8 79.2],0
p12,1,0.159607,1.97795,[ 35 245] ; [ 8 99],[ 31.11111111 248.88888889] ; [11.88888889 95.11111111],0
n3,1,0.171283,1.871677,[45 17] ; [15 11],[42.27272727 19.72727273] ; [17.72727273  8.27272727],0
v2,1,0.18552,1.752837,[168 100] ; [58 47],[162.38069705 105.61930295] ; [63.61930295 41.38069705],0
u2,1,0.194226,1.685266,[34 21] ; [22  7],[36.66666667 18.33333333] ; [19.33333333  9.66666667],0
p6,1,0.226834,1.460603,[135 144] ; [44 62],[129.71688312 149.28311688] ; [49.28311688 56.71688312],0
r3,1,0.277327,1.180142,[273   9] ; [102   6],[271.15384615  10.84615385] ; [103.84615385   4.15384615],0
p1,1,0.28203,1.157283,[ 31 249] ; [  8 100],[ 28.1443299 251.8556701] ; [10.8556701 97.1443299],0
p10,1,0.336206,0.924845,[247  32] ; [90 16],[244.21558442  34.78441558] ; [92.78441558 13.21558442],0
p11,1,0.344824,0.892415,[223  59] ; [90 18],[226.32307692  55.67692308] ; [86.67692308 21.32307692],0
a7,1,0.354316,0.85794,[192  89] ; [79 29],[195.76092545  85.23907455] ; [75.23907455 32.76092545],0
b4,1,0.363654,0.825235,[158 124] ; [66 42],[161.96923077 120.03076923] ; [62.03076923 45.96923077],0
d2,1,0.370646,0.801499,[163 119] ; [57 51],[159.07692308 122.92307692] ; [60.92307692 47.07692308],0
n2,1,0.371753,0.797798,[47 15] ; [18  9],[45.28089888 16.71910112] ; [19.71910112  7.28089888],0
p3,1,0.375639,0.784925,[168 114] ; [59 49],[164.13846154 117.86153846] ; [62.86153846 45.13846154],0
p9,1,0.423268,0.641224,[256  24] ; [95 12],[253.95348837  26.04651163] ; [97.04651163  9.95348837],0
p2,1,0.462888,0.538901,[240  41] ; [89 19],[237.65809769  43.34190231] ; [91.34190231 16.65809769],0
s1,1,0.508992,0.43614,[ 12 268] ; [  3 103],[ 10.88082902 269.11917098] ; [  4.11917098 101.88082902],0
r1,1,0.525078,0.403907,[237  44] ; [93 14],[238.99484536  42.00515464] ; [91.00515464 15.99484536],0
r4,1,0.552577,0.35272,[268  14] ; [101   7],[266.81538462  15.18461538] ; [102.18461538   5.81538462],0
a1,1,0.592124,0.287039,[ 17 265] ; [  5 103],[ 15.90769231 266.09230769] ; [  6.09230769 101.90769231],0
d3,1,0.592985,0.285706,[201  81] ; [74 34],[198.84615385  83.15384615] ; [76.15384615 31.84615385],0
a5,1,0.661568,0.191625,[225  57] ; [84 24],[223.43076923  58.56923077] ; [85.56923077 22.43076923],0
p5,1,0.714684,0.133643,[ 42 235] ; [18 90],[ 43.16883117 233.83116883] ; [16.83116883 91.16883117],0
p7,1,0.755984,0.096571,[188  84] ; [75 31],[189.24867725  82.75132275] ; [73.75132275 32.24867725],0
n4,1,0.761595,0.092043,[227  53] ; [89 19],[228.04123711  51.95876289] ; [87.95876289 20.04123711],0
b1,1,0.763533,0.090507,[117 165] ; [43 65],[115.69230769 166.30769231] ; [44.30769231 63.69230769],0
p8,1,0.76368,0.090392,[160 119] ; [62 43],[161.296875 117.703125] ; [60.703125 44.296875],0
a6,1,0.880071,0.022765,[187  94] ; [71 37],[186.37017995  94.62982005] ; [71.62982005 36.37017995],0
b3,1,0.881531,0.022209,[ 82 108] ; [34 43],[ 82.54681648 107.45318352] ; [33.45318352 43.54681648],0
b2,1,0.881531,0.022209,[ 82 108] ; [34 43],[ 82.54681648 107.45318352] ; [33.45318352 43.54681648],0
a8,1,0.907434,0.01352,[ 42 218] ; [16 80],[ 42.35955056 217.64044944] ; [15.64044944 80.35955056],0
v3,1,0.91794,0.010615,[125 142] ; [49 57],[124.55227882 142.44772118] ; [49.44772118 56.55227882],0
