Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,25.212047,[12 49] ; [48 29],[26.52173913 34.47826087] ; [33.47826087 43.52173913],1
p3,1,7.7e-05,15.625763,[17 45] ; [47 30],[28.54676259 33.45323741] ; [35.45323741 41.54676259],1
p2,1,0.000264,13.310319,[37 25] ; [66 10],[46.27536232 15.72463768] ; [56.72463768 19.27536232],1
p10,1,0.000964,10.89585,[36 25] ; [64 12],[44.52554745 16.47445255] ; [55.47445255 20.52554745],1
p6,1,0.00186,9.683232,[10 52] ; [30 44],[18.23529412 43.76470588] ; [21.76470588 52.23529412],0
a5,1,0.012132,6.291485,[38 24] ; [62 15],[44.60431655 17.39568345] ; [55.39568345 21.60431655],0
d3,1,0.020635,5.357384,[40 22] ; [63 14],[45.94244604 16.05755396] ; [57.05755396 19.94244604],0
p4,1,0.022818,5.182324,[25 37] ; [46 31],[31.66906475 30.33093525] ; [39.33093525 37.66906475],0
p11,1,0.042778,4.104145,[34 28] ; [55 22],[39.69784173 22.30215827] ; [49.30215827 27.69784173],0
v1,1,0.046902,3.948887,[31 29] ; [26 49],[25.33333333 34.66666667] ; [31.66666667 43.33333333],0
p5,1,0.062845,3.460679,[ 1 60] ; [ 7 70],[ 3.53623188 57.46376812] ; [ 4.46376812 72.53623188],0
b1,1,0.082846,3.008163,[17 45] ; [32 45],[21.85611511 40.14388489] ; [27.14388489 49.85611511],0
a3,1,0.132243,2.265972,[35 27] ; [53 24],[39.25179856 22.74820144] ; [48.74820144 28.25179856],0
n3,1,0.150164,2.070588,[15  7] ; [19  3],[17.  5.] ; [17.  5.],0
s1,1,0.159306,1.980803,[ 1 61] ; [ 5 72],[ 2.67625899 59.32374101] ; [ 3.32374101 73.67625899],0
a1,1,0.162477,1.951024,[ 2 60] ; [ 7 70],[ 4.01438849 57.98561151] ; [ 4.98561151 72.01438849],0
p9,1,0.164284,1.934344,[44 16] ; [64 13],[47.29927007 12.70072993] ; [60.70072993 16.29927007],0
n1,1,0.175734,1.833333,[ 8 14] ; [ 4 18],[ 6. 16.] ; [ 6. 16.],0
v2,1,0.184568,1.760454,[34 23] ; [35 38],[30.25384615 26.74615385] ; [38.74615385 34.25384615],0
d2,1,0.209641,1.573901,[24 38] ; [38 39],[27.65467626 34.34532374] ; [34.34532374 42.65467626],0
b2,1,0.22965,1.443028,[11 18] ; [12 36],[ 8.66233766 20.33766234] ; [14.33766234 33.66233766],0
b3,1,0.22965,1.443028,[11 18] ; [12 36],[ 8.66233766 20.33766234] ; [14.33766234 33.66233766],0
s7,1,0.232166,1.427542,[25 35] ; [39 36],[28.44444444 31.55555556] ; [35.55555556 39.44444444],0
p12,1,0.250532,1.320335,[ 2 60] ; [ 6 71],[ 3.56834532 58.43165468] ; [ 4.43165468 72.56834532],0
u3,1,0.279683,1.168631,[17 10] ; [17  5],[18.73469388  8.26530612] ; [15.26530612  6.73469388],0
s8,1,0.306072,1.047548,[26 36] ; [39 38],[28.99280576 33.00719424] ; [36.00719424 40.99280576],0
v4,1,0.319767,0.989898,[56  6] ; [72  4],[57.50724638  4.49275362] ; [70.49275362  5.50724638],0
u1,1,0.350368,0.872123,[ 7 55] ; [13 64],[ 8.92086331 53.07913669] ; [11.07913669 65.92086331],0
s4,1,0.362892,0.827859,[15 47] ; [24 53],[17.39568345 44.60431655] ; [21.60431655 55.39568345],0
r2,1,0.372039,0.796843,[58  4] ; [66  8],[56.52941176  5.47058824] ; [67.47058824  6.52941176],0
s2,1,0.465149,0.533477,[40 22] ; [45 32],[37.91366906 24.08633094] ; [47.08633094 29.91366906],0
r3,1,0.480584,0.497537,[59  3] ; [75  2],[59.76978417  2.23021583] ; [74.23021583  2.76978417],0
a2,1,0.52636,0.401414,[11 51] ; [17 60],[12.48920863 49.51079137] ; [15.51079137 61.48920863],0
n4,1,0.564444,0.332069,[22 40] ; [31 46],[23.64028777 38.35971223] ; [29.35971223 47.64028777],0
a4,1,0.592845,0.285923,[23 39] ; [32 45],[24.5323741 37.4676259] ; [30.4676259 46.5323741],0
d4,1,0.599827,0.275257,[52 10] ; [67 10],[53.07913669  8.92086331] ; [65.92086331 11.07913669],0
d1,1,0.669896,0.181723,[34 28] ; [45 32],[35.23741007 26.76258993] ; [43.76258993 33.23741007],0
d5,1,0.679832,0.170315,[49 13] ; [63 14],[49.95683453 12.04316547] ; [62.04316547 14.95683453],0
r1,1,0.682306,0.167542,[47 14] ; [57 20],[45.97101449 15.02898551] ; [58.02898551 18.97101449],0
a6,1,0.682871,0.166912,[39 23] ; [51 26],[40.14388489 21.85611511] ; [49.85611511 27.14388489],0
s5,1,0.685757,0.163717,[23 36] ; [31 42],[24.13636364 34.86363636] ; [29.86363636 43.13636364],0
n6,1,0.749539,0.101919,[40 22] ; [51 25],[40.88405797 21.11594203] ; [50.11594203 25.88405797],0
u2,1,0.764956,0.089389,[18  8] ; [15  8],[17.51020408  8.48979592] ; [15.48979592  7.51020408],0
a8,1,0.779764,0.078191,[ 4 53] ; [ 4 65],[ 3.61904762 53.38095238] ; [ 4.38095238 64.61904762],0
s3,1,0.791846,0.069651,[40 22] ; [50 25],[40.72992701 21.27007299] ; [49.27007299 25.72992701],0
r4,1,0.794194,0.068052,[53  9] ; [67 10],[53.52517986  8.47482014] ; [66.47482014 10.52517986],0
v3,1,0.831991,0.045007,[18 40] ; [22 53],[17.44360902 40.55639098] ; [22.55639098 52.44360902],0
b4,1,0.832334,0.044821,[40 22] ; [51 26],[40.58992806 21.41007194] ; [50.41007194 26.58992806],0
a7,1,0.878615,0.023325,[46 16] ; [58 19],[46.38848921 15.61151079] ; [57.61151079 19.38848921],0
p1,1,0.988964,0.000191,[ 5 57] ; [ 6 69],[ 4.97810219 57.02189781] ; [ 6.02189781 68.97810219],0
b5,1,0.994009,5.6e-05,[37 25] ; [46 31],[37.02158273 24.97841727] ; [45.97841727 31.02158273],0
n2,1,1.0,0.0,[16  6] ; [16  6],[16.  6.] ; [16.  6.],0
