Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,125.309801,[258 106] ; [ 31 135],[198.48301887 165.51698113] ; [90.51698113 75.48301887],1
s3,1,0.0,103.636006,[261  99] ; [ 42 124],[207.37642586 152.62357414] ; [95.62357414 70.37642586],1
s7,1,0.0,71.843922,[226 125] ; [ 38 121],[181.69411765 169.30588235] ; [82.30588235 76.69411765],1
s8,1,0.0,61.87351,[221 142] ; [ 41 128],[178.77067669 184.22932331] ; [83.22932331 85.77067669],1
s5,1,0.0,47.360776,[164 188] ; [ 25 139],[128.93023256 223.06976744] ; [ 60.06976744 103.93023256],1
p4,1,0.0,28.716755,[260 104] ; [78 87],[232.57466919 131.42533081] ; [105.42533081  59.57466919],1
s4,1,1e-06,24.145346,[ 81 278] ; [  9 160],[ 61.19318182 297.80681818] ; [ 28.80681818 140.19318182],1
r4,1,1e-06,24.107696,[344  21] ; [136  33],[328.08988764  36.91011236] ; [151.91011236  17.08988764],1
p6,1,0.000144,14.447702,[159 202] ; [ 43 119],[139.43021033 221.56978967] ; [62.56978967 99.43021033],1
p9,1,0.000162,14.228741,[321  40] ; [125  39],[306.67809524  54.32190476] ; [139.32190476  24.67809524],1
p3,1,0.000436,12.371251,[209 155] ; [68 98],[190.24150943 173.75849057] ; [86.75849057 79.24150943],1
p2,1,0.000743,11.37821,[311  52] ; [122  44],[297.12476371  65.87523629] ; [135.87523629  30.12476371],1
p12,1,0.001288,10.359465,[ 42 322] ; [  5 162],[ 32.21845574 331.78154426] ; [ 14.78154426 152.21845574],0
u1,1,0.001347,10.276479,[113 252] ; [ 30 139],[ 97.74344569 267.25655431] ; [ 45.25655431 123.74344569],0
v4,1,0.001546,10.02246,[354  11] ; [153  16],[346.54494382  18.45505618] ; [160.45505618   8.54494382],0
r3,1,0.001591,9.970369,[353  11] ; [153  16],[345.56097561  18.43902439] ; [160.43902439   8.56097561],0
b5,1,0.001639,9.915219,[240 125] ; [87 82],[223.51123596 141.48876404] ; [103.48876404  65.51123596],0
p10,1,0.001748,9.797236,[310  53] ; [123  43],[297.12476371  65.87523629] ; [135.87523629  30.12476371],0
v1,1,0.006241,7.479504,[212 141] ; [79 88],[197.54423077 155.45576923] ; [93.45576923 73.54423077],0
n5,1,0.008025,7.027947,[284  80] ; [113  55],[271.63157895  92.36842105] ; [125.36842105  42.63157895],0
r1,1,0.01341,6.114191,[313  51] ; [130  38],[303.10526316  60.89473684] ; [139.89473684  28.10526316],0
a5,1,0.02175,5.265639,[314  51] ; [132  37],[304.85018727  60.14981273] ; [141.14981273  27.85018727],0
a2,1,0.027871,4.836027,[137 228] ; [ 47 122],[125.76779026 239.23220974] ; [ 58.23220974 110.76779026],0
p7,1,0.036121,4.391377,[231 120] ; [94 73],[220.22200772 130.77799228] ; [104.77799228  62.22200772],0
p5,1,0.039644,4.23304,[ 48 313] ; [ 12 155],[ 41.02272727 319.97727273] ; [ 18.97727273 148.02272727],0
a1,1,0.042435,4.117774,[ 24 341] ; [  4 165],[ 19.13857678 345.86142322] ; [  8.86142322 160.13857678],0
p1,1,0.043288,4.084135,[ 36 327] ; [  8 161],[ 30.02255639 332.97744361] ; [ 13.97744361 155.02255639],0
u3,1,0.052077,3.773296,[47 20] ; [20 19],[42.3490566 24.6509434] ; [24.6509434 14.3490566],0
u4,1,0.056682,3.631899,[ 16 349] ; [  2 167],[ 12.30337079 352.69662921] ; [  5.69662921 163.30337079],0
n2,1,0.059507,3.551081,[58 22] ; [27 21],[53.125 26.875] ; [31.875 16.125],0
n6,1,0.080996,3.044795,[315  48] ; [136  32],[308.31073446  54.68926554] ; [142.68926554  25.31073446],0
u2,1,0.08319,3.001442,[45 22] ; [19 19],[40.83809524 26.16190476] ; [23.16190476 14.83809524],0
r2,1,0.093911,2.806018,[351  11] ; [153  10],[347.52  14.48] ; [156.48   6.52],0
d3,1,0.118273,2.44004,[328  37] ; [144  25],[322.62172285  42.37827715] ; [149.37827715  19.62172285],0
a4,1,0.167703,1.90336,[216 148] ; [89 79],[208.68421053 155.31578947] ; [96.31578947 71.68421053],0
a8,1,0.17395,1.848566,[ 44 282] ; [ 14 139],[ 39.47390397 286.52609603] ; [ 18.52609603 134.47390397],0
n1,1,0.196431,1.668717,[33 47] ; [14 33],[29.60629921 50.39370079] ; [17.39370079 29.60629921],0
s1,1,0.207624,1.587917,[ 14 347] ; [  3 164],[ 11.62310606 349.37689394] ; [  5.37689394 161.62310606],0
n3,1,0.223995,1.478591,[56 23] ; [29 19],[52.87401575 26.12598425] ; [32.12598425 15.87401575],0
a3,1,0.225092,1.471608,[298  66] ; [130  38],[292.84210526  71.15789474] ; [135.15789474  32.84210526],0
n4,1,0.270705,1.213173,[293  71] ; [129  40],[288.19512195  75.80487805] ; [133.80487805  35.19512195],0
p11,1,0.296492,1.089905,[289  76] ; [127  42],[284.34456929  80.65543071] ; [131.65543071  37.34456929],0
v3,1,0.301899,1.065789,[154 194] ; [63 97],[148.65354331 199.34645669] ; [68.34645669 91.65354331],0
b2,1,0.310297,1.029412,[ 91 147] ; [45 57],[ 95.2 142.8] ; [40.8 61.2],0
b3,1,0.310297,1.029412,[ 91 147] ; [45 57],[ 95.2 142.8] ; [40.8 61.2],0
p8,1,0.354464,0.857413,[194 163] ; [83 83],[189.08030593 167.91969407] ; [87.91969407 78.08030593],0
v2,1,0.375728,0.784633,[220 130] ; [97 68],[215.4368932 134.5631068] ; [101.5631068  63.4368932],0
b4,1,0.42158,0.645907,[225 140] ; [98 71],[220.77715356 144.22284644] ; [102.22284644  66.77715356],0
a6,1,0.533676,0.387388,[262 102] ; [126  43],[264.97560976  99.02439024] ; [123.02439024  45.97560976],0
a7,1,0.641682,0.216549,[281  84] ; [127  42],[278.87640449  86.12359551] ; [129.12359551  39.87640449],0
d2,1,0.685846,0.16362,[264 100] ; [119  49],[262.05263158 101.94736842] ; [120.94736842  47.05263158],0
b1,1,0.70328,0.145082,[138 227] ; [ 61 108],[136.02059925 228.97940075] ; [ 62.97940075 106.02059925],0
d5,1,0.734013,0.115459,[358   7] ; [165   4],[357.48127341   7.51872659] ; [165.51872659   3.48127341],0
