Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.0,40.123282,[44 36] ; [73  1],[60.77922078 19.22077922] ; [56.22077922 17.77922078],1
p12,1,0.521227,0.411465,[ 1 77] ; [ 2 71],[ 1.54966887 76.45033113] ; [ 1.45033113 71.54966887],0
s1,1,0.540371,0.374853,[ 5 74] ; [ 3 70],[ 4.15789474 74.84210526] ; [ 3.84210526 69.15789474],0
v1,1,0.590702,0.28925,[32 46] ; [34 41],[33.64705882 44.35294118] ; [32.35294118 42.64705882],0
b1,1,0.621851,0.243275,[40 40] ; [35 41],[38.46153846 41.53846154] ; [36.53846154 39.46153846],0
b2,1,0.631469,0.230074,[12 29] ; [16 31],[13.04545455 27.95454545] ; [14.95454545 32.04545455],0
b3,1,0.631469,0.230074,[12 29] ; [16 31],[13.04545455 27.95454545] ; [14.95454545 32.04545455],0
p2,1,0.632353,0.228883,[53 27] ; [51 22],[54.37908497 25.62091503] ; [49.62091503 23.37908497],0
n1,1,0.65856,0.195278,[10 16] ; [12 15],[10.79245283 15.20754717] ; [11.20754717 15.79245283],0
r4,1,0.672743,0.178411,[62 18] ; [61 15],[63.07692308 16.92307692] ; [59.92307692 16.07692308],0
v3,1,0.703293,0.145069,[22 53] ; [18 50],[20.97902098 54.02097902] ; [19.02097902 48.97902098],0
p11,1,0.715529,0.132817,[44 36] ; [44 32],[45.12820513 34.87179487] ; [42.87179487 33.12820513],0
u3,1,0.783947,0.075174,[24 11] ; [13  5],[24.43396226 10.56603774] ; [12.56603774  5.43396226],0
n4,1,0.882367,0.021895,[42 38] ; [39 37],[41.53846154 38.46153846] ; [39.46153846 36.53846154],0
s4,1,0.891345,0.01866,[12 68] ; [12 64],[12.30769231 67.69230769] ; [11.69230769 64.30769231],0
v4,1,0.900865,0.015517,[69 10] ; [65 10],[68.74025974 10.25974026] ; [65.25974026  9.74025974],0
a6,1,0.92006,0.010072,[55 25] ; [51 24],[54.70967742 25.29032258] ; [51.29032258 23.70967742],0
