Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,5e-06,20.894258,[56 50] ; [79 16],[71.19402985 34.80597015] ; [63.80597015 31.19402985],1
p7,1,1.7e-05,18.45457,[63 39] ; [84 11],[76.11167513 25.88832487] ; [70.88832487 24.11167513],1
p8,1,2.4e-05,17.877302,[48 57] ; [72 24],[62.68656716 42.31343284] ; [57.31343284 38.68656716],1
p3,1,3.8e-05,16.96126,[47 60] ; [69 26],[61.44554455 45.55445545] ; [54.55445545 40.44554455],1
p5,1,0.000728,11.415576,[11 95] ; [28 68],[20.46534653 85.53465347] ; [18.53465347 77.46534653],1
n4,1,0.004015,8.276857,[73 32] ; [83 13],[81.49253731 23.50746269] ; [74.50746269 21.49253731],0
p10,1,0.006923,7.292955,[85 20] ; [90  6],[91.41791045 13.58208955] ; [83.58208955 12.41791045],0
p1,1,0.00873,6.877193,[ 7 98] ; [18 77],[13.125 91.875] ; [11.875 83.125],0
a4,1,0.00899,6.824757,[45 62] ; [58 38],[54.29064039 52.70935961] ; [48.70935961 47.29064039],0
n5,1,0.021076,5.320487,[77 28] ; [83 13],[83.58208955 21.41791045] ; [76.41791045 19.58208955],0
p12,1,0.028064,4.824153,[ 9 98] ; [18 77],[14.3019802 92.6980198] ; [12.6980198 82.3019802],0
s7,1,0.038372,4.288476,[72 31] ; [76 16],[78.17435897 24.82564103] ; [69.82564103 22.17435897],0
d1,1,0.045668,3.993806,[65 42] ; [71 25],[71.68472906 35.31527094] ; [64.31527094 31.68472906],0
d3,1,0.045983,3.9822,[71 36] ; [75 20],[77.33663366 29.66336634] ; [68.66336634 26.33663366],0
a1,1,0.047472,3.928565,[  3 104] ; [ 9 87],[  6.32512315 100.67487685] ; [ 5.67487685 90.32512315],0
n1,1,0.066307,3.372149,[13 16] ; [13  5],[16.04255319 12.95744681] ; [9.95744681 8.04255319],0
s6,1,0.070898,3.262117,[96 10] ; [92  3],[99.14427861  6.85572139] ; [88.85572139  6.14427861],0
s8,1,0.071174,3.255743,[63 43] ; [68 27],[69.08457711 36.91542289] ; [61.91542289 33.08457711],0
p9,1,0.075261,3.164379,[92 13] ; [91  5],[95.59701493  9.40298507] ; [87.40298507  8.59701493],0
b1,1,0.102098,2.672464,[37 70] ; [44 52],[42.69458128 64.30541872] ; [38.30541872 57.69458128],0
v1,1,0.105621,2.618553,[60 44] ; [66 30],[65.52 38.48] ; [60.48 35.52],0
u1,1,0.108493,2.57604,[18 89] ; [25 71],[22.66502463 84.33497537] ; [20.33497537 75.66502463],0
n6,1,0.124554,2.359106,[90 15] ; [87  7],[93.3919598 11.6080402] ; [83.6080402 10.3919598],0
r4,1,0.145972,2.113851,[97 10] ; [92  4],[99.62068966  7.37931034] ; [89.37931034  6.62068966],0
n3,1,0.175132,1.838452,[23  6] ; [11  7],[20.9787234  8.0212766] ; [13.0212766  4.9787234],0
b3,1,0.181949,1.78163,[23 41] ; [30 33],[26.70866142 37.29133858] ; [26.29133858 36.70866142],0
b2,1,0.181949,1.78163,[23 41] ; [30 33],[26.70866142 37.29133858] ; [26.29133858 36.70866142],0
