Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,59.889138,[47 35] ; [232  17],[69.11782477 12.88217523] ; [209.88217523  39.11782477],1
r2,1,5e-06,21.00842,[64 16] ; [237  10],[73.63914373  6.36085627] ; [227.36085627  19.63914373],1
r3,1,5e-06,20.735418,[68 13] ; [241   6],[76.30792683  4.69207317] ; [232.69207317  14.30792683],1
a5,1,1.7e-05,18.450233,[40 42] ; [185  64],[55.74018127 26.25981873] ; [169.25981873  79.74018127],1
d4,1,0.000504,12.099946,[54 28] ; [207  40],[65.05167173 16.94832827] ; [195.94832827  51.05167173],1
v4,1,0.001441,10.152689,[71 11] ; [236   9],[76.98470948  5.01529052] ; [230.01529052  14.98470948],0
u1,1,0.002256,9.328969,[ 6 76] ; [ 56 193],[15.35951662 66.64048338] ; [ 46.64048338 202.35951662],0
a2,1,0.00235,9.253982,[10 72] ; [ 72 177],[20.3141994 61.6858006] ; [ 61.6858006 187.3141994],0
d1,1,0.002505,9.136733,[31 51] ; [142 107],[42.85800604 39.14199396] ; [130.14199396 118.85800604],0
v2,1,0.002609,9.062707,[31 50] ; [136 100],[42.67192429 38.32807571] ; [124.32807571 111.67192429],0
a7,1,0.003524,8.51414,[47 34] ; [186  62],[57.36474164 23.63525836] ; [175.63525836  72.36474164],0
d3,1,0.009046,6.813737,[45 35] ; [179  70],[54.46808511 25.53191489] ; [169.53191489  79.46808511],0
d5,1,0.01262,6.221553,[57 24] ; [207  42],[64.8 16.2] ; [199.2  49.8],0
b1,1,0.019773,5.431853,[38 44] ; [ 80 169],[29.2326284 52.7673716] ; [ 88.7673716 160.2326284],0
s6,1,0.021122,5.316737,[42 39] ; [164  84],[50.71732523 30.28267477] ; [155.28267477  92.71732523],0
a6,1,0.025787,4.970233,[50 32] ; [184  65],[57.96978852 24.03021148] ; [176.03021148  72.96978852],0
p10,1,0.029177,4.757164,[55 27] ; [195  52],[62.3100304 19.6899696] ; [187.6899696  59.3100304],0
a4,1,0.034308,4.479298,[29 53] ; [121 127],[37.27272727 44.72727273] ; [112.72727273 135.27272727],0
u3,1,0.03852,4.281897,[13 18] ; [43 24],[17.71428571 13.28571429] ; [38.28571429 28.71428571],0
n4,1,0.048133,3.905332,[53 29] ; [188  60],[59.88484848 22.11515152] ; [181.11515152  66.88484848],0
v3,1,0.05164,3.787383,[19 62] ; [ 84 155],[26.071875 54.928125] ; [ 76.928125 162.071875],0
s7,1,0.072718,3.220574,[27 51] ; [110 128],[33.8164557 44.1835443] ; [103.1835443 134.8164557],0
p12,1,0.095339,2.781837,[ 1 81] ; [ 14 234],[ 3.72727273 78.27272727] ; [ 11.27272727 236.72727273],0
a3,1,0.096033,2.770215,[51 30] ; [181  68],[56.94545455 24.05454545] ; [175.05454545  73.94545455],0
s8,1,0.097555,2.745059,[23 59] ; [ 95 154],[29.2326284 52.7673716] ; [ 88.7673716 160.2326284],0
s3,1,0.107176,2.595373,[39 43] ; [141 103],[45.27607362 36.72392638] ; [134.72392638 109.27607362],0
n6,1,0.128641,2.308823,[61 21] ; [202  44],[65.75 16.25] ; [197.25  48.75],0
v1,1,0.132015,2.268652,[32 46] ; [123 119],[37.78125 40.21875] ; [117.21875 124.78125],0
d2,1,0.1495,2.07734,[32 50] ; [119 128],[37.63525836 44.36474164] ; [113.36474164 133.63525836],0
p11,1,0.203804,1.614902,[55 27] ; [185  64],[59.45619335 22.54380665] ; [180.54380665  68.45619335],0
n1,1,0.230731,1.436351,[11 17] ; [18 49],[ 8.54736842 19.45263158] ; [20.45263158 46.54736842],0
b4,1,0.236476,1.401479,[45 37] ; [155  94],[49.54682779 32.45317221] ; [150.45317221  98.54682779],0
p1,1,0.241284,1.373074,[ 2 80] ; [ 14 234],[ 3.97575758 78.02424242] ; [ 12.02424242 235.97575758],0
b3,1,0.244594,1.35392,[14 33] ; [58 90],[17.35384615 29.64615385] ; [54.64615385 93.35384615],0
b2,1,0.244594,1.35392,[14 33] ; [58 90],[17.35384615 29.64615385] ; [54.64615385 93.35384615],0
s1,1,0.269796,1.217784,[ 1 80] ; [  9 236],[ 2.48466258 78.51533742] ; [  7.51533742 237.48466258],0
u2,1,0.283009,1.152585,[14 16] ; [38 27],[16.42105263 13.57894737] ; [35.57894737 29.42105263],0
p7,1,0.288829,1.12507,[35 46] ; [123 123],[39.13761468 41.86238532] ; [118.86238532 127.13761468],0
s2,1,0.322832,0.977439,[37 45] ; [126 119],[40.87461774 41.12538226] ; [122.12538226 122.87461774],0
s4,1,0.367569,0.811865,[15 67] ; [ 35 212],[12.46200608 69.53799392] ; [ 37.53799392 209.46200608],0
n2,1,0.370116,0.803277,[22  7] ; [44 22],[20.14736842  8.85263158] ; [45.85263158 20.14736842],0
s5,1,0.505953,0.442429,[20 57] ; [ 73 171],[22.30841121 54.69158879] ; [ 70.69158879 173.30841121],0
a1,1,0.546434,0.363745,[ 3 79] ; [  6 243],[ 2.22960725 79.77039275] ; [  6.77039275 242.22960725],0
p3,1,0.5485,0.360012,[33 49] ; [ 91 158],[30.71903323 51.28096677] ; [ 93.28096677 155.71903323],0
n5,1,0.598814,0.276789,[54 28] ; [169  76],[55.9204893 26.0795107] ; [167.0795107  77.9204893],0
n3,1,0.671644,0.179685,[21  8] ; [52 16],[21.82474227  7.17525773] ; [51.17525773 16.82474227],0
p4,1,0.725122,0.123638,[39 43] ; [124 125],[40.38066465 41.61933535] ; [122.61933535 126.38066465],0
a8,1,0.735607,0.114025,[ 9 68] ; [ 29 191],[ 9.85185185 67.14814815] ; [ 28.14814815 191.85185185],0
p5,1,0.897177,0.0167,[ 4 78] ; [ 13 235],[ 4.22424242 77.77575758] ; [ 12.77575758 235.22424242],0
b5,1,0.898579,0.016245,[53 29] ; [159  90],[52.51963746 29.48036254] ; [159.48036254  89.51963746],0
p6,1,0.927214,0.008345,[22 60] ; [ 65 182],[21.68389058 60.31610942] ; [ 65.31610942 181.68389058],0
p9,1,0.987994,0.000226,[67 15] ; [202  45],[67.04559271 14.95440729] ; [201.95440729  45.04559271],0
