Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,77.697339,[280  21] ; [45 39],[254.09090909  46.90909091] ; [70.90909091 13.09090909],1
r3,1,0.0,36.901259,[288   9] ; [65 19],[275.17322835  21.82677165] ; [77.82677165  6.17322835],1
r2,1,1e-06,24.530429,[287  10] ; [64 15],[277.25265957  19.74734043] ; [73.74734043  5.25265957],1
v4,1,7e-06,20.137673,[283  15] ; [66 17],[272.97112861  25.02887139] ; [76.02887139  6.97112861],1
s6,1,0.000166,14.185619,[196 100] ; [35 46],[181.36870027 114.63129973] ; [49.63129973 31.36870027],1
v1,1,0.000875,11.075954,[143 153] ; [22 58],[129.89361702 166.10638298] ; [35.10638298 44.89361702],1
s8,1,0.001046,10.744241,[122 176] ; [18 66],[109.21465969 188.78534031] ; [30.78534031 53.21465969],0
p2,1,0.001352,10.269485,[238  62] ; [51 31],[226.96335079  73.03664921] ; [62.03664921 19.96335079],0
s7,1,0.007789,7.081371,[128 163] ; [22 58],[117.65498652 173.34501348] ; [32.34501348 47.65498652],0
s3,1,0.010704,6.513853,[158 136] ; [31 51],[147.78191489 146.21808511] ; [41.21808511 40.78191489],0
d1,1,0.011922,6.32236,[209  92] ; [46 38],[199.36363636 101.63636364] ; [55.63636364 28.36363636],0
a5,1,0.01424,6.008148,[227  74] ; [52 32],[218.12727273  82.87272727] ; [60.87272727 23.12727273],0
a7,1,0.015178,5.895674,[229  71] ; [53 31],[220.3125  79.6875] ; [61.6875 22.3125],0
d4,1,0.015259,5.886259,[269  31] ; [67 17],[262.5  37.5] ; [73.5 10.5],0
p7,1,0.015427,5.867024,[148 138] ; [30 52],[138.33695652 147.66304348] ; [39.66304348 42.33695652],0
v2,1,0.023801,5.109072,[163 121] ; [35 46],[154.06027397 129.93972603] ; [43.93972603 37.06027397],0
a1,1,0.030033,4.70738,[  9 292] ; [ 7 77],[ 12.50909091 288.49090909] ; [ 3.49090909 80.50909091],0
