Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,90.632967,[ 42 136] ; [204  93],[92.18526316 85.81473684] ; [153.81473684 143.18526316],1
s2,1,0.0,88.713961,[ 30 148] ; [184 117],[79.52400835 98.47599165] ; [134.47599165 166.52400835],1
s7,1,0.0,60.429695,[ 31 141] ; [160 132],[ 70.80172414 101.19827586] ; [120.19827586 171.80172414],1
s8,1,0.0,47.902105,[ 32 148] ; [149 153],[ 67.593361 112.406639] ; [113.406639 188.593361],1
s5,1,0.0,33.792811,[ 23 152] ; [114 184],[ 50.68710359 124.31289641] ; [ 86.31289641 211.68710359],1
r4,1,7e-06,20.127024,[141  39] ; [281  23],[156.94214876  23.05785124] ; [265.05785124  38.94214876],1
s4,1,5.5e-05,16.263325,[ 14 166] ; [ 66 235],[ 29.93762994 150.06237006] ; [ 50.06237006 250.93762994],1
r1,1,0.000213,13.716057,[122  57] ; [250  52],[138.43659044  40.56340956] ; [233.56340956  68.43659044],1
u1,1,0.002129,9.434738,[ 17 163] ; [ 61 243],[ 29.00826446 150.99173554] ; [ 48.99173554 255.00826446],0
p12,1,0.004062,8.255676,[  3 176] ; [ 24 280],[ 10.00621118 168.99378882] ; [ 16.99378882 287.00621118],0
p9,1,0.005027,7.869753,[129  45] ; [254  46],[140.59493671  33.40506329] ; [242.40506329  57.59493671],0
p4,1,0.005858,7.593361,[ 71 108] ; [159 143],[85.59251559 93.40748441] ; [144.40748441 157.59251559],0
v1,1,0.012786,6.198501,[ 70 105] ; [152 141],[83.01282051 91.98717949] ; [138.98717949 154.01282051],0
v4,1,0.013514,6.100506,[162  17] ; [291  12],[168.23029046  10.76970954] ; [284.76970954  18.23029046],0
a2,1,0.02184,5.258452,[ 29 151] ; [ 76 228],[ 39.04958678 140.95041322] ; [ 65.95041322 238.04958678],0
v3,1,0.022305,5.221823,[ 54 119] ; [123 171],[ 65.56959315 107.43040685] ; [111.43040685 182.56959315],0
d5,1,0.022683,5.192655,[133  47] ; [251  53],[142.80991736  37.19008264] ; [241.19008264  62.80991736],0
r2,1,0.022984,5.169719,[156  20] ; [286  17],[162.40501044  13.59498956] ; [279.59498956  23.40501044],0
a7,1,0.02315,5.157178,[115  64] ; [225  79],[126.00414079  52.99585921] ; [213.99585921  90.00414079],0
a3,1,0.023554,5.127202,[111  68] ; [218  85],[122.18049793  56.81950207] ; [206.81950207  96.18049793],0
a5,1,0.028305,4.809382,[115  65] ; [223  81],[125.70247934  54.29752066] ; [212.29752066  91.70247934],0
p10,1,0.029008,4.767126,[131  46] ; [248  53],[140.34100418  36.65899582] ; [238.65899582  62.34100418],0
p3,1,0.038409,4.286827,[ 62 117] ; [134 169],[ 72.78838174 106.21161826] ; [123.21161826 179.78838174],0
p2,1,0.041545,4.153648,[131  48] ; [245  57],[139.92515593  39.07484407] ; [236.07484407  65.92515593],0
n5,1,0.042348,4.121254,[128  51] ; [242  62],[137.12215321  41.87784679] ; [232.87784679  71.12215321],0
