Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.373501,[225  61] ; [40 46],[203.73655914  82.26344086] ; [61.26344086 24.73655914],1
s6,1,7e-06,20.277563,[254  29] ; [61 26],[240.93243243  42.06756757] ; [74.06756757 12.93243243],1
a3,1,1.1e-05,19.314374,[241  45] ; [55 33],[226.35294118  59.64705882] ; [69.64705882 18.35294118],1
s3,1,3.7e-05,17.006009,[225  59] ; [49 37],[210.31351351  73.68648649] ; [63.68648649 22.31351351],1
n5,1,0.000204,13.794769,[239  46] ; [57 30],[226.77419355  58.22580645] ; [69.22580645 17.77419355],1
n6,1,0.000726,11.420318,[258  26] ; [68 20],[248.88172043  35.11827957] ; [77.11827957 10.88172043],1
p5,1,0.001498,10.080609,[ 52 230] ; [ 4 84],[ 42.68108108 239.31891892] ; [13.31891892 74.68108108],0
s5,1,0.001544,10.025629,[134 139] ; [24 58],[121.50422535 151.49577465] ; [36.49577465 45.50422535],0
u1,1,0.01512,5.902404,[ 75 212] ; [12 76],[ 66.584 220.416] ; [20.416 67.584],0
v3,1,0.028418,4.802513,[139 136] ; [31 53],[130.22284123 144.77715877] ; [39.77715877 44.22284123],0
v4,1,0.028517,4.796537,[279   6] ; [82  6],[275.8310992   9.1689008] ; [85.1689008  2.8310992],0
r2,1,0.030874,4.659965,[275   8] ; [80  7],[271.52702703  11.47297297] ; [83.47297297  3.52702703],0
n4,1,0.039931,4.220825,[241  44] ; [66 22],[234.57104558  50.42895442] ; [72.42895442 15.57104558],0
p9,1,0.046122,3.977137,[264  22] ; [75 13],[259.23529412  26.76470588] ; [79.76470588  8.23529412],0
u4,1,0.096747,2.758372,[ 15 272] ; [ 1 87],[ 12.24533333 274.75466667] ; [ 3.75466667 84.24533333],0
v2,1,0.111518,2.532578,[177 100] ; [45 38],[170.81666667 106.18333333] ; [51.18333333 31.81666667],0
a7,1,0.113359,2.506761,[192  95] ; [66 21],[197.98395722  89.01604278] ; [60.01604278 26.98395722],0
b4,1,0.124419,2.360796,[156 131] ; [56 32],[162.25066667 124.74933333] ; [49.74933333 38.25066667],0
v1,1,0.14405,2.134154,[180  98] ; [47 37],[174.32596685 103.67403315] ; [52.67403315 31.32596685],0
a2,1,0.148091,2.091801,[ 81 206] ; [18 70],[ 75.768 211.232] ; [23.232 64.768],0
