Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-06,23.251963,[55 22] ; [18 42],[41.02919708 35.97080292] ; [31.97080292 28.02919708],1
s2,1,2e-06,22.479362,[49 30] ; [13 47],[35.23741007 43.76258993] ; [26.76258993 33.23741007],1
s7,1,1.5e-05,18.801136,[48 29] ; [14 43],[35.62686567 41.37313433] ; [26.37313433 30.62686567],1
s5,1,1.7e-05,18.47111,[32 46] ; [ 5 55],[20.91304348 57.08695652] ; [16.08695652 43.91304348],1
r4,1,0.000681,11.541212,[70 11] ; [37 23],[61.46808511 19.53191489] ; [45.53191489 14.46808511],1
v4,1,0.001455,10.134282,[75  5] ; [44 15],[68.48920863 11.51079137] ; [50.51079137  8.48920863],0
r3,1,0.001766,9.778581,[74  7] ; [42 17],[67.11428571 13.88571429] ; [48.88571429 10.11428571],0
s8,1,0.001839,9.704072,[35 46] ; [11 49],[26.42553191 54.57446809] ; [19.57446809 40.42553191],0
p7,1,0.002308,9.286732,[49 29] ; [22 38],[40.13043478 37.86956522] ; [30.86956522 29.13043478],0
p5,1,0.004375,8.121379,[16 64] ; [ 2 56],[10.43478261 69.56521739] ; [ 7.56521739 50.43478261],0
u2,1,0.007898,7.056491,[23 17] ; [ 7 21],[17.64705882 22.35294118] ; [12.35294118 15.64705882],0
p2,1,0.00807,7.017808,[61 19] ; [33 27],[53.71428571 26.28571429] ; [40.28571429 19.71428571],0
p8,1,0.010478,6.551701,[48 32] ; [22 36],[40.57971014 39.42028986] ; [29.42028986 28.57971014],0
s4,1,0.011919,6.322941,[20 61] ; [ 5 55],[14.36170213 66.63829787] ; [10.63829787 49.36170213],0
n6,1,0.014742,5.947004,[71 10] ; [42 17],[65.37857143 15.62142857] ; [47.62142857 11.37857143],0
p10,1,0.019515,5.454727,[65 13] ; [39 20],[59.21167883 18.78832117] ; [44.78832117 14.21167883],0
p11,1,0.023879,5.103365,[64 17] ; [37 23],[58.0212766 22.9787234] ; [42.9787234 17.0212766],0
p4,1,0.033105,4.540343,[42 37] ; [21 39],[35.8057554 43.1942446] ; [27.1942446 32.8057554],0
a1,1,0.038946,4.263203,[ 1 80] ; [ 5 55],[ 3.44680851 77.55319149] ; [ 2.55319149 57.44680851],0
a7,1,0.04366,4.069655,[51 29] ; [28 32],[45.14285714 34.85714286] ; [33.85714286 26.14285714],0
d4,1,0.054533,3.696322,[43 37] ; [22 37],[37.41007194 42.58992806] ; [27.58992806 31.41007194],0
r2,1,0.055729,3.660131,[72  8] ; [47 13],[68. 12.] ; [51.  9.],0
r1,1,0.092618,2.828264,[57 24] ; [34 26],[52.27659574 28.72340426] ; [38.72340426 21.27659574],0
p9,1,0.094929,2.788737,[65 15] ; [40 18],[60.86956522 19.13043478] ; [44.13043478 13.86956522],0
a4,1,0.099524,2.713148,[13 65] ; [17 43],[16.95652174 61.04347826] ; [13.04347826 46.95652174],0
b2,1,0.101534,2.681281,[15 31] ; [20 20],[18.72093023 27.27906977] ; [16.27906977 23.72093023],0
b3,1,0.101534,2.681281,[15 31] ; [20 20],[18.72093023 27.27906977] ; [16.27906977 23.72093023],0
n1,1,0.113394,2.506266,[ 7 13] ; [12  8],[ 9.5 10.5] ; [ 9.5 10.5],0
p6,1,0.132587,2.261946,[30 50] ; [15 44],[25.89928058 54.10071942] ; [19.10071942 39.89928058],0
p12,1,0.137797,2.202394,[10 70] ; [ 3 56],[ 7.48201439 72.51798561] ; [ 5.51798561 53.48201439],0
d3,1,0.146075,2.112762,[35 45] ; [19 41],[30.85714286 49.14285714] ; [23.14285714 36.85714286],0
v2,1,0.215822,1.531935,[38 39] ; [22 35],[34.47761194 42.52238806] ; [25.52238806 31.47761194],0
u3,1,0.240545,1.377395,[22 19] ; [11 17],[19.60869565 21.39130435] ; [13.39130435 14.60869565],0
a6,1,0.25683,1.285764,[49 31] ; [31 29],[45.71428571 34.28571429] ; [34.28571429 25.71428571],0
a8,1,0.339053,0.914009,[11 64] ; [ 5 50],[ 9.23076923 65.76923077] ; [ 6.76923077 48.23076923],0
p3,1,0.386711,0.749259,[31 49] ; [19 41],[28.57142857 51.42857143] ; [21.42857143 38.57142857],0
v1,1,0.488782,0.479206,[40 40] ; [26 33],[37.98561151 42.01438849] ; [28.01438849 30.98561151],0
n4,1,0.607537,0.263777,[65 16] ; [46 14],[63.76595745 17.23404255] ; [47.23404255 12.76595745],0
b4,1,0.613026,0.255792,[48 33] ; [33 27],[46.53191489 34.46808511] ; [34.46808511 25.53191489],0
p1,1,0.632446,0.228758,[13 67] ; [ 8 52],[12. 68.] ; [ 9. 51.],0
v3,1,0.641106,0.217299,[28 51] ; [19 41],[26.71223022 52.28776978] ; [20.28776978 39.71223022],0
b1,1,0.646934,0.209787,[36 45] ; [29 31],[37.34042553 43.65957447] ; [27.65957447 32.34042553],0
a5,1,0.660257,0.193212,[43 37] ; [30 30],[41.71428571 38.28571429] ; [31.28571429 28.71428571],0
a3,1,0.674964,0.17585,[40 39] ; [32 27],[41.2173913 37.7826087] ; [30.7826087 28.2173913],0
a2,1,0.754154,0.098074,[ 8 73] ; [ 5 55],[ 7.46808511 73.53191489] ; [ 5.53191489 54.46808511],0
b5,1,0.754809,0.097534,[44 37] ; [31 29],[43.08510638 37.91489362] ; [31.91489362 28.08510638],0
n2,1,0.796415,0.066558,[15  6] ; [15  5],[15.36585366  5.63414634] ; [14.63414634  5.36585366],0
s1,1,0.817793,0.053077,[ 6 72] ; [ 4 56],[ 5.65217391 72.34782609] ; [ 4.34782609 55.65217391],0
u4,1,0.830134,0.046023,[ 1 80] ; [ 1 59],[ 1.14893617 79.85106383] ; [ 0.85106383 59.14893617],0
d1,1,0.865468,0.028702,[ 6 75] ; [ 4 56],[ 5.74468085 75.25531915] ; [ 4.25531915 55.74468085],0
n3,1,0.934844,0.006683,[13  8] ; [12  7],[13.125  7.875] ; [11.875  7.125],0
