Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,29.556091,[78  1] ; [8 6],[73.05376344  5.94623656] ; [12.94623656  1.05376344],1
r3,1,8e-06,19.953659,[77  1] ; [11  5],[73.0212766  4.9787234] ; [14.9787234  1.0212766],1
n6,1,8e-06,19.886867,[69 10] ; [ 6 10],[62.36842105 16.63157895] ; [12.63157895  3.36842105],1
v4,1,0.005715,7.638185,[77  2] ; [12  3],[74.79787234  4.20212766] ; [14.20212766  0.79787234],0
r1,1,0.006802,7.324611,[61 18] ; [7 9],[56.54736842 22.45263158] ; [11.45263158  4.54736842],0
p9,1,0.01731,5.66468,[64 13] ; [9 7],[60.44086022 16.55913978] ; [12.55913978  3.44086022],0
n3,1,0.018597,5.53906,[12  5] ; [2 7],[9.15384615 7.84615385] ; [4.84615385 4.15384615],0
v3,1,0.039818,4.225619,[35 40] ; [ 3 13],[31.31868132 43.68131868] ; [6.68131868 9.31868132],0
n1,1,0.074905,3.172113,[10  7] ; [2 7],[7.84615385 9.15384615] ; [4.15384615 4.84615385],0
n5,1,0.082447,3.015992,[61 18] ; [9 7],[58.21052632 20.78947368] ; [11.78947368  4.21052632],0
a7,1,0.129965,2.292922,[55 24] ; [8 8],[52.38947368 26.61052632] ; [10.61052632  5.38947368],0
s4,1,0.136024,2.222367,[20 59] ; [7 9],[22.45263158 56.54736842] ; [ 4.54736842 11.45263158],0
p6,1,0.153593,2.036199,[35 40] ; [ 4 11],[32.5 42.5] ; [6.5 8.5],0
a4,1,0.15525,2.019891,[17 62] ; [ 1 15],[14.96842105 64.03157895] ; [ 3.03157895 12.96842105],0
n4,1,0.169594,1.886528,[58 21] ; [9 7],[55.71578947 23.28421053] ; [11.28421053  4.71578947],0
a3,1,0.188337,1.730581,[48 30] ; [7 9],[45.63829787 32.36170213] ; [9.36170213 6.63829787],0
p5,1,0.201989,1.627934,[15 62] ; [ 1 15],[13.24731183 63.75268817] ; [ 2.75268817 13.24731183],0
p7,1,0.216812,1.525347,[53 23] ; [8 7],[50.94505495 25.05494505] ; [10.05494505  4.94505495],0
p3,1,0.216868,1.524979,[38 41] ; [ 5 11],[35.75789474 43.24210526] ; [7.24210526 8.75789474],0
p10,1,0.223428,1.482218,[63 15] ; [10  5],[61.22580645 16.77419355] ; [11.77419355  3.22580645],0
b1,1,0.273721,1.198002,[28 51] ; [8 8],[29.93684211 49.06315789] ; [6.06315789 9.93684211],0
p1,1,0.293627,1.102917,[13 66] ; [ 1 15],[11.64210526 67.35789474] ; [ 2.35789474 13.64210526],0
v1,1,0.315098,1.009186,[40 38] ; [ 6 10],[38.17021277 39.82978723] ; [7.82978723 8.17021277],0
d5,1,0.318873,0.993563,[59 20] ; [10  6],[57.37894737 21.62105263] ; [11.62105263  4.37894737],0
p11,1,0.377269,0.779582,[58 21] ; [10  6],[56.54736842 22.45263158] ; [11.45263158  4.54736842],0
s1,1,0.407304,0.686656,[ 5 72] ; [ 2 14],[ 5.79569892 71.20430108] ; [ 1.20430108 14.79569892],0
s6,1,0.41582,0.662098,[61 17] ; [11  5],[59.74468085 18.25531915] ; [12.25531915  3.74468085],0
p4,1,0.483061,0.491945,[47 32] ; [8 8],[45.73684211 33.26315789] ; [9.26315789 6.73684211],0
d1,1,0.611097,0.25858,[30 49] ; [ 5 11],[29.10526316 49.89473684] ; [ 5.89473684 10.10526316],0
u3,1,0.624967,0.238949,[20 11] ; [5 4],[19.375 11.625] ; [5.625 3.375],0
s8,1,0.665732,0.186635,[49 30] ; [9 7],[48.23157895 30.76842105] ; [9.76842105 6.23157895],0
u2,1,0.674012,0.176944,[19 11] ; [5 4],[18.46153846 11.53846154] ; [5.53846154 3.46153846],0
b5,1,0.681816,0.168089,[40 39] ; [9 7],[40.74736842 38.25263158] ; [8.25263158 7.74736842],0
n2,1,0.694176,0.154602,[12  5] ; [7 2],[12.42307692  4.57692308] ; [6.57692308 2.42307692],0
p2,1,0.721742,0.12683,[67 12] ; [13  3],[66.52631579 12.47368421] ; [13.47368421  2.52631579],0
b4,1,0.737049,0.112737,[48 31] ; [9 7],[47.4 31.6] ; [9.6 6.4],0
a6,1,0.750578,0.101046,[38 41] ; [7 9],[37.42105263 41.57894737] ; [7.57894737 8.42105263],0
p8,1,0.754824,0.097522,[45 33] ; [8 7],[44.4516129 33.5483871] ; [8.5483871 6.4516129],0
d4,1,0.759608,0.093633,[62 17] ; [12  4],[61.53684211 17.46315789] ; [12.46315789  3.53684211],0
d2,1,0.804329,0.061379,[17 62] ; [ 3 13],[16.63157895 62.36842105] ; [ 3.36842105 12.63157895],0
s5,1,0.818329,0.05276,[30 47] ; [5 9],[29.61538462 47.38461538] ; [5.38461538 8.61538462],0
b2,1,0.837326,0.042154,[17 34] ; [3 7],[16.72131148 34.27868852] ; [3.27868852 6.72131148],0
b3,1,0.837326,0.042154,[17 34] ; [3 7],[16.72131148 34.27868852] ; [3.27868852 6.72131148],0
d3,1,0.896412,0.016951,[48 31] ; [10  6],[48.23157895 30.76842105] ; [9.76842105 6.23157895],0
v2,1,0.942457,0.00521,[34 42] ; [7 9],[33.86956522 42.13043478] ; [7.13043478 8.86956522],0
s2,1,0.975237,0.000964,[54 25] ; [11  5],[54.05263158 24.94736842] ; [10.94736842  5.05263158],0
s3,1,0.978807,0.000706,[59 20] ; [12  4],[59.04210526 19.95789474] ; [11.95789474  4.04210526],0
