Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,8e-06,20.008993,[76 44] ; [16 42],[62.02247191 57.97752809] ; [29.97752809 28.02247191],1
b1,1,0.018431,5.554668,[41 79] ; [31 28],[48.26815642 71.73184358] ; [23.73184358 35.26815642],0
p3,1,0.023357,5.141726,[80 37] ; [30 29],[73.125 43.875] ; [36.875 22.125],0
r3,1,0.027193,4.878512,[118   2] ; [54  5],[115.30726257   4.69273743] ; [56.69273743  2.30726257],0
s7,1,0.049349,3.863448,[83 32] ; [32 24],[77.33918129 37.66081871] ; [37.66081871 18.33918129],0
n6,1,0.056522,3.636606,[105  10] ; [48 11],[101.12068966  13.87931034] ; [51.87931034  7.12068966],0
a5,1,0.064644,3.414044,[103  17] ; [44 15],[98.54748603 21.45251397] ; [48.45251397 10.54748603],0
p7,1,0.09129,2.851473,[93 22] ; [41 18],[88.56321839 26.43678161] ; [45.43678161 13.56321839],0
d1,1,0.093164,2.818827,[88 32] ; [36 23],[83.12849162 36.87150838] ; [40.87150838 18.12849162],0
n5,1,0.094052,2.803623,[101  16] ; [45 14],[97.05681818 19.94318182] ; [48.94318182 10.05681818],0
u1,1,0.19582,1.673279,[33 87] ; [11 48],[29.4972067 90.5027933] ; [14.5027933 44.4972067],0
b4,1,0.198195,1.655629,[79 41] ; [33 26],[75.08379888 44.91620112] ; [36.91620112 22.08379888],0
p8,1,0.203897,1.614235,[80 36] ; [35 24],[76.22857143 39.77142857] ; [38.77142857 20.22857143],0
p11,1,0.213781,1.545635,[99 21] ; [44 15],[95.86592179 24.13407821] ; [47.13407821 11.86592179],0
p4,1,0.215212,1.536017,[87 29] ; [39 20],[83.52 32.48] ; [42.48 16.52],0
n4,1,0.231182,1.433573,[101  18] ; [45 13],[98.15819209 20.84180791] ; [47.84180791 10.15819209],0
u3,1,0.244607,1.353846,[16  4] ; [8 5],[14.54545455  5.45454545] ; [9.45454545 3.54545455],0
s8,1,0.259544,1.271186,[82 36] ; [36 23],[78.66666667 39.33333333] ; [39.33333333 19.66666667],0
n3,1,0.265114,1.241854,[15  6] ; [8 7],[13.41666667  7.58333333] ; [9.58333333 5.41666667],0
a6,1,0.274522,1.19401,[76 42] ; [33 26],[72.66666667 45.33333333] ; [36.33333333 22.66666667],0
s4,1,0.30932,1.033577,[24 94] ; [16 43],[26.66666667 91.33333333] ; [13.33333333 45.66666667],0
a3,1,0.321023,0.984776,[100  19] ; [46 13],[97.60674157 21.39325843] ; [48.39325843 10.60674157],0
a4,1,0.336767,0.9227,[60 60] ; [34 25],[63.01675978 56.98324022] ; [30.98324022 28.01675978],0
d4,1,0.40199,0.702365,[111   8] ; [52  6],[109.58757062   9.41242938] ; [53.41242938  4.58757062],0
p12,1,0.452833,0.563551,[19 99] ; [ 7 52],[ 17.33333333 100.66666667] ; [ 8.66666667 50.33333333],0
n1,1,0.453255,0.5625,[10 10] ; [10  6],[11.11111111  8.88888889] ; [8.88888889 7.11111111],0
p5,1,0.463944,0.536364,[32 86] ; [13 46],[30. 88.] ; [15. 44.],0
p6,1,0.486506,0.484245,[59 56] ; [33 25],[61.15606936 53.84393064] ; [30.84393064 27.15606936],0
d2,1,0.522111,0.409722,[66 52] ; [30 29],[64. 54.] ; [32. 27.],0
a7,1,0.522409,0.409135,[83 37] ; [38 21],[81.11731844 38.88268156] ; [39.88268156 19.11731844],0
s6,1,0.527702,0.398814,[99 18] ; [52  7],[100.38068182  16.61931818] ; [50.61931818  8.38068182],0
s3,1,0.589058,0.291817,[83 33] ; [43 14],[84.48554913 31.51445087] ; [41.51445087 15.48554913],0
r1,1,0.595292,0.282155,[104  15] ; [49  9],[102.86440678  16.13559322] ; [50.13559322  7.86440678],0
r4,1,0.626013,0.237506,[114   6] ; [55  4],[113.29608939   6.70391061] ; [55.70391061  3.29608939],0
p1,1,0.626156,0.237309,[ 15 104] ; [ 9 50],[ 16.04494382 102.95505618] ; [ 7.95505618 51.04494382],0
p10,1,0.684972,0.164582,[108  10] ; [52  6],[107.27272727  10.72727273] ; [52.72727273  5.27272727],0
d5,1,0.688848,0.160335,[107  12] ; [51  7],[106.2259887  12.7740113] ; [51.7740113  6.2259887],0
p9,1,0.695082,0.153639,[109   8] ; [54  5],[108.35795455   8.64204545] ; [54.64204545  4.35795455],0
d3,1,0.695768,0.152911,[88 31] ; [42 17],[86.91011236 32.08988764] ; [43.08988764 15.91011236],0
s1,1,0.704246,0.144092,[  3 115] ; [ 2 54],[  3.3908046 114.6091954] ; [ 1.6091954 54.3908046],0
s2,1,0.730186,0.118941,[95 24] ; [45 13],[94.12429379 24.87570621] ; [45.87570621 12.12429379],0
u4,1,0.73193,0.117347,[  3 117] ; [ 1 58],[  2.68156425 117.31843575] ; [ 1.31843575 57.68156425],0
