Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,91.199578,[ 4 54] ; [213  77],[36.16666667 21.83333333] ; [180.83333333 109.16666667],1
d4,1,0.0,76.473142,[26 32] ; [265  25],[48.5  9.5] ; [242.5  47.5],1
d3,1,0.0,43.094908,[20 38] ; [225  65],[40.83333333 17.16666667] ; [204.16666667  85.83333333],1
d2,1,7e-06,20.323384,[14 44] ; [164 126],[29.66666667 28.33333333] ; [148.33333333 141.66666667],1
a4,1,3.3e-05,17.251323,[13 45] ; [151 138],[27.41210375 30.58789625] ; [136.58789625 152.41210375],1
p10,1,4.8e-05,16.519472,[42 16] ; [263  25],[51.12716763  6.87283237] ; [253.87283237  34.12716763],1
a3,1,8.5e-05,15.435864,[32 26] ; [229  59],[43.75144509 14.24855491] ; [217.24855491  70.75144509],1
u1,1,9.1e-05,15.321848,[ 2 56] ; [ 79 211],[13.5 44.5] ; [ 67.5 222.5],1
a5,1,0.000513,12.068623,[36 22] ; [239  51],[45.83333333 12.16666667] ; [229.16666667  60.83333333],1
a2,1,0.000815,11.206134,[ 6 52] ; [ 93 197],[16.5 41.5] ; [ 82.5 207.5],1
v1,1,0.0018,9.743177,[25 33] ; [184  99],[35.5483871 22.4516129] ; [173.4516129 109.5483871],0
v2,1,0.004101,8.23868,[26 30] ; [188  94],[35.4556213 20.5443787] ; [178.5443787 103.4556213],0
r1,1,0.00553,7.697429,[40 18] ; [243  45],[47.43930636 10.56069364] ; [235.56069364  52.43930636],0
r4,1,0.007095,7.248743,[49  9] ; [274  16],[53.83333333  4.16666667] ; [269.16666667  20.83333333],0
r3,1,0.007803,7.078064,[52  6] ; [279   8],[55.64637681  2.35362319] ; [275.35362319  11.64637681],0
p9,1,0.01188,6.328662,[46 11] ; [265  24],[51.23410405  5.76589595] ; [259.76589595  29.23410405],0
n4,1,0.015742,5.831462,[41 17] ; [243  46],[47.46974063 10.53025937] ; [236.53025937  52.46974063],0
p1,1,0.017162,5.679697,[12 46] ; [ 28 260],[ 6.70520231 51.29479769] ; [ 33.29479769 254.70520231],0
n5,1,0.035498,4.421069,[40 18] ; [234  54],[45.93063584 12.06936416] ; [228.06936416  59.93063584],0
p2,1,0.054084,3.710109,[49  9] ; [267  22],[52.8184438  5.1815562] ; [263.1815562  25.8184438],0
r2,1,0.055173,3.676839,[52  6] ; [274  12],[54.96511628  3.03488372] ; [271.03488372  14.96511628],0
s6,1,0.057303,3.613765,[34 22] ; [206  75],[39.88130564 16.11869436] ; [200.11869436  80.88130564],0
p4,1,0.07786,3.109024,[42 16] ; [239  51],[46.83333333 11.16666667] ; [234.16666667  55.83333333],0
a8,1,0.078173,3.102473,[ 4 51] ; [ 43 216],[ 8.23248408 46.76751592] ; [ 38.76751592 220.23248408],0
v4,1,0.07899,3.085555,[53  5] ; [278  10],[55.48554913  2.51445087] ; [275.51445087  12.48554913],0
v3,1,0.110599,2.545644,[22 35] ; [141 140],[27.48816568 29.51183432] ; [135.51183432 145.48816568],0
s5,1,0.114909,2.485374,[18 38] ; [121 157],[23.30538922 32.69461078] ; [115.69461078 162.30538922],0
s8,1,0.116651,2.461719,[24 33] ; [154 134],[29.40869565 27.59130435] ; [148.59130435 139.40869565],0
n6,1,0.166862,1.910915,[48 10] ; [256  31],[51.10724638  6.89275362] ; [252.89275362  34.10724638],0
p12,1,0.226047,1.465562,[ 9 49] ; [ 29 259],[ 6.3699422 51.6300578] ; [ 31.6300578 256.3699422],0
a7,1,0.287083,1.133252,[39 19] ; [214  75],[42.28818444 15.71181556] ; [210.71181556  78.28818444],0
p11,1,0.296554,1.089628,[46 12] ; [246  44],[48.66666667  9.33333333] ; [243.33333333  46.66666667],0
s2,1,0.299604,1.075954,[27 31] ; [155 132],[30.59710145 27.40289855] ; [151.40289855 135.59710145],0
n2,1,0.364731,0.821536,[6 3] ; [33  8],[7.02 1.98] ; [31.98  9.02],0
p5,1,0.373863,0.790783,[14 44] ; [ 55 234],[11.53314121 46.46685879] ; [ 57.46685879 231.53314121],0
u3,1,0.377357,0.779294,[14 12] ; [39 22],[15.83908046 10.16091954] ; [37.16091954 23.83908046],0
b1,1,0.439317,0.598067,[28 30] ; [124 166],[25.33333333 32.66666667] ; [126.66666667 163.33333333],0
u2,1,0.550668,0.356122,[13 12] ; [36 25],[14.24418605 10.75581395] ; [34.75581395 26.24418605],0
a1,1,0.570275,0.322222,[ 3 55] ; [ 21 269],[ 4. 54.] ; [ 20. 270.],0
a6,1,0.574255,0.315615,[39 19] ; [205  84],[40.78386167 17.21613833] ; [203.21613833  85.78386167],0
b3,1,0.609865,0.260371,[13 22] ; [ 81 113],[14.36681223 20.63318777] ; [ 79.63318777 114.36681223],0
b2,1,0.609865,0.260371,[13 22] ; [ 81 113],[14.36681223 20.63318777] ; [ 79.63318777 114.36681223],0
s7,1,0.616165,0.251295,[31 24] ; [165 110],[32.66666667 22.33333333] ; [163.33333333 111.66666667],0
s1,1,0.648016,0.208411,[ 1 57] ; [  8 281],[ 1.50432277 56.49567723] ; [  7.49567723 281.50432277],0
n1,1,0.66004,0.193475,[4 5] ; [15 26],[3.42 5.58] ; [15.58 25.42],0
s3,1,0.679621,0.170553,[32 25] ; [169 117],[33.40233236 23.59766764] ; [167.59766764 118.40233236],0
p8,1,0.695384,0.153318,[44 13] ; [216  73],[42.83236994 14.16763006] ; [217.16763006  71.83236994],0
p6,1,0.801235,0.063378,[30 26] ; [159 128],[30.85714286 25.14285714] ; [158.14285714 128.85714286],0
b4,1,0.884791,0.020995,[33 25] ; [162 128],[32.5 25.5] ; [162.5 127.5],0
s4,1,0.914137,0.011625,[11 47] ; [ 56 230],[11.29651163 46.70348837] ; [ 55.70348837 230.29651163],0
b5,1,0.961358,0.002347,[33 25] ; [166 124],[33.16666667 24.83333333] ; [165.83333333 124.16666667],0
