Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.003831,8.362431,[34 21] ; [33 56],[25.59027778 29.40972222] ; [41.40972222 47.59027778],0
v2,1,0.010124,6.612882,[26 27] ; [24 63],[18.92857143 34.07142857] ; [31.07142857 55.92857143],0
s4,1,0.038139,4.298793,[ 5 51] ; [20 70],[ 9.5890411 46.4109589] ; [15.4109589 74.5890411],0
p10,1,0.040787,4.184835,[38 17] ; [45 42],[32.14788732 22.85211268] ; [50.85211268 36.14788732],0
d1,1,0.062757,3.462981,[ 5 51] ; [ 2 89],[ 2.66666667 53.33333333] ; [ 4.33333333 86.66666667],0
a5,1,0.09657,2.761297,[29 27] ; [34 56],[24.16438356 31.83561644] ; [38.83561644 51.16438356],0
n5,1,0.139924,2.178793,[40 15] ; [54 35],[35.90277778 19.09722222] ; [58.09722222 30.90277778],0
p9,1,0.155422,2.018215,[40 16] ; [52 35],[36.02797203 19.97202797] ; [55.97202797 31.02797203],0
n6,1,0.162839,1.947661,[41 13] ; [59 32],[37.24137931 16.75862069] ; [62.75862069 28.24137931],0
p12,1,0.175254,1.837413,[ 1 55] ; [ 6 83],[ 2.70344828 53.29655172] ; [ 4.29655172 84.70344828],0
r1,1,0.189889,1.718479,[38 17] ; [53 38],[34.28082192 20.71917808] ; [56.71917808 34.28082192],0
u3,1,0.199365,1.647017,[12 10] ; [22 35],[ 9.46835443 12.53164557] ; [24.53164557 32.46835443],0
r2,1,0.212197,1.556376,[48  7] ; [72 19],[45.20547945  9.79452055] ; [74.79452055 16.20547945],0
s2,1,0.245838,1.346801,[20 34] ; [25 65],[16.875 37.125] ; [28.125 61.875],0
n2,1,0.249449,1.326386,[12  2] ; [23 10],[10.42553191  3.57446809] ; [24.57446809  8.42553191],0
b3,1,0.25822,1.278274,[13 21] ; [13 36],[10.65060241 23.34939759] ; [15.34939759 33.65060241],0
b2,1,0.25822,1.278274,[13 21] ; [13 36],[10.65060241 23.34939759] ; [15.34939759 33.65060241],0
v3,1,0.264284,1.246176,[19 36] ; [23 66],[16.04166667 38.95833333] ; [25.95833333 63.04166667],0
d4,1,0.285146,1.142397,[29 27] ; [38 51],[25.87586207 30.12413793] ; [41.12413793 47.87586207],0
a7,1,0.360834,0.834989,[33 22] ; [47 43],[30.34482759 24.65517241] ; [49.65517241 40.34482759],0
r4,1,0.374048,0.790173,[42 14] ; [62 29],[39.61904762 16.38095238] ; [64.38095238 26.61904762],0
v4,1,0.406099,0.690192,[47  8] ; [72 18],[45.13793103  9.86206897] ; [73.86206897 16.13793103],0
s1,1,0.407824,0.685136,[ 5 49] ; [ 5 84],[ 3.77622378 50.22377622] ; [ 6.22377622 82.77622378],0
p7,1,0.416837,0.659216,[28 26] ; [39 48],[25.65957447 28.34042553] ; [41.34042553 45.65957447],0
s6,1,0.421726,0.645501,[26 29] ; [36 53],[23.68055556 31.31944444] ; [38.31944444 50.68055556],0
n3,1,0.446931,0.578423,[8 6] ; [22 10],[9.13043478 4.86956522] ; [20.86956522 11.13043478],0
a2,1,0.475815,0.508439,[ 4 52] ; [ 4 87],[ 3.04761905 52.95238095] ; [ 4.95238095 86.04761905],0
p1,1,0.484679,0.488318,[ 7 49] ; [ 8 82],[ 5.75342466 50.24657534] ; [ 9.24657534 80.75342466],0
s7,1,0.506337,0.44163,[12 42] ; [15 70],[10.48920863 43.51079137] ; [16.51079137 68.48920863],0
r3,1,0.534437,0.385949,[45  9] ; [72 19],[43.57241379 10.42758621] ; [73.42758621 17.57241379],0
a6,1,0.564475,0.332016,[29 27] ; [51 39],[30.68493151 25.31506849] ; [49.31506849 40.68493151],0
s3,1,0.566734,0.328179,[25 29] ; [36 51],[23.36170213 30.63829787] ; [37.63829787 49.36170213],0
b4,1,0.579158,0.307598,[30 26] ; [53 38],[31.61904762 24.38095238] ; [51.38095238 39.61904762],0
b1,1,0.579158,0.307598,[26 30] ; [38 53],[24.38095238 31.61904762] ; [39.61904762 51.38095238],0
n4,1,0.599631,0.275553,[36 19] ; [55 35],[34.51724138 20.48275862] ; [56.48275862 33.51724138],0
p2,1,0.604567,0.268163,[36 20] ; [54 36],[34.52054795 21.47945205] ; [55.47945205 34.52054795],0
p4,1,0.61004,0.260116,[21 35] ; [29 58],[19.58041958 36.41958042] ; [30.41958042 56.58041958],0
u1,1,0.619118,0.247109,[ 2 54] ; [ 2 89],[ 1.52380952 54.47619048] ; [ 2.47619048 88.52380952],0
a8,1,0.62252,0.242341,[ 4 46] ; [ 9 76],[ 4.81481481 45.18518519] ; [ 8.18518519 76.81481481],0
p6,1,0.625423,0.238319,[12 42] ; [23 66],[13.21678322 40.78321678] ; [21.78321678 67.21678322],0
a4,1,0.75057,0.101053,[12 42] ; [18 72],[11.25 42.75] ; [18.75 71.25],0
u2,1,0.767151,0.087678,[10 11] ; [25 32],[ 9.42307692 11.57692308] ; [25.57692308 31.42307692],0
s5,1,0.840738,0.04038,[10 45] ; [17 70],[10.45774648 44.54225352] ; [16.54225352 70.45774648],0
p5,1,0.872931,0.02558,[ 4 52] ; [ 7 82],[ 4.24827586 51.75172414] ; [ 6.75172414 82.24827586],0
p11,1,0.878461,0.023384,[37 19] ; [59 32],[36.57142857 19.42857143] ; [59.42857143 31.57142857],0
p8,1,0.894307,0.017651,[21 34] ; [33 56],[20.625 34.375] ; [33.375 55.625],0
a1,1,0.897768,0.016508,[ 4 52] ; [ 6 85],[ 3.80952381 52.19047619] ; [ 6.19047619 84.80952381],0
p3,1,0.923572,0.009204,[17 39] ; [28 62],[17.26027397 38.73972603] ; [27.73972603 62.26027397],0
n1,1,0.930072,0.007701,[5 9] ; [11 21],[4.86956522 9.13043478] ; [11.13043478 20.86956522],0
d3,1,0.931654,0.007356,[22 34] ; [36 54],[22.24657534 33.75342466] ; [35.75342466 54.24657534],0
b5,1,0.935105,0.00663,[31 25] ; [51 40],[31.23809524 24.76190476] ; [50.76190476 40.23809524],0
d2,1,0.936791,0.006289,[12 44] ; [19 72],[11.80952381 44.19047619] ; [19.19047619 71.80952381],0
