Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,55.443061,[34 50] ; [380  99],[61.76909414 22.23090586] ; [352.23090586 126.76909414],1
r3,1,0.252514,1.309343,[80  4] ; [466  12],[81.60854093  2.39145907] ; [464.39145907  13.60854093],0
p1,1,0.286597,1.135537,[ 5 79] ; [ 46 435],[ 7.58230088 76.41769912] ; [ 43.41769912 437.58230088],0
s8,1,0.335653,0.926963,[33 52] ; [212 265],[37.05516014 47.94483986] ; [207.94483986 269.05516014],0
s1,1,0.37086,0.800781,[ 1 81] ; [ 14 460],[ 2.21223022 79.78776978] ; [ 12.78776978 461.21223022],0
n1,1,0.393086,0.729375,[ 5 14] ; [34 59],[ 6.61607143 12.38392857] ; [32.38392857 60.61607143],0
r2,1,0.41333,0.669203,[79  5] ; [457  19],[80.4  3.6] ; [455.6  20.4],0
b4,1,0.440982,0.593726,[47 38] ; [288 194],[50.22045855 34.77954145] ; [284.77954145 197.22045855],0
a1,1,0.524386,0.405259,[ 2 83] ; [ 18 464],[ 2.99823633 82.00176367] ; [ 17.00176367 464.99823633],0
b5,1,0.677993,0.172394,[57 28] ; [312 170],[55.31746032 29.68253968] ; [313.68253968 168.31746032],0
n3,1,0.741795,0.108555,[16  4] ; [72 22],[15.43859649  4.56140351] ; [72.56140351 21.43859649],0
s4,1,0.886743,0.020285,[14 71] ; [ 75 398],[13.55734767 71.44265233] ; [ 75.44265233 397.55734767],0
d3,1,0.887135,0.020144,[66 18] ; [382 100],[66.48763251 17.51236749] ; [381.51236749 100.48763251],0
d5,1,0.911894,0.012243,[72 13] ; [406  76],[71.65784832 13.34215168] ; [406.34215168  75.65784832],0
d4,1,0.988977,0.000191,[72 13] ; [408  74],[71.95767196 13.04232804] ; [408.04232804  73.95767196],0
