Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,2e-06,22.982419,[43 19] ; [13 40],[30.19130435 31.80869565] ; [25.80869565 27.19130435],1
p9,1,6e-06,20.413851,[45 16] ; [15 34],[33.27272727 27.72727273] ; [26.72727273 22.27272727],1
d2,1,5.2e-05,16.379095,[11 51] ; [28 24],[21.21052632 40.78947368] ; [17.78947368 34.21052632],1
v4,1,7.2e-05,15.746472,[47 14] ; [21 31],[36.7079646 24.2920354] ; [31.2920354 20.7079646],1
p10,1,7.3e-05,15.728275,[41 19] ; [16 36],[30.53571429 29.46428571] ; [26.46428571 25.53571429],1
p4,1,0.000197,13.861042,[30 32] ; [ 8 44],[20.66666667 41.33333333] ; [17.33333333 34.66666667],1
p7,1,0.000477,12.203684,[30 30] ; [ 9 41],[21.27272727 38.72727273] ; [17.72727273 32.27272727],1
p6,1,0.000501,12.112803,[18 44] ; [ 2 49],[10.97345133 51.02654867] ; [ 9.02654867 41.97345133],1
n6,1,0.000947,10.92847,[44 17] ; [21 30],[35.40178571 25.59821429] ; [29.59821429 21.40178571],1
r3,1,0.001127,10.60581,[41 20] ; [19 33],[32.38938053 28.61061947] ; [27.61061947 24.38938053],0
s6,1,0.001666,9.885611,[26 36] ; [ 8 45],[18.33043478 43.66956522] ; [15.66956522 37.33043478],0
s1,1,0.003173,8.705175,[ 1 61] ; [ 9 43],[ 5.43859649 56.56140351] ; [ 4.56140351 47.43859649],0
p1,1,0.007293,7.199285,[ 1 61] ; [ 8 45],[ 4.85217391 57.14782609] ; [ 4.14782609 48.85217391],0
s8,1,0.010022,6.631002,[16 46] ; [ 4 49],[10.7826087 51.2173913] ; [ 9.2173913 43.7826087],0
p8,1,0.015027,5.913335,[25 37] ; [10 42],[19.03508772 42.96491228] ; [15.96491228 36.03508772],0
p3,1,0.018714,5.528051,[20 42] ; [ 7 45],[14.68421053 47.31578947] ; [12.31578947 39.68421053],0
a1,1,0.033742,4.507727,[ 3 59] ; [ 9 44],[ 6.46956522 55.53043478] ; [ 5.53043478 47.46956522],0
n3,1,0.034666,4.461538,[20  9] ; [12 17],[16. 13.] ; [16. 13.],0
s7,1,0.047251,3.936445,[20 37] ; [ 9 41],[15.44859813 41.55140187] ; [13.55140187 36.44859813],0
b2,1,0.051494,3.792121,[ 8 25] ; [16 18],[11.82089552 21.17910448] ; [12.17910448 21.82089552],0
b3,1,0.051494,3.792121,[ 8 25] ; [16 18],[11.82089552 21.17910448] ; [12.17910448 21.82089552],0
s2,1,0.053275,3.735287,[20 41] ; [ 9 44],[15.51754386 45.48245614] ; [13.48245614 39.51754386],0
a4,1,0.063973,3.431261,[15 47] ; [21 31],[19.57894737 42.42105263] ; [16.42105263 35.57894737],0
b5,1,0.086054,2.946688,[38 24] ; [24 29],[33.42608696 28.57391304] ; [28.57391304 24.42608696],0
a3,1,0.098401,2.731264,[31 31] ; [34 18],[35.35087719 26.64912281] ; [29.64912281 22.35087719],0
d1,1,0.11162,2.531128,[17 45] ; [22 31],[21.02608696 40.97391304] ; [17.97391304 35.02608696],0
a2,1,0.144933,2.12479,[ 5 57] ; [ 9 44],[ 7.54782609 54.45217391] ; [ 6.45217391 46.54782609],0
v1,1,0.2004,1.639459,[23 37] ; [14 38],[19.82142857 40.17857143] ; [17.17857143 34.82142857],0
n4,1,0.252979,1.306775,[34 28] ; [34 18],[36.98245614 25.01754386] ; [31.01754386 20.98245614],0
s3,1,0.270831,1.212536,[22 38] ; [14 38],[19.28571429 40.71428571] ; [16.71428571 35.28571429],0
a5,1,0.293153,1.105084,[29 33] ; [30 23],[31.80869565 30.19130435] ; [27.19130435 25.80869565],0
u2,1,0.295101,1.096201,[14 16] ; [ 6 13],[12.24489796 17.75510204] ; [ 7.75510204 11.24489796],0
a8,1,0.30315,1.060284,[ 2 56] ; [ 4 46],[ 3.22222222 54.77777778] ; [ 2.77777778 47.22222222],0
u1,1,0.334291,0.932203,[ 3 59] ; [ 5 48],[ 4.31304348 57.68695652] ; [ 3.68695652 49.31304348],0
v3,1,0.33745,0.920097,[12 50] ; [14 38],[14.14035088 47.85964912] ; [11.85964912 40.14035088],0
a6,1,0.412128,0.672653,[28 34] ; [28 25],[30.19130435 31.80869565] ; [25.80869565 27.19130435],0
