Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,130.458891,[ 17 117] ; [180  63],[70.02122016 63.97877984] ; [126.97877984 116.02122016],1
d3,1,0.0,123.730207,[46 88] ; [217  26],[93.4801061 40.5198939] ; [169.5198939  73.4801061],1
d5,1,0.0,110.025533,[74 60] ; [237   5],[110.83510638  23.16489362] ; [200.16489362  41.83510638],1
d4,1,0.0,100.13684,[78 56] ; [237   5],[112.2606383  21.7393617] ; [202.7393617  39.2606383],1
a2,1,0.0,38.034938,[  8 126] ; [ 84 160],[ 32.61375661 101.38624339] ; [ 59.38624339 184.61375661],1
a4,1,0.0,33.839785,[35 98] ; [140 103],[61.90159574 71.09840426] ; [113.09840426 129.90159574],1
u1,1,0.0,33.19534,[  4 130] ; [ 66 178],[ 24.81481481 109.18518519] ; [ 45.18518519 198.81481481],1
a5,1,0.0,32.73412,[83 51] ; [213  31],[104.93121693  29.06878307] ; [191.06878307  52.93121693],1
a3,1,0.0,31.025919,[76 57] ; [202  40],[98.59733333 34.40266667] ; [179.40266667  62.59733333],1
r1,1,4.3e-05,16.741299,[100  34] ; [218  23],[113.632  20.368] ; [204.368  36.632],1
s8,1,0.000419,12.446254,[53 81] ; [140  99],[69.33512064 64.66487936] ; [123.66487936 115.33512064],1
p4,1,0.001308,10.331072,[90 44] ; [198  44],[102.63829787  31.36170213] ; [185.36170213  56.63829787],0
v1,1,0.011323,6.413845,[71 61] ; [161  79],[82.32258065 49.67741935] ; [149.67741935  90.32258065],0
a7,1,0.019423,5.46299,[87 46] ; [187  57],[96.66312997 36.33687003] ; [177.33687003  66.66312997],0
a6,1,0.02467,5.04693,[80 54] ; [172  70],[89.80851064 44.19148936] ; [162.19148936  79.80851064],0
r4,1,0.026233,4.940614,[120  14] ; [233  11],[125.13756614   8.86243386] ; [227.86243386  16.13756614],0
s2,1,0.027738,4.844268,[61 72] ; [138 101],[71.14784946 61.85215054] ; [127.85215054 111.14784946],0
n6,1,0.040598,4.192736,[119  15] ; [228  13],[123.99466667  10.00533333] ; [223.00533333  17.99466667],0
r2,1,0.042004,4.135026,[122   9] ; [233   6],[125.68918919   5.31081081] ; [229.31081081   9.68918919],0
v3,1,0.055183,3.67655,[53 80] ; [119 118],[61.82702703 71.17297297] ; [110.17297297 126.82702703],0
p3,1,0.056783,3.628929,[80 54] ; [168  74],[88.38297872 45.61702128] ; [159.61702128  82.38297872],0
a1,1,0.08104,3.043921,[  4 130] ; [ 18 226],[  7.7989418 126.2010582] ; [ 14.2010582 229.7989418],0
p6,1,0.098939,2.722571,[61 72] ; [132 109],[68.63368984 64.36631016] ; [124.36631016 116.63368984],0
n5,1,0.136889,2.212581,[115  18] ; [222  21],[119.20478723  13.79521277] ; [217.79521277  25.20478723],0
v2,1,0.154206,2.030141,[70 58] ; [149  90],[76.38147139 51.61852861] ; [142.61852861  96.38147139],0
s3,1,0.198133,1.656081,[71 60] ; [146  93],[76.82972973 54.17027027] ; [140.17027027  98.82972973],0
u3,1,0.206829,1.593484,[28 29] ; [26 16],[31.09090909 25.90909091] ; [22.90909091 19.09090909],0
p2,1,0.206915,1.592881,[121  13] ; [229  15],[124.07407407   9.92592593] ; [225.92592593  18.07407407],0
s5,1,0.327333,0.959419,[46 82] ; [ 96 137],[50.34903047 77.65096953] ; [ 91.65096953 141.34903047],0
b2,1,0.355164,0.85492,[27 55] ; [62 97],[30.28215768 51.71784232] ; [ 58.71784232 100.28215768],0
b3,1,0.355164,0.85492,[27 55] ; [62 97],[30.28215768 51.71784232] ; [ 58.71784232 100.28215768],0
s4,1,0.405168,0.692935,[ 18 115] ; [ 40 198],[ 20.79245283 112.20754717] ; [ 37.20754717 200.79245283],0
