Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,4e-06,21.362512,[181 383] ; [63 52],[202.67452135 361.32547865] ; [41.32547865 73.67452135],1
s6,1,1.1e-05,19.315215,[380 192] ; [104  16],[400.06936416 171.93063584] ; [83.93063584 36.06936416],1
s2,1,1.8e-05,18.351608,[291 287] ; [88 35],[312.49928673 265.50071327] ; [66.50071327 56.49928673],1
s3,1,0.000798,11.245648,[318 256] ; [89 35],[334.69627507 239.30372493] ; [72.30372493 51.69627507],1
n4,1,0.001425,10.173355,[470 111] ; [85 40],[456.73512748 124.26487252] ; [98.26487252 26.73512748],0
b2,1,0.001563,10.002425,[148 200] ; [15 53],[136.35576923 211.64423077] ; [26.64423077 41.35576923],0
b3,1,0.001563,10.002425,[148 200] ; [15 53],[136.35576923 211.64423077] ; [26.64423077 41.35576923],0
a8,1,0.002229,9.350367,[ 84 446] ; [  6 112],[ 73.61111111 456.38888889] ; [ 16.38888889 101.61111111],0
v3,1,0.010025,6.630363,[245 314] ; [38 84],[232.3010279 326.6989721] ; [50.6989721 71.3010279],0
n5,1,0.011672,6.360041,[461 116] ; [87 38],[450.42165242 126.57834758] ; [97.57834758 27.42165242],0
v2,1,0.016848,5.712164,[343 212] ; [60 60],[331.35555556 223.64444444] ; [71.64444444 48.35555556],0
p2,1,0.030991,4.653452,[505  73] ; [100  25],[497.42532006  80.57467994] ; [107.57467994  17.42532006],0
p11,1,0.034815,4.454202,[503  78] ; [99 26],[495.41359773  85.58640227] ; [106.58640227  18.41359773],0
s7,1,0.051172,3.802637,[279 274] ; [74 49],[288.77071006 264.22928994] ; [64.22928994 58.77071006],0
d3,1,0.110881,2.541618,[397 182] ; [94 30],[404.3940256 174.6059744] ; [86.6059744 37.3940256],0
a7,1,0.137777,2.202611,[435 145] ; [85 39],[428.40909091 151.59090909] ; [91.59090909 32.40909091],0
p6,1,0.151001,2.062107,[210 363] ; [54 70],[217.03299857 355.96700143] ; [46.96700143 77.03299857],0
u2,1,0.169716,1.885451,[97 59] ; [19 19],[93.27835052 62.72164948] ; [22.72164948 15.27835052],0
s8,1,0.173091,1.855968,[271 307] ; [67 58],[277.90042674 300.09957326] ; [60.09957326 64.90042674],0
v1,1,0.18065,1.792267,[322 239] ; [63 61],[315.30656934 245.69343066] ; [69.69343066 54.30656934],0
a1,1,0.206411,1.596423,[ 29 552] ; [  3 122],[ 26.33427762 554.66572238] ; [  5.66572238 119.33427762],0
a6,1,0.258904,1.274609,[405 174] ; [81 44],[399.70738636 179.29261364] ; [86.29261364 38.70738636],0
d4,1,0.26288,1.253528,[487  92] ; [100  25],[482.77414773  96.22585227] ; [104.22585227  20.77414773],0
n1,1,0.285638,1.140067,[41 66] ; [ 8 21],[38.55147059 68.44852941] ; [10.44852941 18.55147059],0
b1,1,0.324209,0.97189,[213 368] ; [40 85],[208.20538244 372.79461756] ; [44.79461756 80.20538244],0
r4,1,0.327208,0.959915,[544  37] ; [114  11],[541.49858357  39.50141643] ; [116.50141643   8.49858357],0
u4,1,0.339763,0.911324,[ 12 569] ; [  1 124],[ 10.69830028 570.30169972] ; [  2.30169972 122.69830028],0
r1,1,0.372706,0.794623,[473 105] ; [98 27],[469.47083926 108.52916074] ; [101.52916074  23.47083926],0
s1,1,0.390385,0.737743,[ 15 559] ; [  5 119],[ 16.4469914 557.5530086] ; [  3.5530086 120.4469914],0
a3,1,0.409362,0.680653,[424 155] ; [87 38],[420.26846591 158.73153409] ; [90.73153409 34.26846591],0
a2,1,0.430478,0.621534,[140 441] ; [26 99],[136.60906516 444.39093484] ; [29.39093484 95.60906516],0
p9,1,0.447994,0.575723,[547  33] ; [120   5],[548.73758865  31.26241135] ; [118.26241135   6.73758865],0
u1,1,0.458773,0.548886,[100 481] ; [ 25 100],[102.86827195 478.13172805] ; [ 22.13172805 102.86827195],0
a5,1,0.465123,0.533538,[441 140] ; [91 34],[437.80736544 143.19263456] ; [94.19263456 30.80736544],0
a4,1,0.466059,0.531305,[262 318] ; [52 73],[258.32624113 321.67375887] ; [55.67375887 69.32624113],0
p5,1,0.48246,0.493298,[ 73 503] ; [ 13 112],[ 70.66476462 505.33523538] ; [ 15.33523538 109.66476462],0
p4,1,0.509457,0.435183,[365 213] ; [75 50],[361.76386913 216.23613087] ; [78.23613087 46.76386913],0
p7,1,0.604289,0.268576,[382 186] ; [85 37],[384.42898551 183.57101449] ; [82.57101449 39.42898551],0
d5,1,0.613501,0.255109,[478 101] ; [100  24],[476.04836415 102.95163585] ; [101.95163585  22.04836415],0
p12,1,0.636113,0.223862,[ 54 524] ; [ 10 115],[ 52.62019915 525.37980085] ; [ 11.37980085 113.62019915],0
n3,1,0.638064,0.221283,[82 25] ; [21  8],[81.03676471 25.96323529] ; [21.96323529  7.03676471],0
p1,1,0.638312,0.220957,[ 48 530] ; [ 12 113],[ 49.3314367 528.6685633] ; [ 10.6685633 114.3314367],0
v4,1,0.6922,0.156714,[555  23] ; [120   4],[555.76923077  22.23076923] ; [119.23076923   4.76923077],0
b4,1,0.725021,0.123732,[334 247] ; [74 51],[335.76203966 245.23796034] ; [72.23796034 52.76203966],0
r2,1,0.737337,0.112481,[546  28] ; [118   7],[545.25894134  28.74105866] ; [118.74105866   6.25894134],0
d1,1,0.750899,0.100777,[349 232] ; [77 48],[350.57507082 230.42492918] ; [75.42492918 49.57507082],0
p3,1,0.764276,0.089922,[305 274] ; [64 61],[303.48153409 275.51846591] ; [65.51846591 59.48153409],0
u3,1,0.782501,0.07621,[90 65] ; [23 15],[90.75129534 64.24870466] ; [22.24870466 15.75129534],0
n2,1,0.910941,0.012511,[83 25] ; [22  7],[82.77372263 25.22627737] ; [22.22627737  6.77372263],0
d2,1,0.931716,0.007342,[275 303] ; [60 65],[275.43385491 302.56614509] ; [59.56614509 65.43385491],0
p8,1,0.958229,0.002743,[319 256] ; [68 54],[319.26111908 255.73888092] ; [67.73888092 54.26111908],0
b5,1,0.973038,0.001142,[343 238] ; [74 51],[343.16855524 237.83144476] ; [73.83144476 51.16855524],0
