Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000775,11.299683,[ 1 19] ; [4 2],[ 3.84615385 16.15384615] ; [1.15384615 4.84615385],1
p7,1,0.006027,7.542088,[ 5 17] ; [5 1],[ 7.85714286 14.14285714] ; [2.14285714 3.85714286],0
s2,1,0.01979,5.430303,[ 4 18] ; [4 2],[ 6.28571429 15.71428571] ; [1.71428571 4.28571429],0
r4,1,0.04329,4.08404,[ 1 21] ; [2 4],[ 2.35714286 19.64285714] ; [0.64285714 5.35714286],0
r3,1,0.065436,3.393939,[ 9 13] ; [5 1],[11. 11.] ; [3. 3.],0
b4,1,0.074247,3.186532,[16  6] ; [2 4],[14.14285714  7.85714286] ; [3.85714286 2.14285714],0
p11,1,0.074247,3.186532,[ 6 16] ; [4 2],[ 7.85714286 14.14285714] ; [2.14285714 3.85714286],0
s6,1,0.121315,2.400259,[ 7 15] ; [4 2],[ 8.64285714 13.35714286] ; [2.35714286 3.64285714],0
p3,1,0.12706,2.328061,[ 4 17] ; [3 3],[ 5.44444444 15.55555556] ; [1.55555556 4.44444444],0
v3,1,0.132529,2.262626,[ 2 20] ; [2 4],[ 3.14285714 18.85714286] ; [0.85714286 5.14285714],0
p10,1,0.132529,2.262626,[ 2 20] ; [2 4],[ 3.14285714 18.85714286] ; [0.85714286 5.14285714],0
p4,1,0.189927,1.718182,[ 5 17] ; [3 3],[ 6.28571429 15.71428571] ; [1.71428571 4.28571429],0
u2,1,0.200441,1.639156,[5 8] ; [3 1],[6.11764706 6.88235294] ; [1.88235294 2.11764706],0
b1,1,0.200602,1.637984,[12 10] ; [5 1],[13.35714286  8.64285714] ; [3.64285714 2.35714286],0
n5,1,0.200602,1.637984,[10 12] ; [1 5],[ 8.64285714 13.35714286] ; [2.35714286 3.64285714],0
s3,1,0.215327,1.535244,[ 5 16] ; [3 3],[ 6.22222222 14.77777778] ; [1.77777778 4.22222222],0
a6,1,0.262125,1.257498,[ 9 13] ; [4 2],[10.21428571 11.78571429] ; [2.78571429 3.21428571],0
p2,1,0.262125,1.257498,[ 9 13] ; [4 2],[10.21428571 11.78571429] ; [2.78571429 3.21428571],0
d5,1,0.262125,1.257498,[13  9] ; [2 4],[11.78571429 10.21428571] ; [3.21428571 2.78571429],0
u3,1,0.301409,1.067949,[ 3 10] ; [2 2],[3.82352941 9.17647059] ; [1.17647059 2.82352941],0
s8,1,0.306826,1.044289,[ 1 21] ; [1 5],[ 1.57142857 20.42857143] ; [0.42857143 5.57142857],0
v4,1,0.356981,0.848485,[10 12] ; [4 2],[11. 11.] ; [3. 3.],0
n4,1,0.356981,0.848485,[12 10] ; [2 4],[11. 11.] ; [3. 3.],0
v2,1,0.410004,0.678788,[ 7 15] ; [3 3],[ 7.85714286 14.14285714] ; [2.14285714 3.85714286],0
s4,1,0.422702,0.642792,[ 4 18] ; [2 4],[ 4.71428571 17.28571429] ; [1.28571429 4.71428571],0
d1,1,0.466479,0.530303,[ 7 15] ; [1 5],[ 6.28571429 15.71428571] ; [1.71428571 4.28571429],0
d2,1,0.466479,0.530303,[ 7 15] ; [1 5],[ 6.28571429 15.71428571] ; [1.71428571 4.28571429],0
n6,1,0.468084,0.526496,[11 11] ; [2 4],[10.21428571 11.78571429] ; [2.78571429 3.21428571],0
d3,1,0.544356,0.367526,[ 8 14] ; [3 3],[ 8.64285714 13.35714286] ; [2.35714286 3.64285714],0
v1,1,0.594853,0.282828,[ 5 17] ; [2 4],[ 5.5 16.5] ; [1.5 4.5],0
a5,1,0.594853,0.282828,[ 6 16] ; [1 5],[ 5.5 16.5] ; [1.5 4.5],0
s5,1,0.594853,0.282828,[ 2 20] ; [1 5],[ 2.35714286 19.64285714] ; [0.64285714 5.35714286],0
a7,1,0.594853,0.282828,[10 12] ; [2 4],[ 9.42857143 12.57142857] ; [2.57142857 3.42857143],0
n2,1,0.611541,0.257937,[5 5] ; [2 1],[5.38461538 4.61538462] ; [1.61538462 1.38461538],0
a8,1,0.623433,0.241071,[ 2 19] ; [1 5],[ 2.33333333 18.66666667] ; [0.66666667 5.33333333],0
n1,1,0.630701,0.231111,[2 8] ; [1 2],[2.30769231 7.69230769] ; [0.69230769 2.30769231],0
a3,1,0.675422,0.175325,[ 9 12] ; [2 4],[ 8.55555556 12.44444444] ; [2.44444444 3.55555556],0
d4,1,0.736268,0.113434,[13  9] ; [4 2],[13.35714286  8.64285714] ; [3.64285714 2.35714286],0
s7,1,0.785028,0.074405,[ 3 17] ; [1 4],[ 3.2 16.8] ; [0.8 4.2],0
n3,1,0.835099,0.043333,[6 4] ; [2 1],[6.15384615 3.84615385] ; [1.84615385 1.15384615],0
b5,1,0.84313,0.039161,[12 10] ; [3 3],[11.78571429 10.21428571] ; [3.21428571 2.78571429],0
r1,1,0.890782,0.018855,[ 8 14] ; [2 4],[ 7.85714286 14.14285714] ; [2.14285714 3.85714286],0
