Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,56.248931,[15 29] ; [71  2],[32.34188034 11.65811966] ; [53.65811966 19.34188034],1
r2,1,0.0,37.217466,[21 21] ; [71  2],[33.6  8.4] ; [58.4 14.6],1
v4,1,0.0,34.321121,[20 25] ; [67  5],[33.46153846 11.53846154] ; [53.53846154 18.46153846],1
r1,1,0.0,27.976097,[12 33] ; [55 17],[25.76923077 19.23076923] ; [41.23076923 30.76923077],1
p11,1,4e-06,21.430593,[ 9 37] ; [46 27],[21.2605042 24.7394958] ; [33.7394958 39.2605042],1
p2,1,3.5e-05,17.110712,[15 31] ; [52 21],[25.89915966 20.10084034] ; [41.10084034 31.89915966],1
p7,1,0.000901,11.019893,[ 9 36] ; [37 36],[17.54237288 27.45762712] ; [28.45762712 44.54237288],1
u3,1,0.007748,7.090909,[ 3 19] ; [13 13],[ 7.33333333 14.66666667] ; [ 8.66666667 17.33333333],0
n3,1,0.009914,6.650246,[10 15] ; [19  6],[14.5 10.5] ; [14.5 10.5],0
a1,1,0.012181,6.284332,[ 7 39] ; [ 2 71],[ 3.4789916 42.5210084] ; [ 5.5210084 67.4789916],0
v1,1,0.021754,5.265317,[ 7 37] ; [26 47],[12.41025641 31.58974359] ; [20.58974359 52.41025641],0
s8,1,0.022919,5.174603,[ 1 45] ; [11 62],[ 4.63865546 41.36134454] ; [ 7.36134454 65.63865546],0
n2,1,0.027585,4.853795,[10 15] ; [19  8],[13.94230769 11.05769231] ; [15.05769231 11.94230769],0
s1,1,0.029399,4.744079,[ 6 39] ; [ 2 69],[ 3.10344828 41.89655172] ; [ 4.89655172 66.10344828],0
b1,1,0.030226,4.696399,[27 19] ; [28 45],[21.2605042 24.7394958] ; [33.7394958 39.2605042],0
n6,1,0.036514,4.37293,[19 25] ; [46 27],[24.44444444 19.55555556] ; [40.55555556 32.44444444],0
