Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.003424,8.566701,[ 18 152] ; [3 3],[ 20.28409091 149.71590909] ; [0.71590909 5.28409091],0
p12,1,0.007365,7.181664,[  3 166] ; [1 4],[  3.88505747 165.11494253] ; [0.11494253 4.88505747],0
v1,1,0.044544,4.035839,[ 60 107] ; [4 1],[ 62.13953488 104.86046512] ; [1.86046512 3.13953488],0
p1,1,0.046821,3.951823,[ 15 154] ; [2 4],[ 16.41714286 152.58285714] ; [0.58285714 5.41714286],0
v2,1,0.051631,3.787675,[ 60 102] ; [4 1],[62.08383234 99.91616766] ; [1.91616766 3.08383234],0
s7,1,0.061281,3.502358,[ 30 129] ; [3 3],[ 31.8 127.2] ; [1.2 4.8],0
v3,1,0.075225,3.165169,[ 41 125] ; [3 2],[ 42.71345029 123.28654971] ; [1.28654971 3.71345029],0
p6,1,0.099134,2.719414,[ 36 132] ; [3 3],[ 37.65517241 130.34482759] ; [1.34482759 4.65517241],0
p4,1,0.127751,2.319623,[ 61 108] ; [4 2],[ 62.77142857 106.22857143] ; [2.22857143 3.77142857],0
a7,1,0.183262,1.770967,[94 74] ; [5 1],[95.5862069 72.4137931] ; [3.4137931 2.5862069],0
b5,1,0.229076,1.446588,[100  70] ; [5 1],[101.42045455  68.57954545] ; [3.57954545 2.42045455],0
a2,1,0.236944,1.398687,[  9 161] ; [1 5],[  9.65909091 160.34090909] ; [0.34090909 5.65909091],0
p7,1,0.313679,1.015121,[76 90] ; [4 2],[77.20930233 88.79069767] ; [2.79069767 3.20930233],0
p8,1,0.378126,0.776786,[ 55 113] ; [3 3],[ 56. 112.] ; [2. 4.],0
a5,1,0.406098,0.690196,[84 86] ; [4 2],[85. 85.] ; [3. 3.],0
p3,1,0.421716,0.645528,[ 58 112] ; [3 3],[ 58.92045455 111.07954545] ; [2.07954545 3.92045455],0
s5,1,0.436838,0.604574,[ 13 153] ; [1 5],[ 13.51162791 152.48837209] ; [0.48837209 5.51162791],0
b4,1,0.490015,0.476494,[89 81] ; [4 2],[89.82954545 80.17045455] ; [3.17045455 2.82954545],0
d3,1,0.494392,0.466954,[ 61 107] ; [3 3],[ 61.79310345 106.20689655] ; [2.20689655 3.79310345],0
a3,1,0.545656,0.365157,[91 77] ; [4 2],[91.72413793 76.27586207] ; [3.27586207 2.72413793],0
n4,1,0.589753,0.290731,[103  66] ; [3 3],[102.36571429  66.63428571] ; [3.63428571 2.36571429],0
r1,1,0.651484,0.204034,[97 72] ; [4 2],[97.53714286 71.46285714] ; [3.46285714 2.53714286],0
a4,1,0.683095,0.166663,[ 44 126] ; [2 4],[ 44.43181818 125.56818182] ; [1.56818182 4.43181818],0
a8,1,0.687167,0.16217,[ 18 141] ; [1 5],[ 18.30909091 140.69090909] ; [0.69090909 5.30909091],0
n5,1,0.747333,0.103786,[101  67] ; [4 2],[101.37931034  66.62068966] ; [3.62068966 2.37931034],0
a6,1,0.842353,0.039555,[92 78] ; [3 3],[91.76136364 78.23863636] ; [3.23863636 2.76136364],0
b2,1,0.845522,0.037961,[35 63] ; [2 3],[35.2038835 62.7961165] ; [1.7961165 3.2038835],0
b3,1,0.845522,0.037961,[35 63] ; [2 3],[35.2038835 62.7961165] ; [1.7961165 3.2038835],0
d5,1,0.852698,0.034476,[78 91] ; [3 3],[78.22285714 90.77714286] ; [2.77714286 3.22285714],0
r3,1,0.856634,0.032638,[135  33] ; [5 1],[135.17241379  32.82758621] ; [4.82758621 1.17241379],0
n6,1,0.858517,0.031778,[106  62] ; [4 2],[106.20689655  61.79310345] ; [3.79310345 2.20689655],0
b1,1,0.864752,0.029012,[79 91] ; [3 3],[79.20454545 90.79545455] ; [2.79545455 3.20454545],0
u2,1,0.8728,0.025633,[35 44] ; [1 1],[35.11111111 43.88888889] ; [0.88888889 1.11111111],0
r4,1,0.910806,0.012549,[117  53] ; [4 2],[116.875  53.125] ; [4.125 1.875],0
d4,1,0.954817,0.00321,[87 83] ; [3 3],[86.93181818 83.06818182] ; [3.06818182 2.93181818],0
