Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,141.072618,[404   8] ; [21 20],[386.53421634  25.46578366] ; [38.46578366  2.53421634],1
r1,1,0.0,112.473891,[361  52] ; [ 9 34],[335.10964912  77.89035088] ; [34.89035088  8.10964912],1
r3,1,0.0,73.894018,[407   7] ; [31 13],[395.92139738  18.07860262] ; [42.07860262  1.92139738],1
v4,1,0.0,52.591227,[406   9] ; [31 11],[396.8380744  18.1619256] ; [40.1619256  1.8380744],1
a7,1,3e-06,21.522496,[321  93] ; [20 24],[308.24017467 105.75982533] ; [32.75982533 11.24017467],1
p10,1,0.0001,15.143264,[352  60] ; [26 16],[343.030837  68.969163] ; [34.969163  7.030837],1
d1,1,0.000122,14.765126,[273 142] ; [16 28],[261.2962963 153.7037037] ; [27.7037037 16.2962963],1
n4,1,0.000172,14.116431,[336  78] ; [25 19],[326.31877729  87.68122271] ; [34.68122271  9.31877729],1
d2,1,0.000709,11.465946,[224 190] ; [12 32],[213.32751092 200.67248908] ; [22.67248908 21.32751092],1
v3,1,0.001269,10.387681,[162 235] ; [ 7 37],[152.138322 244.861678] ; [16.861678 27.138322],0
d5,1,0.001347,10.277623,[358  56] ; [30 14],[350.72489083  63.27510917] ; [37.27510917  6.72489083],0
a2,1,0.00165,9.902722,[120 295] ; [ 3 41],[111.20915033 303.79084967] ; [11.79084967 32.20915033],0
a6,1,0.00355,8.500756,[296 119] ; [22 22],[287.51633987 127.48366013] ; [30.48366013 13.51633987],0
a3,1,0.00462,8.022605,[301 113] ; [23 21],[292.87336245 121.12663755] ; [31.12663755 12.87336245],0
n5,1,0.005529,7.697845,[325  89] ; [25 17],[317.76315789  96.23684211] ; [32.23684211  9.76315789],0
s6,1,0.006866,7.307783,[299 110] ; [23 20],[291.36725664 117.63274336] ; [30.63274336 12.36725664],0
n3,1,0.006928,7.291475,[60 12] ; [9 8],[55.82022472 16.17977528] ; [13.17977528  3.82022472],0
d4,1,0.007135,7.238661,[349  65] ; [30 14],[342.58951965  71.41048035] ; [36.41048035  7.58951965],0
p9,1,0.010119,6.613887,[358  55] ; [31 12],[352.31798246  60.68201754] ; [36.68201754  6.31798246],0
v1,1,0.011504,6.38576,[237 168] ; [17 27],[229.1091314 175.8908686] ; [24.8908686 19.1091314],0
a5,1,0.01376,6.068664,[331  84] ; [28 16],[324.58605664  90.41394336] ; [34.41394336  9.58605664],0
d3,1,0.017073,5.688842,[314 101] ; [26 18],[307.40740741 107.59259259] ; [32.59259259 11.40740741],0
b1,1,0.017238,5.67202,[159 256] ; [25 19],[166.36165577 248.63834423] ; [17.63834423 26.36165577],0
u1,1,0.021187,5.311361,[ 89 326] ; [ 3 41],[ 83.18082789 331.81917211] ; [ 8.81917211 35.18082789],0
v2,1,0.027771,4.8422,[239 164] ; [18 25],[232.22197309 170.77802691] ; [24.77802691 18.22197309],0
b4,1,0.028922,4.772238,[250 165] ; [19 25],[243.21350763 171.78649237] ; [25.78649237 18.21350763],0
n6,1,0.034079,4.490738,[357  56] ; [32 11],[352.31798246  60.68201754] ; [36.68201754  6.31798246],0
a8,1,0.034865,4.451785,[ 52 317] ; [ 1 40],[ 47.7 321.3] ; [ 5.3 35.7],0
p11,1,0.035871,4.403226,[338  77] ; [30 14],[332.72331155  82.27668845] ; [35.27668845  8.72331155],0
