Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,21.745104,[43 44] ; [19 87],[27.94818653 59.05181347] ; [34.05181347 71.94818653],1
p2,1,5e-06,20.821637,[73 14] ; [56 50],[58.15025907 28.84974093] ; [70.84974093 35.15025907],1
p4,1,0.000283,13.182957,[47 40] ; [30 76],[34.70984456 52.29015544] ; [42.29015544 63.70984456],1
p3,1,0.000309,13.014569,[45 42] ; [28 78],[32.90673575 54.09326425] ; [40.09326425 65.90673575],1
v2,1,0.000588,11.813784,[48 37] ; [31 68],[36.49456522 48.50543478] ; [42.50543478 56.49456522],1
v3,1,0.002339,9.262753,[37 50] ; [21 76],[27.42391304 59.57608696] ; [30.57608696 66.42391304],0
s8,1,0.004794,7.955381,[39 48] ; [27 79],[29.75129534 57.24870466] ; [36.24870466 69.75129534],0
r3,1,0.0054,7.74025,[79  8] ; [80 26],[71.67357513 15.32642487] ; [87.32642487 18.67357513],0
s3,1,0.005858,7.593384,[52 34] ; [42 62],[42.54736842 43.45263158] ; [51.45263158 52.54736842],0
p10,1,0.00647,7.414611,[65 22] ; [58 46],[56.02617801 30.97382199] ; [66.97382199 37.02617801],0
v4,1,0.006686,7.355422,[78  7] ; [81 24],[71.13157895 13.86842105] ; [87.86842105 17.13157895],0
r4,1,0.00718,7.227288,[71 16] ; [68 38],[62.65803109 24.34196891] ; [76.34196891 29.65803109],0
v1,1,0.009241,6.775732,[48 37] ; [39 65],[39.12698413 45.87301587] ; [47.87301587 56.12698413],0
s2,1,0.012841,6.190875,[43 44] ; [33 71],[34.61780105 52.38219895] ; [41.38219895 62.61780105],0
d3,1,0.022973,5.17056,[41 46] ; [33 73],[33.35751295 53.64248705] ; [40.64248705 65.35751295],0
s5,1,0.025913,4.961832,[31 56] ; [21 79],[24.19251337 62.80748663] ; [27.80748663 72.19251337],0
p11,1,0.027634,4.85073,[67 20] ; [66 40],[59.95336788 27.04663212] ; [73.04663212 32.95336788],0
s7,1,0.029206,4.755411,[40 43] ; [32 67],[32.83516484 50.16483516] ; [39.16483516 59.83516484],0
n3,1,0.035249,4.433091,[18  4] ; [25 20],[14.11940299  7.88059701] ; [28.88059701 16.11940299],0
n6,1,0.05986,3.541261,[70 16] ; [73 32],[64.38743455 21.61256545] ; [78.61256545 26.38743455],0
b2,1,0.071618,3.245551,[17 39] ; [31 36],[21.85365854 34.14634146] ; [26.14634146 40.85365854],0
b3,1,0.071618,3.245551,[17 39] ; [31 36],[21.85365854 34.14634146] ; [26.14634146 40.85365854],0
d4,1,0.073277,3.208052,[64 22] ; [66 40],[58.22916667 27.77083333] ; [71.77083333 34.22916667],0
d5,1,0.07806,3.10483,[60 27] ; [60 46],[54.09326425 32.90673575] ; [65.90673575 40.09326425],0
p9,1,0.137084,2.210391,[65 22] ; [66 36],[60.3015873 26.6984127] ; [70.6984127 31.3015873],0
p12,1,0.154055,2.031631,[ 2 85] ; [ 7 98],[ 4.078125 82.921875] ; [  4.921875 100.078125],0
u1,1,0.182494,1.777192,[ 6 81] ; [  3 103],[ 4.05699482 82.94300518] ; [  4.94300518 101.05699482],0
n5,1,0.192312,1.699817,[65 21] ; [71 35],[60.91666667 25.08333333] ; [75.08333333 30.91666667],0
p1,1,0.197442,1.661196,[ 4 83] ; [10 96],[ 6.31088083 80.68911917] ; [ 7.68911917 98.31088083],0
p5,1,0.224631,1.474539,[ 9 77] ; [ 6 99],[ 6.7539267 79.2460733] ; [ 8.2460733 96.7539267],0
b5,1,0.243931,1.357732,[37 50] ; [54 52],[41.02072539 45.97927461] ; [49.97927461 56.02072539],0
r1,1,0.268627,1.223747,[60 27] ; [65 41],[56.34715026 30.65284974] ; [68.65284974 37.34715026],0
b4,1,0.27146,1.209352,[44 43] ; [62 44],[47.78238342 39.21761658] ; [58.21761658 47.78238342],0
d1,1,0.289081,1.123897,[36 51] ; [36 70],[32.45595855 54.54404145] ; [39.54404145 66.45595855],0
a5,1,0.301234,1.068725,[58 29] ; [63 43],[54.54404145 32.45595855] ; [66.45595855 39.54404145],0
a3,1,0.33948,0.912394,[60 26] ; [67 39],[56.88541667 29.11458333] ; [70.11458333 35.88541667],0
s1,1,0.389265,0.741237,[ 4 83] ; [ 8 97],[ 5.4375 81.5625] ; [ 6.5625 98.4375],0
s4,1,0.414347,0.666294,[17 70] ; [16 90],[14.87564767 72.12435233] ; [18.12435233 87.87564767],0
n2,1,0.428882,0.62585,[16  5] ; [32 16],[14.60869565  6.39130435] ; [33.39130435 14.60869565],0
a1,1,0.468321,0.525935,[ 3 84] ; [  6 100],[ 4.05699482 82.94300518] ; [  4.94300518 101.05699482],0
b1,1,0.474076,0.51246,[39 48] ; [53 53],[41.47150259 45.52849741] ; [50.52849741 55.47150259],0
u2,1,0.475806,0.508461,[13 13] ; [16 23],[11.6 14.4] ; [17.4 21.6],0
u3,1,0.538511,0.378307,[11 16] ; [13 26],[ 9.81818182 17.18181818] ; [14.18181818 24.81818182],0
n1,1,0.608688,0.26209,[ 7 13] ; [20 28],[ 7.94117647 12.05882353] ; [19.05882353 28.94117647],0
d2,1,0.610893,0.258877,[40 47] ; [44 60],[38.2617801 48.7382199] ; [45.7382199 58.2617801],0
n4,1,0.626685,0.236583,[62 24] ; [73 33],[60.46875 25.53125] ; [74.53125 31.46875],0
a6,1,0.627958,0.23484,[38 49] ; [50 56],[39.66839378 47.33160622] ; [48.33160622 57.66839378],0
s6,1,0.651928,0.203478,[45 41] ; [51 53],[43.45263158 42.54736842] ; [52.54736842 51.45263158],0
a4,1,0.669993,0.18161,[33 54] ; [43 62],[34.4375 52.5625] ; [41.5625 63.4375],0
a2,1,0.679458,0.170736,[ 8 79] ; [ 8 98],[ 7.21243523 79.78756477] ; [ 8.78756477 97.21243523],0
u4,1,0.88816,0.019778,[ 1 86] ; [  1 105],[ 0.9015544 86.0984456] ; [  1.0984456 104.9015544],0
r2,1,0.902014,0.015158,[71 14] ; [87 18],[70.68421053 14.31578947] ; [87.31578947 17.68421053],0
a8,1,0.949232,0.004054,[ 7 74] ; [ 9 92],[ 7.12087912 73.87912088] ; [ 8.87912088 92.12087912],0
