Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,77.196184,[298   7] ; [38 21],[281.53846154  23.46153846] ; [54.46153846  4.53846154],1
r2,1,3.1e-05,17.366028,[300   5] ; [49  7],[294.86149584  10.13850416] ; [54.13850416  1.86149584],1
r3,1,7.3e-05,15.73321,[296   7] ; [51  8],[290.44475138  12.55524862] ; [56.55524862  2.44475138],1
v4,1,0.000148,14.401791,[299   6] ; [51  7],[294.07713499  10.92286501] ; [55.92286501  2.07713499],1
u1,1,0.000459,12.275017,[ 79 226] ; [ 3 56],[ 68.70879121 236.29120879] ; [13.29120879 45.70879121],1
a2,1,0.002915,8.860043,[ 94 211] ; [ 7 52],[ 84.62912088 220.37087912] ; [16.37087912 42.62912088],0
a7,1,0.006747,7.339223,[227  76] ; [34 25],[218.46132597  84.53867403] ; [42.53867403 16.46132597],0
d3,1,0.007972,7.039728,[221  81] ; [33 26],[212.48753463  89.51246537] ; [41.51246537 17.48753463],0
a4,1,0.008446,6.93643,[160 144] ; [20 39],[150.74380165 153.25619835] ; [29.25619835 29.74380165],0
d2,1,0.011302,6.417239,[172 130] ; [23 36],[163.13019391 138.86980609] ; [31.86980609 27.13019391],0
s7,1,0.013147,6.149217,[225  67] ; [35 22],[217.53581662  74.46418338] ; [42.46418338 14.53581662],0
d4,1,0.013191,6.143281,[266  35] ; [45 14],[260.03055556  40.96944444] ; [50.96944444  8.03055556],0
n4,1,0.01387,6.054648,[280  25] ; [48 11],[274.83516484  30.16483516] ; [53.16483516  5.83516484],0
d1,1,0.017736,5.622046,[209  96] ; [31 28],[201.0989011 103.9010989] ; [38.9010989 20.0989011],0
s3,1,0.02325,5.149758,[271  30] ; [47 12],[265.88333333  35.11666667] ; [52.11666667  6.88333333],0
p7,1,0.023327,5.144005,[210  82] ; [33 25],[202.73142857  89.26857143] ; [40.26857143 17.73142857],0
a3,1,0.024898,5.030974,[245  58] ; [40 19],[238.54972376  64.45027624] ; [46.45027624 12.54972376],0
d5,1,0.026814,4.902722,[256  46] ; [43 16],[250.13296399  51.86703601] ; [48.86703601 10.13296399],0
b3,1,0.034174,4.485997,[ 86 106] ; [11 30],[ 79.93133047 112.06866953] ; [17.06866953 23.93133047],0
b2,1,0.034174,4.485997,[ 86 106] ; [11 30],[ 79.93133047 112.06866953] ; [17.06866953 23.93133047],0
s4,1,0.065616,3.389433,[ 59 240] ; [18 41],[ 64.31005587 234.68994413] ; [12.68994413 46.31005587],0
