Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,105.865041,[ 2 59] ; [261 100],[38.01658768 22.98341232] ; [224.98341232 136.01658768],1
d3,1,0.0,51.773502,[19 42] ; [277  84],[42.78672986 18.21327014] ; [253.21327014 107.78672986],1
d5,1,0.0,46.81354,[32 29] ; [318  43],[50.59241706 10.40758294] ; [299.40758294  61.59241706],1
d2,1,0.0,26.297425,[13 48] ; [205 156],[31.51184834 29.48815166] ; [186.48815166 174.51184834],1
a3,1,1e-06,24.896878,[30 31] ; [285  75],[45.64133017 15.35866983] ; [269.35866983  90.64133017],1
a4,1,3e-05,17.420956,[13 47] ; [183 178],[27.93349169 32.06650831] ; [168.06650831 192.93349169],1
a2,1,3.1e-05,17.377701,[ 3 58] ; [110 251],[16.33412322 44.66587678] ; [ 96.66587678 264.33412322],1
a5,1,7.5e-05,15.679561,[32 29] ; [277  84],[44.66587678 16.33412322] ; [264.33412322  96.66587678],1
u1,1,8.5e-05,15.433068,[ 1 60] ; [ 85 276],[12.43127962 48.56872038] ; [ 73.56872038 287.43127962],1
b3,1,0.005654,7.657347,[ 7 33] ; [ 89 131],[14.76923077 25.23076923] ; [ 81.23076923 138.76923077],0
b2,1,0.005654,7.657347,[ 7 33] ; [ 89 131],[14.76923077 25.23076923] ; [ 81.23076923 138.76923077],0
v2,1,0.009357,6.753346,[24 34] ; [204 138],[33.06 24.94] ; [194.94 147.06],0
u2,1,0.011243,6.426482,[13 18] ; [50 23],[18.77884615 12.22115385] ; [44.22115385 28.77884615],0
s5,1,0.020422,5.375431,[20 41] ; [169 177],[28.32678133 32.67321867] ; [160.67321867 185.32678133],0
p4,1,0.021484,5.287073,[31 30] ; [238 122],[38.97624703 22.02375297] ; [230.02375297 129.97624703],0
s2,1,0.024092,5.087968,[45 16] ; [308  53],[51.02606635  9.97393365] ; [301.97393365  59.02606635],0
p8,1,0.027797,4.840613,[25 36] ; [200 156],[32.91366906 28.08633094] ; [192.08633094 163.91366906],0
p2,1,0.035576,4.417308,[47 14] ; [314  46],[52.3064133  8.6935867] ; [308.6935867  51.3064133],0
p1,1,0.037911,4.309022,[11 50] ; [ 33 325],[ 6.40572792 54.59427208] ; [ 37.59427208 320.40572792],0
a6,1,0.038812,4.269075,[34 27] ; [249 111],[41.00475059 19.99524941] ; [241.99524941 118.00475059],0
a7,1,0.048924,3.877949,[38 23] ; [268  92],[44.33729216 16.66270784] ; [261.66270784  98.33729216],0
p9,1,0.053712,3.721619,[49 12] ; [318  39],[53.55741627  7.44258373] ; [313.44258373  43.55741627],0
p6,1,0.058685,3.574154,[18 43] ; [150 204],[24.6939759 36.3060241] ; [143.3060241 210.6939759],0
r1,1,0.069588,3.292719,[45 14] ; [308  52],[49.70644391  9.29355609] ; [303.29355609  56.70644391],0
r4,1,0.077635,3.113729,[53  8] ; [337  24],[56.37440758  4.62559242] ; [333.62559242  27.37440758],0
p12,1,0.10381,2.646016,[ 3 58] ; [ 43 317],[ 6.66508314 54.33491686] ; [ 39.33491686 320.66508314],0
s1,1,0.120712,2.408054,[ 5 54] ; [ 14 343],[ 2.69471154 56.30528846] ; [ 16.30528846 340.69471154],0
p3,1,0.125351,2.349153,[27 34] ; [198 163],[32.52369668 28.47630332] ; [192.47630332 168.52369668],0
r3,1,0.161113,1.963751,[58  3] ; [351   7],[59.54415274  1.45584726] ; [349.45584726   8.54415274],0
r2,1,0.167604,1.90424,[56  4] ; [346  11],[57.84172662  2.15827338] ; [344.15827338  12.84172662],0
a1,1,0.174578,1.843183,[ 1 60] ; [ 21 340],[ 3.18009479 57.81990521] ; [ 18.81990521 342.18009479],0
u3,1,0.175666,1.833916,[18 13] ; [53 21],[20.96190476 10.03809524] ; [50.03809524 23.96190476],0
s7,1,0.177741,1.81641,[36 22] ; [248 102],[40.37254902 17.62745098] ; [243.62745098 106.37254902],0
v1,1,0.237165,1.397364,[28 30] ; [197 151],[32.14285714 25.85714286] ; [192.85714286 155.14285714],0
p11,1,0.24131,1.372926,[45 16] ; [290  71],[48.42417062 12.57582938] ; [286.57582938  74.42417062],0
s4,1,0.291267,1.113754,[18 43] ; [ 83 274],[14.73923445 46.26076555] ; [ 86.26076555 270.73923445],0
n1,1,0.338739,0.915198,[ 5 10] ; [36 41],[6.68478261 8.31521739] ; [34.31521739 42.68478261],0
u4,1,0.341333,0.905418,[ 1 60] ; [ 15 346],[ 2.31279621 58.68720379] ; [ 13.68720379 347.31279621],0
v4,1,0.437265,0.603448,[57  3] ; [349  11],[58.  2.] ; [348.  12.],0
b4,1,0.442498,0.589796,[34 27] ; [220 141],[36.71563981 24.28436019] ; [217.28436019 143.71563981],0
n2,1,0.444036,0.585831,[13  2] ; [60 17],[11.90217391  3.09782609] ; [61.09782609 15.90217391],0
s8,1,0.465617,0.532358,[36 25] ; [230 130],[38.5415677 22.4584323] ; [227.4584323 132.5415677],0
a8,1,0.478019,0.50338,[10 45] ; [ 49 289],[ 8.25699746 46.74300254] ; [ 50.74300254 287.25699746],0
n3,1,0.494796,0.466081,[12  3] ; [55 22],[10.92391304  4.07608696] ; [56.07608696 20.92391304],0
p10,1,0.560751,0.338405,[48 11] ; [302  56],[49.52038369  9.47961631] ; [300.47961631  57.52038369],0
v3,1,0.595335,0.282089,[23 38] ; [143 203],[24.87960688 36.12039312] ; [141.12039312 204.87960688],0
n5,1,0.64838,0.207948,[49 12] ; [279  80],[47.63809524 13.36190476] ; [280.36190476  78.63809524],0
b5,1,0.682568,0.16725,[36 25] ; [223 138],[37.43838863 23.56161137] ; [221.56161137 139.43838863],0
p7,1,0.68863,0.160572,[39 21] ; [234 112],[40.34482759 19.65517241] ; [232.65517241 113.34482759],0
n6,1,0.765156,0.089231,[53  8] ; [305  52],[52.24401914  8.75598086] ; [305.75598086  51.24401914],0
n4,1,0.770831,0.084848,[48 12] ; [282  78],[47.14285714 12.85714286] ; [282.85714286  77.14285714],0
p5,1,0.858682,0.031702,[ 8 53] ; [ 50 308],[ 8.44391408 52.55608592] ; [ 49.55608592 308.44391408],0
b1,1,0.969114,0.001499,[25 36] ; [147 214],[24.86255924 36.13744076] ; [147.13744076 213.86255924],0
