Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.001919,9.625067,[ 5 27] ; [26 27],[11.67058824 20.32941176] ; [19.32941176 33.67058824],0
d2,1,0.005551,7.690434,[ 8 25] ; [28 23],[14.14285714 18.85714286] ; [21.85714286 29.14285714],0
v3,1,0.007836,7.070508,[ 3 30] ; [18 34],[ 8.15294118 24.84705882] ; [12.84705882 39.15294118],0
a6,1,0.02323,5.151243,[11 22] ; [31 22],[16.11627907 16.88372093] ; [25.88372093 27.11627907],0
v4,1,0.023653,5.119869,[14 19] ; [35 17],[19.02352941 13.97647059] ; [29.97647059 22.02352941],0
d1,1,0.023768,5.111501,[ 7 26] ; [24 29],[11.89534884 21.10465116] ; [19.10465116 33.89534884],0
d3,1,0.03337,4.526713,[10 23] ; [28 24],[14.75294118 18.24705882] ; [23.24705882 28.75294118],0
p3,1,0.033594,4.515231,[ 1 31] ; [10 42],[ 4.19047619 27.80952381] ; [ 6.80952381 45.19047619],0
d5,1,0.048496,3.892701,[14 19] ; [34 19],[18.41860465 14.58139535] ; [29.58139535 23.41860465],0
s2,1,0.053774,3.719708,[ 4 29] ; [16 37],[ 7.6744186 25.3255814] ; [12.3255814 40.6744186],0
a4,1,0.070272,3.276661,[ 6 27] ; [19 33],[ 9.70588235 23.29411765] ; [15.29411765 36.70588235],0
p10,1,0.082267,3.019527,[11 21] ; [28 24],[14.85714286 17.14285714] ; [24.14285714 27.85714286],0
s5,1,0.132182,2.266689,[ 2 31] ; [ 9 43],[ 4.27058824 28.72941176] ; [ 6.72941176 45.27058824],0
a3,1,0.135761,2.225361,[15 17] ; [33 19],[18.28571429 13.71428571] ; [29.71428571 22.28571429],0
v1,1,0.150675,2.065408,[ 7 26] ; [18 32],[ 9.93975904 23.06024096] ; [15.06024096 34.93975904],0
p9,1,0.181875,1.782232,[12 19] ; [28 24],[14.93975904 16.06024096] ; [25.06024096 26.93975904],0
b1,1,0.200809,1.636477,[19 14] ; [23 30],[16.11627907 16.88372093] ; [25.88372093 27.11627907],0
s6,1,0.205419,1.603425,[ 7 26] ; [18 35],[ 9.59302326 23.40697674] ; [15.40697674 37.59302326],0
s7,1,0.268668,1.223534,[ 5 25] ; [14 37],[ 7.03703704 22.96296296] ; [11.96296296 39.03703704],0
b4,1,0.295776,1.093143,[23 10] ; [31 22],[20.72093023 12.27906977] ; [33.27906977 19.72093023],0
a1,1,0.304469,1.054518,[ 3 30] ; [ 9 44],[ 4.60465116 28.39534884] ; [ 7.39534884 45.60465116],0
a5,1,0.324979,0.968801,[12 21] ; [25 28],[14.19767442 18.80232558] ; [22.80232558 30.19767442],0
p6,1,0.334028,0.93322,[ 2 29] ; [ 7 46],[ 3.32142857 27.67857143] ; [ 5.67857143 47.32142857],0
u3,1,0.334395,0.931801,[ 3 15] ; [ 6 14],[ 4.26315789 13.73684211] ; [ 4.73684211 15.26315789],0
r1,1,0.33987,0.910923,[ 8 25] ; [18 35],[ 9.97674419 23.02325581] ; [16.02325581 36.97674419],0
d4,1,0.363653,0.825238,[19 14] ; [35 17],[20.96470588 12.03529412] ; [33.03529412 18.96470588],0
p8,1,0.389113,0.741711,[ 4 29] ; [10 42],[ 5.43529412 27.56470588] ; [ 8.56470588 43.43529412],0
a2,1,0.417585,0.657103,[ 3 30] ; [ 8 45],[ 4.22093023 28.77906977] ; [ 6.77906977 46.22093023],0
n1,1,0.435797,0.607324,[ 4 13] ; [10 19],[ 5.17391304 11.82608696] ; [ 8.82608696 20.17391304],0
p7,1,0.498567,0.457985,[ 6 27] ; [12 37],[ 7.24390244 25.75609756] ; [10.75609756 38.24390244],0
p2,1,0.553887,0.3504,[14 19] ; [25 26],[15.32142857 17.67857143] ; [23.67857143 27.32142857],0
n2,1,0.594907,0.282746,[8 9] ; [16 13],[8.86956522 8.13043478] ; [15.13043478 13.86956522],0
a7,1,0.629748,0.232402,[16 17] ; [28 24],[17.08235294 15.91764706] ; [26.91764706 25.08235294],0
u2,1,0.637809,0.22162,[ 8 10] ; [ 7 12],[ 7.2972973 10.7027027] ; [ 7.7027027 11.2972973],0
r3,1,0.653173,0.201923,[17 15] ; [25 27],[16. 16.] ; [26. 26.],0
p11,1,0.665421,0.187005,[14 19] ; [20 33],[13.04651163 19.95348837] ; [20.95348837 32.04651163],0
s4,1,0.70606,0.142245,[ 6 27] ; [ 8 45],[ 5.37209302 27.62790698] ; [ 8.62790698 44.37209302],0
b2,1,0.712774,0.135522,[ 8 14] ; [10 14],[ 8.60869565 13.39130435] ; [ 9.39130435 14.60869565],0
b3,1,0.712774,0.135522,[ 8 14] ; [10 14],[ 8.60869565 13.39130435] ; [ 9.39130435 14.60869565],0
n6,1,0.716242,0.132122,[15 17] ; [27 26],[15.81176471 16.18823529] ; [26.18823529 26.81176471],0
s8,1,0.742524,0.107921,[ 3 30] ; [ 6 47],[ 3.45348837 29.54651163] ; [ 5.54651163 47.45348837],0
n4,1,0.797043,0.06614,[19 14] ; [32 21],[19.56976744 13.43023256] ; [31.43023256 21.56976744],0
s1,1,0.799033,0.06482,[ 3 30] ; [ 4 49],[ 2.68604651 30.31395349] ; [ 4.31395349 48.68604651],0
n3,1,0.848242,0.036619,[9 8] ; [14 14],[8.68888889 8.31111111] ; [14.31111111 13.68888889],0
u1,1,0.855047,0.033373,[ 1 32] ; [ 2 51],[ 1.15116279 31.84883721] ; [ 1.84883721 51.15116279],0
n5,1,0.898129,0.01639,[21 12] ; [33 20],[20.72093023 12.27906977] ; [33.27906977 19.72093023],0
b5,1,0.905484,0.014098,[17 16] ; [28 25],[17.26744186 15.73255814] ; [27.73255814 25.26744186],0
p1,1,0.935229,0.006605,[ 4 29] ; [ 6 46],[ 3.88235294 29.11764706] ; [ 6.11764706 45.88235294],0
v2,1,0.990652,0.000137,[10 22] ; [16 35],[10.02409639 21.97590361] ; [15.97590361 35.02409639],0
