Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,3e-06,22.103009,[48 35] ; [26 81],[32.32631579 50.67368421] ; [41.67368421 65.32631579],1
v3,1,6.8e-05,15.856661,[35 46] ; [18 89],[22.83510638 58.16489362] ; [30.16489362 76.83510638],1
d5,1,0.000141,14.489779,[73 11] ; [68 41],[61.36787565 22.63212435] ; [79.63212435 29.36787565],1
d1,1,0.000399,12.537189,[50 34] ; [37 72],[37.86528497 46.13471503] ; [49.13471503 59.86528497],1
r3,1,0.000798,11.246228,[78  5] ; [82 26],[69.52879581 13.47120419] ; [90.47120419 17.52879581],1
r1,1,0.001574,9.989669,[64 20] ; [59 50],[53.53367876 30.46632124] ; [69.46632124 39.53367876],0
d3,1,0.001827,9.715539,[61 23] ; [55 54],[50.48704663 33.51295337] ; [65.51295337 43.48704663],0
s6,1,0.004228,8.183095,[38 45] ; [28 80],[28.68062827 54.31937173] ; [37.31937173 70.68062827],0
d4,1,0.00483,7.942196,[71 12] ; [74 35],[62.68229167 20.31770833] ; [82.31770833 26.68229167],0
p4,1,0.01209,6.297642,[38 46] ; [30 78],[29.75 54.25] ; [38.25 69.75],0
a7,1,0.012657,6.21642,[63 20] ; [64 45],[54.90104167 28.09895833] ; [72.09895833 36.90104167],0
r4,1,0.012954,6.175388,[67 17] ; [69 40],[59.19170984 24.80829016] ; [76.80829016 32.19170984],0
p2,1,0.021208,5.309597,[57 27] ; [56 53],[49.18134715 34.81865285] ; [63.81865285 45.18134715],0
p6,1,0.024772,5.039764,[15 68] ; [  8 100],[ 9.9947644 73.0052356] ; [13.0052356 94.9947644],0
a6,1,0.025121,5.015525,[63 21] ; [65 44],[55.70984456 28.29015544] ; [72.29015544 36.70984456],0
r2,1,0.030318,4.691184,[75  8] ; [85 23],[69.52879581 13.47120419] ; [90.47120419 17.52879581],0
v4,1,0.038641,4.276597,[75  9] ; [85 24],[69.6373057 14.3626943] ; [90.3626943 18.6373057],0
b1,1,0.039812,4.225875,[27 57] ; [51 58],[33.94818653 50.05181347] ; [44.05181347 64.94818653],0
s2,1,0.04147,4.156705,[14 68] ; [ 8 99],[ 9.54497354 72.45502646] ; [12.45502646 94.54497354],0
u1,1,0.043228,4.086472,[14 70] ; [  8 101],[ 9.57512953 74.42487047] ; [12.42487047 96.57512953],0
p10,1,0.050748,3.816574,[55 29] ; [55 52],[48.37696335 35.62303665] ; [61.62303665 45.37696335],0
n3,1,0.064102,3.427933,[18  7] ; [20 21],[14.39393939 10.60606061] ; [23.60606061 17.39393939],0
s1,1,0.068749,3.312629,[ 1 83] ; [  7 101],[ 3.5 80.5] ; [  4.5 103.5],0
n2,1,0.083186,3.001538,[18  6] ; [23 20],[14.68656716  9.31343284] ; [26.31343284 16.68656716],0
u2,1,0.084225,2.981435,[17 12] ; [18 29],[13.35526316 15.64473684] ; [21.64473684 25.35526316],0
a5,1,0.08899,2.892545,[60 24] ; [65 44],[54.40414508 29.59585492] ; [70.59585492 38.40414508],0
s8,1,0.103367,2.652813,[18 65] ; [14 95],[13.83333333 69.16666667] ; [18.16666667 90.83333333],0
p9,1,0.12543,2.348176,[59 24] ; [64 42],[54.01587302 28.98412698] ; [68.98412698 37.01587302],0
a8,1,0.126545,2.334386,[ 3 69] ; [11 94],[ 5.69491525 66.30508475] ; [ 8.30508475 96.69491525],0
n6,1,0.155468,2.01776,[66 18] ; [75 33],[61.6875 22.3125] ; [79.3125 28.6875],0
s7,1,0.17773,1.816503,[21 58] ; [19 85],[17.26775956 61.73224044] ; [22.73224044 81.26775956],0
d2,1,0.193629,1.689786,[38 45] ; [39 68],[33.63684211 49.36315789] ; [43.36315789 63.63684211],0
b5,1,0.209008,1.578283,[56 28] ; [63 46],[51.79274611 32.20725389] ; [67.20725389 41.79274611],0
p11,1,0.209008,1.578283,[56 28] ; [63 46],[51.79274611 32.20725389] ; [67.20725389 41.79274611],0
a4,1,0.225066,1.471777,[40 44] ; [42 66],[35.875 48.125] ; [46.125 61.875],0
p3,1,0.241038,1.374511,[23 61] ; [22 87],[19.58549223 64.41450777] ; [25.41450777 83.58549223],0
a3,1,0.255619,1.292329,[55 29] ; [62 46],[51.1875 32.8125] ; [65.8125 42.1875],0
n5,1,0.301532,1.067406,[48 35] ; [71 38],[51.44270833 31.55729167] ; [67.55729167 41.44270833],0
a2,1,0.309147,1.034316,[17 67] ; [16 93],[14.3626943 69.6373057] ; [18.6373057 90.3626943],0
n1,1,0.317467,0.999352,[ 6 19] ; [15 27],[ 7.8358209 17.1641791] ; [13.1641791 28.8358209],0
p8,1,0.355611,0.853333,[21 63] ; [21 87],[18.375 65.625] ; [23.625 84.375],0
p1,1,0.39699,0.717424,[ 5 79] ; [10 98],[ 6.5625 77.4375] ; [ 8.4375 99.5625],0
n4,1,0.627656,0.235252,[56 28] ; [69 40],[54.40414508 29.59585492] ; [70.59585492 38.40414508],0
b4,1,0.784038,0.075109,[50 34] ; [67 42],[50.92227979 33.07772021] ; [66.07772021 42.92227979],0
p12,1,0.798999,0.064843,[ 2 82] ; [  2 106],[ 1.75 82.25] ; [  2.25 105.75],0
b3,1,0.826938,0.047799,[20 29] ; [26 41],[19.43103448 29.56896552] ; [26.56896552 40.43103448],0
b2,1,0.826938,0.047799,[20 29] ; [26 41],[19.43103448 29.56896552] ; [26.56896552 40.43103448],0
s5,1,0.842727,0.039365,[14 67] ; [17 88],[13.5 67.5] ; [17.5 87.5],0
u4,1,0.852673,0.034488,[ 1 83] ; [  1 108],[ 0.87046632 83.12953368] ; [  1.12953368 107.87046632],0
p5,1,0.954478,0.003259,[ 4 80] ; [  5 104],[ 3.91709845 80.08290155] ; [  5.08290155 103.91709845],0
u3,1,0.955385,0.00313,[15 14] ; [24 23],[14.88157895 14.11842105] ; [24.11842105 22.88157895],0
a1,1,0.958366,0.002725,[ 6 78] ; [  8 101],[ 6.09326425 77.90673575] ; [  7.90673575 101.09326425],0
s4,1,0.976462,0.000871,[ 9 73] ; [12 96],[ 9.06315789 72.93684211] ; [11.93684211 96.06315789],0
