Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000785,11.27694,[ 9 38] ; [5 1],[12.41509434 34.58490566] ; [1.58490566 4.41509434],1
p2,1,0.004254,8.171929,[14 33] ; [6 1],[17.40740741 29.59259259] ; [2.59259259 4.40740741],0
p4,1,0.005713,7.638532,[10 37] ; [5 2],[13.05555556 33.94444444] ; [1.94444444 5.05555556],0
p7,1,0.014719,5.949783,[12 35] ; [5 2],[14.7962963 32.2037037] ; [2.2037037 4.7962963],0
r4,1,0.014719,5.949783,[12 35] ; [5 2],[14.7962963 32.2037037] ; [2.2037037 4.7962963],0
v2,1,0.01665,5.732899,[12 34] ; [5 2],[14.75471698 31.24528302] ; [2.24528302 4.75471698],0
s8,1,0.02518,5.011431,[ 5 42] ; [3 4],[ 6.96296296 40.03703704] ; [1.03703704 5.96296296],0
b5,1,0.032993,4.546144,[20 27] ; [6 1],[22.62962963 24.37037037] ; [3.37037037 3.62962963],0
s3,1,0.047779,3.917753,[10 36] ; [4 3],[12.1509434 33.8490566] ; [1.8490566 5.1509434],0
u3,1,0.068144,3.32716,[ 2 16] ; [2 2],[ 3.27272727 14.72727273] ; [0.72727273 3.27272727],0
p3,1,0.113333,2.507117,[ 8 39] ; [3 4],[ 9.57407407 37.42592593] ; [1.42592593 5.57407407],0
p8,1,0.121681,2.395553,[ 8 38] ; [3 4],[ 9.54716981 36.45283019] ; [1.45283019 5.54716981],0
p9,1,0.183759,1.766961,[20 25] ; [5 2],[21.63461538 23.36538462] ; [3.36538462 3.63461538],0
d2,1,0.203756,1.615247,[21 25] ; [5 2],[22.56603774 23.43396226] ; [3.43396226 3.56603774],0
u1,1,0.279762,1.168246,[ 2 45] ; [1 6],[ 2.61111111 44.38888889] ; [0.38888889 6.61111111],0
b4,1,0.288284,1.12762,[30 17] ; [3 4],[28.72222222 18.27777778] ; [4.27777778 2.72222222],0
d1,1,0.288284,1.12762,[17 30] ; [4 3],[18.27777778 28.72222222] ; [2.72222222 4.27777778],0
v1,1,0.289547,1.121727,[11 35] ; [3 4],[12.1509434 33.8490566] ; [1.8490566 5.1509434],0
a3,1,0.309022,1.03485,[29 17] ; [3 4],[27.77358491 18.22641509] ; [4.22641509 2.77358491],0
p10,1,0.309022,1.03485,[17 29] ; [4 3],[18.22641509 27.77358491] ; [2.77358491 4.22641509],0
r1,1,0.343801,0.896208,[18 29] ; [4 3],[19.14814815 27.85185185] ; [2.85185185 4.14814815],0
b3,1,0.355582,0.853437,[13 21] ; [3 2],[13.94871795 20.05128205] ; [2.05128205 2.94871795],0
b2,1,0.355582,0.853437,[13 21] ; [3 2],[13.94871795 20.05128205] ; [2.05128205 2.94871795],0
d3,1,0.364985,0.820669,[22 25] ; [2 5],[20.88888889 26.11111111] ; [3.11111111 3.88888889],0
s5,1,0.380672,0.768532,[ 7 39] ; [2 5],[ 7.81132075 38.18867925] ; [1.18867925 5.81132075],0
p5,1,0.468776,0.524861,[ 3 43] ; [1 6],[ 3.47169811 42.52830189] ; [0.52830189 6.47169811],0
n2,1,0.490279,0.475913,[10 12] ; [2 1],[10.56 11.44] ; [1.44 1.56],0
n6,1,0.498634,0.457843,[20 26] ; [4 3],[20.83018868 25.16981132] ; [3.16981132 3.83018868],0
p11,1,0.537302,0.380564,[21 26] ; [4 3],[21.75925926 25.24074074] ; [3.24074074 3.75925926],0
n1,1,0.587793,0.293803,[11 11] ; [1 2],[10.56 11.44] ; [1.44 1.56],0
d5,1,0.619078,0.247166,[29 18] ; [5 2],[29.59259259 17.40740741] ; [4.40740741 2.59259259],0
a2,1,0.622876,0.241846,[ 4 43] ; [1 6],[ 4.35185185 42.64814815] ; [0.64814815 6.35185185],0
s7,1,0.632438,0.228769,[10 35] ; [1 6],[ 9.51923077 35.48076923] ; [1.48076923 5.51923077],0
n4,1,0.694496,0.154261,[30 17] ; [5 2],[30.46296296 16.53703704] ; [4.53703704 2.46296296],0
u2,1,0.695895,0.152778,[ 3 15] ; [1 3],[ 3.27272727 14.72727273] ; [0.72727273 3.27272727],0
a7,1,0.763944,0.090183,[24 23] ; [4 3],[24.37037037 22.62962963] ; [3.62962963 3.37037037],0
a4,1,0.76414,0.090029,[17 29] ; [3 4],[17.35849057 28.64150943] ; [2.64150943 4.35849057],0
a8,1,0.820278,0.051614,[ 8 37] ; [1 6],[ 7.78846154 37.21153846] ; [1.21153846 5.78846154],0
a6,1,0.844922,0.03826,[22 25] ; [3 4],[21.75925926 25.24074074] ; [3.24074074 3.75925926],0
b1,1,0.844922,0.03826,[25 22] ; [4 3],[25.24074074 21.75925926] ; [3.75925926 3.24074074],0
d4,1,0.858965,0.031574,[32 15] ; [5 2],[32.2037037 14.7962963] ; [4.7962963 2.2037037],0
n5,1,0.902778,0.014921,[28 19] ; [4 3],[27.85185185 19.14814815] ; [4.14814815 2.85185185],0
v3,1,0.909045,0.013052,[ 7 40] ; [1 5],[ 7.09433962 39.90566038] ; [0.90566038 5.09433962],0
s4,1,0.911078,0.012472,[ 6 41] ; [1 6],[ 6.09259259 40.90740741] ; [0.90740741 6.09259259],0
a5,1,0.927818,0.008207,[26 21] ; [4 3],[26.11111111 20.88888889] ; [3.88888889 3.11111111],0
p1,1,0.966309,0.001784,[ 7 40] ; [1 6],[ 6.96296296 40.03703704] ; [1.03703704 5.96296296],0
r2,1,0.987147,0.00026,[25 19] ; [4 3],[25.01960784 18.98039216] ; [3.98039216 3.01960784],0
