Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.016747,5.722722,[39 45] ; [10  2],[42.875 41.125] ; [6.125 5.875],0
d1,1,0.070836,3.263543,[47 37] ; [10  2],[49.875 34.125] ; [7.125 4.875],0
s2,1,0.077537,3.115797,[47 36] ; [10  2],[49.8 33.2] ; [7.2 4.8],0
s8,1,0.084901,2.968494,[47 35] ; [10  2],[49.72340426 32.27659574] ; [7.27659574 4.72340426],0
s3,1,0.132202,2.266459,[50 32] ; [10  2],[52.34042553 29.65957447] ; [7.65957447 4.34042553],0
b2,1,0.156308,2.009582,[31 29] ; [2 6],[29.11764706 30.88235294] ; [3.88235294 4.11764706],0
b3,1,0.156308,2.009582,[31 29] ; [2 6],[29.11764706 30.88235294] ; [3.88235294 4.11764706],0
s5,1,0.196742,1.666394,[52 28] ; [7 1],[53.63636364 26.36363636] ; [5.36363636 2.63636364],0
p12,1,0.234626,1.412593,[21 62] ; [5 7],[22.71578947 60.28421053] ; [3.28421053 8.71578947],0
p7,1,0.240806,1.375868,[63 19] ; [11  1],[64.55319149 17.44680851] ; [9.44680851 2.55319149],0
v3,1,0.250647,1.319693,[48 33] ; [5 7],[46.16129032 34.83870968] ; [6.83870968 5.16129032],0
s1,1,0.264173,1.246753,[ 6 78] ; [ 2 10],[ 7. 77.] ; [ 1. 11.],0
a6,1,0.33898,0.914286,[51 33] ; [9 3],[52.5 31.5] ; [7.5 4.5],0
p6,1,0.347931,0.88099,[50 32] ; [9 3],[51.46808511 30.53191489] ; [7.53191489 4.46808511],0
r1,1,0.363099,0.827146,[68 16] ; [11  1],[69.125 14.875] ; [9.875 2.125],0
a2,1,0.407626,0.685714,[15 69] ; [ 1 11],[14. 70.] ; [ 2. 10.],0
a8,1,0.462529,0.539768,[14 64] ; [ 1 10],[13.14606742 64.85393258] ; [1.85393258 9.14606742],0
a5,1,0.476033,0.507937,[64 20] ; [8 4],[63. 21.] ; [9. 3.],0
a4,1,0.482761,0.49262,[37 47] ; [4 8],[35.875 48.125] ; [5.125 6.875],0
v1,1,0.511716,0.430556,[53 28] ; [9 3],[54. 27.] ; [8. 4.],0
a3,1,0.581843,0.303264,[64 20] ; [10  2],[64.75 19.25] ; [9.25 2.75],0
b5,1,0.585136,0.298004,[35 49] ; [6 6],[35.875 48.125] ; [5.125 6.875],0
u4,1,0.60248,0.271272,[ 4 80] ; [ 1 11],[ 4.375 79.625] ; [ 0.625 11.375],0
b4,1,0.640808,0.217687,[48 36] ; [6 6],[47.25 36.75] ; [6.75 5.25],0
a1,1,0.640808,0.217687,[10 74] ; [ 2 10],[10.5 73.5] ; [ 1.5 10.5],0
p3,1,0.640808,0.217687,[65 19] ; [10  2],[65.625 18.375] ; [9.375 2.625],0
v2,1,0.658389,0.195487,[46 35] ; [6 6],[45.29032258 35.70967742] ; [6.70967742 5.29032258],0
p2,1,0.800607,0.063787,[75  9] ; [11  1],[75.25  8.75] ; [10.75  1.25],0
a7,1,0.801009,0.063525,[59 25] ; [8 4],[58.625 25.375] ; [8.375 3.625],0
p11,1,0.826963,0.047785,[72 12] ; [10  2],[71.75 12.25] ; [10.25  1.75],0
p8,1,0.829232,0.046521,[67 16] ; [10  2],[67.27368421 15.72631579] ; [9.72631579 2.27368421],0
d5,1,0.854355,0.033696,[65 19] ; [9 3],[64.75 19.25] ; [9.25 2.75],0
p1,1,0.867803,0.027706,[26 58] ; [4 8],[26.25 57.75] ; [3.75 8.25],0
s7,1,0.868934,0.027229,[56 21] ; [9 3],[56.23595506 20.76404494] ; [8.76404494 3.23595506],0
d3,1,0.871843,0.026023,[54 30] ; [8 4],[54.25 29.75] ; [7.75 4.25],0
u3,1,0.892295,0.018333,[11  9] ; [1 1],[10.90909091  9.09090909] ; [1.09090909 0.90909091],0
u2,1,0.892295,0.018333,[11  9] ; [1 1],[10.90909091  9.09090909] ; [1.09090909 0.90909091],0
n5,1,0.894712,0.017515,[76  8] ; [11  1],[76.125  7.875] ; [10.875  1.125],0
d4,1,0.919509,0.010212,[69 15] ; [10  2],[69.125 14.875] ; [9.875 2.125],0
u1,1,1.0,0.0,[14 70] ; [ 2 10],[14. 70.] ; [ 2. 10.],0
n4,1,1.0,0.0,[77  7] ; [11  1],[77.  7.] ; [11.  1.],0
b1,1,1.0,0.0,[35 49] ; [5 7],[35. 49.] ; [5. 7.],0
