Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.005661,7.655192,[ 1 15] ; [18 22],[ 5.42857143 10.57142857] ; [13.57142857 26.42857143],0
s2,1,0.006872,7.30625,[ 5 13] ; [27 14],[9.76271186 8.23728814] ; [22.23728814 18.76271186],0
p6,1,0.012003,6.310468,[ 2 16] ; [18 22],[ 6.20689655 11.79310345] ; [13.79310345 26.20689655],0
r4,1,0.026247,4.939671,[12  6] ; [37  4],[14.94915254  3.05084746] ; [34.05084746  6.94915254],0
s1,1,0.046319,3.969943,[ 4 14] ; [ 2 38],[ 1.86206897 16.13793103] ; [ 4.13793103 35.86206897],0
s8,1,0.066169,3.375582,[ 5 13] ; [22 19],[8.23728814 9.76271186] ; [18.76271186 22.23728814],0
s4,1,0.080541,3.053944,[ 1 17] ; [10 30],[ 3.4137931 14.5862069] ; [ 7.5862069 32.4137931],0
s7,1,0.081022,3.04428,[ 4 13] ; [18 19],[ 6.92592593 10.07407407] ; [15.07407407 21.92592593],0
u1,1,0.087193,2.925441,[ 1 17] ; [10 31],[ 3.3559322 14.6440678] ; [ 7.6440678 33.3559322],0
r2,1,0.10306,2.657539,[14  4] ; [38  3],[15.86440678  2.13559322] ; [36.13559322  4.86440678],0
v3,1,0.114592,2.489726,[ 3 13] ; [16 23],[ 5.52727273 10.47272727] ; [13.47272727 25.52727273],0
r1,1,0.123465,2.372809,[10  8] ; [31 10],[12.50847458  5.49152542] ; [28.49152542 12.50847458],0
n6,1,0.129851,2.294282,[11  6] ; [34  7],[13.18965517  3.81034483] ; [31.81034483  9.18965517],0
r3,1,0.134381,2.241147,[15  3] ; [39  2],[16.47457627  1.52542373] ; [37.52542373  3.47457627],0
n5,1,0.155231,2.020084,[14  4] ; [24 17],[11.59322034  6.40677966] ; [26.40677966 14.59322034],0
d2,1,0.164052,1.936475,[ 7 11] ; [24 17],[9.45762712 8.54237288] ; [21.54237288 19.45762712],0
b4,1,0.174546,1.843456,[ 8 10] ; [26 15],[10.37288136  7.62711864] ; [23.62711864 17.37288136],0
s3,1,0.223443,1.482122,[ 7 11] ; [23 18],[9.15254237 8.84745763] ; [20.84745763 20.15254237],0
d3,1,0.238939,1.386845,[ 8 10] ; [25 16],[10.06779661  7.93220339] ; [22.93220339 18.06779661],0
d1,1,0.238939,1.386845,[ 8 10] ; [25 16],[10.06779661  7.93220339] ; [22.93220339 18.06779661],0
