Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,65.574213,[154 151] ; [173  29],[196.71597633 108.28402367] ; [130.28402367  71.71597633],1
p7,1,0.0,50.778285,[158 144] ; [166  33],[195.30538922 106.69461078] ; [128.69461078  70.30538922],1
p3,1,0.0,44.710568,[124 182] ; [143  59],[160.83070866 145.16929134] ; [106.16929134  95.83070866],1
p8,1,0.0,29.092831,[132 169] ; [138  64],[161.57057654 139.42942346] ; [108.42942346  93.57057654],1
p5,1,1e-06,23.747913,[ 21 283] ; [ 44 159],[ 38.97435897 265.02564103] ; [ 26.02564103 176.97435897],1
s7,1,6e-06,20.372678,[123 169] ; [120  70],[147.21161826 144.78838174] ; [95.78838174 94.21161826],1
p2,1,1e-05,19.539391,[239  68] ; [188  15],[257.0372549  49.9627451] ; [169.9627451  33.0372549],1
s5,1,4.5e-05,16.65013,[ 75 222] ; [ 82 109],[ 95.55122951 201.44877049] ; [ 61.44877049 129.55122951],1
v1,1,9.8e-05,15.16897,[144 150] ; [134  67],[165.11515152 128.88484848] ; [112.88484848  88.11515152],1
s8,1,0.000101,15.122526,[113 191] ; [110  91],[134.24158416 169.75841584] ; [ 88.75841584 112.24158416],1
p9,1,0.000145,14.433721,[242  59] ; [188  15],[256.80555556  44.19444444] ; [173.19444444  29.80555556],1
p1,1,0.000145,14.432539,[ 19 286] ; [ 34 169],[ 31.82086614 273.17913386] ; [ 21.17913386 181.82086614],1
n6,1,0.000534,11.994159,[257  47] ; [191  11],[269.1541502  34.8458498] ; [178.8458498  23.1541502],1
p12,1,0.002361,9.245314,[ 19 286] ; [ 29 174],[ 28.81889764 276.18110236] ; [ 19.18110236 183.81889764],0
s2,1,0.002423,9.198026,[141 161] ; [121  79],[157.61752988 144.38247012] ; [104.38247012  95.61752988],0
s6,1,0.004508,8.066881,[190 111] ; [149  49],[204.48697395  96.51302605] ; [134.51302605  63.48697395],0
b2,1,0.010043,6.62722,[ 57 130] ; [58 72],[ 67.83911672 119.16088328] ; [47.16088328 82.83911672],0
b3,1,0.010043,6.62722,[ 57 130] ; [58 72],[ 67.83911672 119.16088328] ; [47.16088328 82.83911672],0
p10,1,0.013102,6.155322,[243  62] ; [178  24],[253.2642998  51.7357002] ; [167.7357002  34.2642998],0
u1,1,0.021128,5.316238,[ 66 241] ; [ 62 141],[ 77.05098039 229.94901961] ; [ 50.94901961 152.05098039],0
r4,1,0.026375,4.931237,[277  30] ; [194   9],[283.52352941  23.47647059] ; [187.47647059  15.52352941],0
a3,1,0.026938,4.894784,[216  89] ; [160  41],[226.64031621  78.35968379] ; [149.35968379  51.64031621],0
d1,1,0.027471,4.860962,[187 120] ; [143  60],[198.64705882 108.35294118] ; [131.35294118  71.64705882],0
d3,1,0.070256,3.277036,[229  77] ; [165  37],[237.33070866  68.66929134] ; [156.66929134  45.33070866],0
v2,1,0.095375,2.781222,[164 130] ; [126  73],[172.94117647 121.05882353] ; [117.05882353  81.94117647],0
a5,1,0.114823,2.48655,[238  69] ; [169  34],[244.99803922  62.00196078] ; [162.00196078  40.99803922],0
s3,1,0.115307,2.479936,[161 139] ; [121  78],[169.53907816 130.46092184] ; [112.46092184  86.53907816],0
s4,1,0.11935,2.425827,[ 36 268] ; [ 33 164],[ 41.86826347 262.13173653] ; [ 27.13173653 169.86826347],0
v4,1,0.130965,2.281032,[287  18] ; [195   6],[290.53359684  14.46640316] ; [191.46640316   9.53359684],0
a2,1,0.146768,2.10553,[ 93 214] ; [ 74 129],[100.52745098 206.47254902] ; [ 66.47254902 136.52745098],0
n3,1,0.173499,1.852446,[43 17] ; [27  5],[45.65217391 14.34782609] ; [24.34782609  7.65217391],0
r3,1,0.174867,1.840713,[288  17] ; [194   6],[291.10891089  13.89108911] ; [190.89108911   9.10891089],0
d2,1,0.201307,1.632863,[155 151] ; [114  88],[162.03543307 143.96456693] ; [106.96456693  95.03543307],0
r2,1,0.22605,1.465542,[289  14] ; [194   5],[291.53187251  11.46812749] ; [191.46812749   7.53187251],0
v3,1,0.251513,1.31488,[116 180] ; [ 87 109],[122.1300813 173.8699187] ; [ 80.8699187 115.1300813],0
a4,1,0.253785,1.302349,[145 160] ; [107  96],[151.2992126 153.7007874] ; [100.7007874 102.2992126],0
n2,1,0.260437,1.266434,[50 11] ; [23  9],[47.88172043 13.11827957] ; [25.11827957  6.88172043],0
r1,1,0.283091,1.152192,[251  53] ; [174  28],[255.33596838  48.66403162] ; [169.66403162  32.33596838],0
d4,1,0.283413,1.15065,[256  50] ; [176  26],[260.22047244  45.77952756] ; [171.77952756  30.22047244],0
u4,1,0.308479,1.037176,[  5 302] ; [  6 196],[  6.6345776 300.3654224] ; [  4.3654224 197.6345776],0
a8,1,0.312335,1.020776,[ 54 222] ; [ 28 149],[ 49.9602649 226.0397351] ; [ 32.0397351 144.9602649],0
a6,1,0.325372,0.967231,[237  69] ; [163  38],[241.42011834  64.57988166] ; [158.57988166  42.42011834],0
u2,1,0.335589,0.927211,[48 41] ; [27 16],[50.56818182 38.43181818] ; [24.43181818 18.56818182],0
u3,1,0.354688,0.856612,[53 38] ; [28 14],[55.42105263 35.57894737] ; [25.57894737 16.42105263],0
s1,1,0.379769,0.771451,[  9 292] ; [  9 192],[ 10.79282869 290.20717131] ; [  7.20717131 193.79282869],0
b4,1,0.396233,0.719727,[179 128] ; [126  77],[183.59803922 123.40196078] ; [121.40196078  81.59803922],0
b5,1,0.475325,0.50957,[206 101] ; [130  73],[202.25882353 104.74117647] ; [133.74117647  69.25882353],0
n5,1,0.475996,0.508022,[258  46] ; [176  26],[260.743083  43.256917] ; [173.256917  28.743083],0
b1,1,0.480027,0.498801,[110 197] ; [ 79 124],[113.77058824 193.22941176] ; [ 75.22941176 127.77058824],0
a1,1,0.529489,0.395372,[ 17 290] ; [ 14 189],[ 18.66078431 288.33921569] ; [ 12.33921569 190.66078431],0
p11,1,0.582136,0.302794,[245  62] ; [166  37],[247.40588235  59.59411765] ; [163.59411765  39.40588235],0
d5,1,0.726834,0.122039,[261  45] ; [170  32],[259.61811024  46.38188976] ; [171.38188976  30.61811024],0
n1,1,0.72843,0.120558,[27 32] ; [13 18],[26.22222222 32.77777778] ; [13.77777778 17.22222222],0
