Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.522187,[105  13] ; [24 25],[91.1497006 26.8502994] ; [37.8502994 11.1497006],1
a5,1,0.000101,15.12499,[75 43] ; [15 34],[63.59281437 54.40718563] ; [26.40718563 22.59281437],1
r2,1,0.001991,9.557467,[108   9] ; [35 12],[102.01829268  14.98170732] ; [40.98170732  6.01829268],0
r3,1,0.007931,7.049019,[113   5] ; [41  8],[108.81437126   9.18562874] ; [45.18562874  3.81437126],0
a6,1,0.010912,6.479545,[78 40] ; [22 27],[70.65868263 47.34131737] ; [29.34131737 19.65868263],0
d1,1,0.014529,5.972649,[63 55] ; [16 33],[55.82035928 62.17964072] ; [23.17964072 25.82035928],0
a4,1,0.015941,5.809388,[47 71] ; [10 39],[40.2754491 77.7245509] ; [16.7245509 32.2754491],0
b1,1,0.018535,5.544841,[31 87] ; [22 27],[37.4491018 80.5508982] ; [15.5508982 33.4491018],0
v2,1,0.043361,4.08126,[60 51] ; [18 31],[54.1125 56.8875] ; [23.8875 25.1125],0
v4,1,0.047782,3.91763,[105  11] ; [38 10],[101.14634146  14.85365854] ; [41.85365854  6.14634146],0
v1,1,0.053002,3.743843,[46 71] ; [11 36],[40.66463415 76.33536585] ; [16.33536585 30.66463415],0
s3,1,0.062344,3.473906,[56 61] ; [15 32],[50.65243902 66.34756098] ; [20.34756098 26.65243902],0
s8,1,0.105514,2.620152,[33 84] ; [ 8 41],[28.89759036 88.10240964] ; [12.10240964 36.89759036],0
d4,1,0.119302,2.426456,[97 21] ; [35 14],[93.26946108 24.73053892] ; [38.73053892 10.26946108],0
s7,1,0.128387,2.311897,[37 76] ; [10 38],[32.98757764 80.01242236] ; [14.01242236 33.98757764],0
s6,1,0.131328,2.276733,[58 57] ; [18 30],[53.6196319 61.3803681] ; [22.3803681 25.6196319],0
n1,1,0.157895,1.99427,[14 32] ; [ 2 14],[11.87096774 34.12903226] ; [ 4.12903226 11.87096774],0
n3,1,0.161056,1.964286,[33 11] ; [9 7],[30.8 13.2] ; [11.2  4.8],0
d5,1,0.163449,1.942024,[91 27] ; [32 16],[87.43373494 30.56626506] ; [35.56626506 12.43373494],0
a2,1,0.168173,1.899153,[ 16 102] ; [ 3 46],[ 13.4251497 104.5748503] ; [ 5.5748503 43.4251497],0
n4,1,0.201647,1.630408,[46 72] ; [14 35],[42.39520958 75.60479042] ; [17.60479042 31.39520958],0
p6,1,0.242377,1.366715,[ 16 102] ; [10 38],[18.48192771 99.51807229] ; [ 7.51807229 40.48192771],0
a7,1,0.249841,1.32419,[89 29] ; [32 16],[86.01204819 31.98795181] ; [34.98795181 13.01204819],0
a1,1,0.257684,1.281156,[  3 115] ; [ 3 46],[  4.23952096 113.76047904] ; [ 1.76047904 47.23952096],0
p2,1,0.260084,1.26831,[82 36] ; [29 19],[78.90361446 39.09638554] ; [32.09638554 15.90361446],0
s1,1,0.28365,1.149519,[  7 111] ; [ 1 48],[  5.65269461 112.34730539] ; [ 2.34730539 46.65269461],0
a3,1,0.307767,1.040235,[74 44] ; [26 22],[71.08433735 46.91566265] ; [28.91566265 19.08433735],0
u1,1,0.327831,0.957446,[ 13 105] ; [ 3 46],[ 11.30538922 106.69461078] ; [ 4.69461078 44.30538922],0
