Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,7e-05,15.812196,[19 10] ; [21 64],[10.1754386 18.8245614] ; [29.8245614 55.1754386],1
p4,1,0.000521,12.037372,[19 13] ; [22 65],[11.02521008 20.97478992] ; [29.97478992 57.02521008],1
p5,1,0.001149,10.571157,[ 8 24] ; [ 4 82],[ 3.25423729 28.74576271] ; [ 8.74576271 77.25423729],0
p11,1,0.003131,8.729802,[24  9] ; [37 50],[16.775 16.225] ; [44.225 42.775],0
p6,1,0.023228,5.151402,[10 22] ; [11 73],[ 5.79310345 26.20689655] ; [15.20689655 68.79310345],0
p12,1,0.027281,4.872938,[ 3 29] ; [ 1 86],[ 1.07563025 30.92436975] ; [ 2.92436975 84.07563025],0
p3,1,0.029889,4.715666,[13 20] ; [17 68],[ 8.38983051 24.61016949] ; [21.61016949 63.38983051],0
p10,1,0.046955,3.946997,[20  9] ; [41 45],[15.3826087 13.6173913] ; [45.6173913 40.3826087],0
s8,1,0.067671,3.338626,[10 22] ; [14 73],[ 6.45378151 25.54621849] ; [17.54621849 69.45378151],0
s1,1,0.073174,3.210337,[ 4 29] ; [ 3 83],[ 1.94117647 31.05882353] ; [ 5.05882353 80.94117647],0
n6,1,0.11672,2.460792,[22  9] ; [46 38],[18.33043478 12.66956522] ; [49.66956522 34.33043478],0
v4,1,0.118455,2.437634,[21  8] ; [47 37],[17.45132743 11.54867257] ; [50.54867257 33.45132743],0
p2,1,0.123358,2.374155,[22 10] ; [45 40],[18.32478632 13.67521368] ; [48.67521368 36.32478632],0
a4,1,0.146496,2.10836,[ 8 25] ; [33 53],[11.3697479 21.6302521] ; [29.6302521 56.3697479],0
b1,1,0.173433,1.853013,[14 19] ; [49 38],[17.325 15.675] ; [45.675 41.325],0
s2,1,0.222425,1.48866,[11 20] ; [21 66],[ 8.40677966 22.59322034] ; [23.59322034 63.40677966],0
p9,1,0.234326,1.414408,[22 10] ; [47 36],[19.2 12.8] ; [49.8 33.2],0
r3,1,0.267567,1.229179,[21 11] ; [45 38],[18.36521739 13.63478261] ; [47.63478261 35.36521739],0
n2,1,0.26798,1.227057,[13  5] ; [21 16],[11.12727273  6.87272727] ; [22.87272727 14.12727273],0
s7,1,0.269357,1.220018,[11 20] ; [20 60],[ 8.65765766 22.34234234] ; [22.34234234 57.65765766],0
b5,1,0.273453,1.199341,[20 13] ; [43 44],[17.325 15.675] ; [45.675 41.325],0
a1,1,0.300188,1.073358,[ 2 31] ; [11 76],[ 3.575 29.425] ; [ 9.425 77.575],0
a7,1,0.305117,1.051693,[19 14] ; [40 45],[16.5 16.5] ; [42.5 42.5],0
a2,1,0.335912,0.925971,[ 6 27] ; [10 77],[ 4.4 28.6] ; [11.6 75.4],0
u3,1,0.357097,0.848077,[5 8] ; [ 9 27],[3.71428571 9.28571429] ; [10.28571429 25.71428571],0
d1,1,0.358565,0.842912,[11 22] ; [37 50],[13.2 19.8] ; [34.8 52.2],0
v3,1,0.375284,0.786095,[10 22] ; [20 66],[ 8.13559322 23.86440678] ; [21.86440678 64.13559322],0
b4,1,0.3848,0.755311,[18 15] ; [55 32],[20.075 12.925] ; [52.925 34.075],0
r2,1,0.439488,0.597618,[19 10] ; [47 35],[17.24324324 11.75675676] ; [48.75675676 33.24324324],0
a8,1,0.441342,0.592792,[ 1 25] ; [ 7 77],[ 1.89090909 24.10909091] ; [ 6.10909091 77.89090909],0
n1,1,0.461614,0.541978,[ 5 13] ; [14 23],[ 6.21818182 11.78181818] ; [12.78181818 24.21818182],0
s5,1,0.484394,0.488954,[ 4 27] ; [16 71],[ 5.25423729 25.74576271] ; [14.74576271 72.25423729],0
d4,1,0.520732,0.412443,[21 12] ; [60 26],[22.46218487 10.53781513] ; [58.53781513 27.46218487],0
d5,1,0.534261,0.38628,[20 13] ; [58 29],[21.45 11.55] ; [56.55 30.45],0
n3,1,0.563703,0.333333,[ 8 10] ; [19 17],[9. 9.] ; [18. 18.],0
p1,1,0.595546,0.281766,[ 4 28] ; [ 8 79],[ 3.22689076 28.77310924] ; [ 8.77310924 78.22689076],0
n4,1,0.600985,0.273513,[19 14] ; [54 32],[20.24369748 12.75630252] ; [52.75630252 33.24369748],0
u2,1,0.622753,0.242017,[6 8] ; [12 22],[5.25 8.75] ; [12.75 21.25],0
r1,1,0.644469,0.212945,[ 9 23] ; [28 58],[10.03389831 21.96610169] ; [26.96610169 59.03389831],0
n5,1,0.674886,0.17594,[18 13] ; [53 32],[18.97413793 12.02586207] ; [52.02586207 32.97413793],0
