Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.001651,9.902463,[6 4] ; [ 3 25],[2.36842105 7.63157895] ; [ 6.63157895 21.36842105],0
p8,1,0.002083,9.475132,[6 4] ; [ 3 24],[2.43243243 7.56756757] ; [ 6.56756757 20.43243243],0
v1,1,0.004832,7.941224,[6 4] ; [ 4 24],[2.63157895 7.36842105] ; [ 7.36842105 20.63157895],0
r4,1,0.014447,5.982738,[4 6] ; [ 2 26],[1.57894737 8.42105263] ; [ 4.42105263 23.57894737],0
p5,1,0.022158,5.233361,[3 7] ; [ 1 26],[1.08108108 8.91891892] ; [ 2.91891892 24.08108108],0
b4,1,0.040369,4.202296,[9 1] ; [15 13],[6.31578947 3.68421053] ; [17.68421053 10.31578947],0
a7,1,0.043459,4.07746,[8 2] ; [12 16],[5.26315789 4.73684211] ; [14.73684211 13.26315789],0
b3,1,0.081497,3.034782,[1 7] ; [10 11],[3.03448276 4.96551724] ; [ 7.96551724 13.03448276],0
b2,1,0.081497,3.034782,[1 7] ; [10 11],[3.03448276 4.96551724] ; [ 7.96551724 13.03448276],0
r2,1,0.096821,2.757147,[9 1] ; [16 10],[6.94444444 3.05555556] ; [18.05555556  7.94444444],0
s8,1,0.098174,2.734966,[2 8] ; [ 1 27],[0.78947368 9.21052632] ; [ 2.21052632 25.78947368],0
s7,1,0.121335,2.4,[3 6] ; [ 3 24],[1.5 7.5] ; [ 4.5 22.5],0
p7,1,0.121335,2.4,[3 6] ; [ 3 24],[1.5 7.5] ; [ 4.5 22.5],0
p11,1,0.151095,2.061161,[3 7] ; [ 3 25],[1.57894737 8.42105263] ; [ 4.42105263 23.57894737],0
s6,1,0.157424,1.998796,[4 6] ; [ 5 23],[2.36842105 7.63157895] ; [ 6.63157895 21.36842105],0
v4,1,0.181807,1.782792,[6 4] ; [10 18],[4.21052632 5.78947368] ; [11.78947368 16.21052632],0
d2,1,0.236219,1.403017,[3 7] ; [14 13],[4.59459459 5.40540541] ; [12.40540541 14.59459459],0
s5,1,0.255445,1.293277,[2 8] ; [ 2 26],[1.05263158 8.94736842] ; [ 2.94736842 25.05263158],0
p1,1,0.271174,1.210797,[3 7] ; [ 4 24],[1.84210526 8.15789474] ; [ 5.15789474 22.84210526],0
n3,1,0.279642,1.168831,[2 1] ; [ 5 10],[1.16666667 1.83333333] ; [5.83333333 9.16666667],0
v3,1,0.369288,0.806061,[4 6] ; [ 7 21],[2.89473684 7.10526316] ; [ 8.10526316 19.89473684],0
s3,1,0.385183,0.754095,[3 5] ; [ 6 21],[2.05714286 5.94285714] ; [ 6.94285714 20.05714286],0
a3,1,0.414216,0.666667,[7 2] ; [17 10],[6. 3.] ; [18.  9.],0
a8,1,0.41835,0.654947,[1 8] ; [ 1 25],[0.51428571 8.48571429] ; [ 1.48571429 24.51428571],0
d4,1,0.427576,0.6294,[5 5] ; [18 10],[6.05263158 3.94736842] ; [16.94736842 11.05263158],0
s2,1,0.455869,0.556017,[2 8] ; [ 3 25],[1.31578947 8.68421053] ; [ 3.68421053 24.31578947],0
n4,1,0.46735,0.528235,[8 2] ; [19  9],[7.10526316 2.89473684] ; [19.89473684  8.10526316],0
b1,1,0.555818,0.346997,[5 5] ; [17 11],[5.78947368 4.21052632] ; [16.21052632 11.78947368],0
b5,1,0.555818,0.346997,[5 5] ; [11 17],[4.21052632 5.78947368] ; [11.78947368 16.21052632],0
r1,1,0.555818,0.346997,[5 5] ; [11 17],[4.21052632 5.78947368] ; [11.78947368 16.21052632],0
v2,1,0.558612,0.342113,[1 9] ; [ 5 23],[1.57894737 8.42105263] ; [ 4.42105263 23.57894737],0
a6,1,0.586682,0.295556,[6 4] ; [14 14],[5.26315789 4.73684211] ; [14.73684211 13.26315789],0
n5,1,0.597237,0.279184,[8 2] ; [20  8],[7.36842105 2.63157895] ; [20.63157895  7.36842105],0
p3,1,0.670556,0.180952,[2 8] ; [ 4 24],[1.57894737 8.42105263] ; [ 4.42105263 23.57894737],0
a2,1,0.670556,0.180952,[2 8] ; [ 4 24],[1.57894737 8.42105263] ; [ 4.42105263 23.57894737],0
d3,1,0.696574,0.152061,[5 5] ; [12 16],[4.47368421 5.52631579] ; [12.52631579 15.47368421],0
p4,1,0.703608,0.144745,[1 9] ; [ 4 23],[1.35135135 8.64864865] ; [ 3.64864865 23.35135135],0
a5,1,0.725622,0.123169,[6 4] ; [15 13],[5.52631579 4.47368421] ; [15.47368421 12.52631579],0
d1,1,0.875179,0.024675,[4 6] ; [12 16],[4.21052632 5.78947368] ; [11.78947368 16.21052632],0
s1,1,0.880726,0.022515,[2 8] ; [ 5 23],[1.84210526 8.15789474] ; [ 5.15789474 22.84210526],0
a1,1,0.92422,0.009048,[2 8] ; [ 6 22],[2.10526316 7.89473684] ; [ 5.89473684 22.10526316],0
n6,1,0.96749,0.001661,[4 6] ; [11 16],[4.05405405 5.94594595] ; [10.94594595 16.05405405],0
d5,1,0.968358,0.001573,[6 4] ; [17 11],[6.05263158 3.94736842] ; [16.94736842 11.05263158],0
a4,1,1.0,0.0,[4 5] ; [12 15],[4. 5.] ; [12. 15.],0
