Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,36.633564,[177 150] ; [112  21],[205.44130435 121.55869565] ; [83.55869565 49.44130435],1
s2,1,1e-06,24.053252,[121 206] ; [82 50],[144.62091503 182.37908497] ; [58.37908497 73.62091503],1
p5,1,2e-05,18.185687,[ 11 315] ; [ 19 115],[ 21.26086957 304.73913043] ; [  8.73913043 125.26086957],1
s8,1,3e-05,17.426013,[108 221] ; [71 61],[127.7462039 201.2537961] ; [51.2537961 80.7462039],1
s7,1,8.1e-05,15.543899,[116 195] ; [74 54],[134.60136674 176.39863326] ; [55.39863326 72.60136674],1
s3,1,0.000142,14.479683,[156 169] ; [88 42],[174.28571429 150.71428571] ; [69.71428571 60.28571429],1
p12,1,0.001146,10.574968,[ 10 318] ; [ 14 120],[ 17.03896104 310.96103896] ; [  6.96103896 127.03896104],0
n6,1,0.002829,8.914396,[251  78] ; [117  15],[262.62906725  66.37093275] ; [105.37093275  26.62906725],0
d2,1,0.004927,7.906159,[143 186] ; [77 56],[156.66666667 172.33333333] ; [63.33333333 69.66666667],0
p3,1,0.012448,6.245913,[118 210] ; [65 69],[129.92207792 198.07792208] ; [53.07792208 80.92207792],0
p7,1,0.012869,6.18699,[156 167] ; [79 50],[167.93141593 155.06858407] ; [67.06858407 61.93141593],0
s4,1,0.017548,5.640736,[ 37 291] ; [ 26 106],[ 44.92173913 283.07826087] ; [ 18.07826087 113.92173913],0
a3,1,0.019578,5.449145,[224 104] ; [106  28],[234.28571429  93.71428571] ; [95.71428571 38.28571429],0
p9,1,0.026289,4.93689,[243  84] ; [110  21],[252.03275109  74.96724891] ; [100.96724891  30.03275109],0
a5,1,0.038155,4.298118,[238  92] ; [109  25],[246.7887931  83.2112069] ; [100.2112069  33.7887931],0
n3,1,0.050559,3.82282,[56 30] ; [26  5],[60.27350427 25.72649573] ; [21.72649573  9.27350427],0
n5,1,0.052862,3.748277,[223 104] ; [102  30],[231.53594771  95.46405229] ; [93.46405229 38.53594771],0
d4,1,0.054619,3.693693,[264  64] ; [117  16],[271.0802603  56.9197397] ; [109.9197397  23.0802603],0
v2,1,0.05507,3.679972,[167 141] ; [84 47],[176.10022779 131.89977221] ; [74.89977221 56.10022779],0
r2,1,0.058769,3.571777,[310  18] ; [130   2],[313.73913043  14.26086957] ; [126.26086957   5.73913043],0
n2,1,0.059101,3.562439,[58 30] ; [26  5],[62.11764706 25.88235294] ; [21.88235294  9.11764706],0
b2,1,0.059718,3.545205,[ 55 137] ; [33 49],[ 61.66423358 130.33576642] ; [26.33576642 55.66423358],0
b3,1,0.059718,3.545205,[ 55 137] ; [33 49],[ 61.66423358 130.33576642] ; [26.33576642 55.66423358],0
u1,1,0.061455,3.497663,[ 50 280] ; [ 30 104],[ 56.89655172 273.10344828] ; [ 23.10344828 110.89655172],0
a2,1,0.081491,3.03492,[ 71 259] ; [39 95],[ 78.23275862 251.76724138] ; [ 31.76724138 102.23275862],0
d1,1,0.084435,2.977397,[183 147] ; [86 48],[191.31465517 138.68534483] ; [77.68534483 56.31465517],0
b5,1,0.08593,2.949014,[201 129] ; [70 64],[192.73706897 137.26293103] ; [78.26293103 55.73706897],0
p10,1,0.100888,2.69145,[242  85] ; [108  25],[248.80434783  78.19565217] ; [101.19565217  31.80434783],0
d5,1,0.105,2.6279,[261  68] ; [115  19],[267.17926566  61.82073434] ; [108.82073434  25.17926566],0
p1,1,0.118958,2.430981,[ 15 313] ; [ 11 122],[ 18.4989154 309.5010846] ; [  7.5010846 125.4989154],0
u2,1,0.133687,2.249162,[61 43] ; [11 15],[57.6 46.4] ; [14.4 11.6],0
a4,1,0.141276,2.16401,[137 191] ; [66 68],[144.12121212 183.87878788] ; [58.87878788 75.12121212],0
v3,1,0.142108,2.154985,[120 190] ; [61 71],[126.94570136 183.05429864] ; [54.05429864 77.94570136],0
p2,1,0.153352,2.038588,[252  76] ; [111  23],[257.71428571  70.28571429] ; [105.28571429  28.71428571],0
p4,1,0.155059,2.021763,[147 180] ; [69 63],[153.88235294 173.11764706] ; [62.11764706 69.88235294],0
v1,1,0.161255,1.962419,[147 174] ; [70 62],[153.76821192 167.23178808] ; [63.23178808 68.76821192],0
n1,1,0.177765,1.816208,[29 59] ; [14 16],[32.06779661 55.93220339] ; [10.93220339 19.06779661],0
a7,1,0.212077,1.55719,[247  83] ; [92 41],[241.61987041  88.38012959] ; [97.38012959 35.61987041],0
r3,1,0.233399,1.420026,[308  22] ; [127   5],[310.71428571  19.28571429] ; [124.28571429   7.71428571],0
p8,1,0.248823,1.329901,[133 194] ; [61 70],[138.51091703 188.48908297] ; [55.48908297 75.51091703],0
u4,1,0.302466,1.06329,[  7 323] ; [  1 133],[  5.68965517 324.31034483] ; [  2.31034483 131.68965517],0
b4,1,0.370496,0.802,[202 128] ; [76 58],[197.71551724 132.28448276] ; [80.28448276 53.71551724],0
p11,1,0.400641,0.706401,[249  81] ; [106  28],[252.47844828  77.52155172] ; [102.52155172  31.47844828],0
r4,1,0.474596,0.511254,[304  26] ; [126   8],[305.81896552  24.18103448] ; [124.18103448   9.81896552],0
v4,1,0.593518,0.284884,[309  19] ; [126   6],[310.17391304  17.82608696] ; [124.82608696   7.17391304],0
d3,1,0.60691,0.264699,[229 100] ; [90 44],[226.67602592 102.32397408] ; [92.32397408 41.67602592],0
n4,1,0.693951,0.154842,[239  90] ; [99 34],[240.6969697  88.3030303] ; [97.3030303 35.6969697],0
b1,1,0.731429,0.117803,[120 210] ; [51 83],[121.61637931 208.38362069] ; [49.38362069 84.61637931],0
a6,1,0.812194,0.056452,[232  97] ; [93 41],[230.93952484  98.06047516] ; [94.06047516 39.93952484],0
u3,1,0.843958,0.038743,[61 43] ; [17 11],[61.45454545 42.54545455] ; [16.54545455 11.45454545],0
a8,1,0.86336,0.029618,[ 41 257] ; [ 17 101],[ 41.54807692 256.45192308] ; [ 16.45192308 101.54807692],0
s1,1,0.94885,0.004115,[ 13 314] ; [  5 125],[ 12.87964989 314.12035011] ; [  5.12035011 124.87964989],0
a1,1,0.979408,0.000666,[ 10 320] ; [  4 130],[  9.95689655 320.04310345] ; [  4.04310345 129.95689655],0
