Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,63.009299,[27 77] ; [70 13],[53.94652406 50.05347594] ; [43.05347594 39.94652406],1
s5,1,0.0,27.559388,[17 88] ; [42 38],[33.48648649 71.51351351] ; [25.51351351 54.48648649],1
s6,1,0.0,25.830495,[54 49] ; [71 10],[69.97282609 33.02717391] ; [55.02717391 25.97282609],1
s7,1,5e-06,20.845498,[32 67] ; [55 28],[47.32417582 51.67582418] ; [39.67582418 43.32417582],1
s8,1,8e-06,19.862995,[25 82] ; [46 38],[39.77486911 67.22513089] ; [31.22513089 52.77486911],1
p6,1,0.005139,7.829845,[35 70] ; [45 39],[44.44444444 60.55555556] ; [35.55555556 48.44444444],0
d4,1,0.005794,7.613285,[54 53] ; [59 25],[63.30366492 43.69633508] ; [49.69633508 34.30366492],0
a8,1,0.011555,6.377865,[ 7 89] ; [16 63],[12.61714286 83.38285714] ; [10.38285714 68.61714286],0
p7,1,0.014673,5.955314,[77 28] ; [72 10],[83.6631016 21.3368984] ; [65.3368984 16.6631016],0
v3,1,0.03744,4.330288,[31 75] ; [36 46],[37.77659574 68.22340426] ; [29.22340426 52.77659574],0
s4,1,0.124949,2.35416,[13 93] ; [17 66],[16.82539683 89.17460317] ; [13.17460317 69.82539683],0
n6,1,0.214549,1.540466,[84 23] ; [71 12],[87.28947368 19.71052632] ; [67.71052632 15.28947368],0
u1,1,0.255279,1.294178,[  2 105] ; [ 4 80],[  3.36125654 103.63874346] ; [ 2.63874346 81.36125654],0
a3,1,0.282902,1.153096,[51 55] ; [47 37],[54.67368421 51.32631579] ; [43.32631579 40.67368421],0
n5,1,0.28491,1.143518,[74 31] ; [65 19],[77.22222222 27.77777778] ; [61.77777778 22.22222222],0
r2,1,0.289589,1.121529,[91 14] ; [76  7],[93.2712766 11.7287234] ; [73.7287234  9.2712766],0
d5,1,0.403505,0.697855,[60 47] ; [42 42],[57.14136126 49.85863874] ; [44.85863874 39.14136126],0
n1,1,0.415426,0.663219,[10 15] ; [7 6],[11.18421053 13.81578947] ; [5.81578947 7.18421053],0
b2,1,0.41662,0.659831,[17 42] ; [16 28],[18.90291262 40.09708738] ; [14.09708738 29.90291262],0
b3,1,0.41662,0.659831,[17 42] ; [16 28],[18.90291262 40.09708738] ; [14.09708738 29.90291262],0
a6,1,0.423907,0.639458,[66 41] ; [47 37],[63.30366492 43.69633508] ; [49.69633508 34.30366492],0
d2,1,0.444252,0.585276,[14 93] ; [ 8 76],[12.32460733 94.67539267] ; [ 9.67539267 74.32460733],0
p11,1,0.469278,0.523674,[92 15] ; [69 15],[90.19371728 16.80628272] ; [70.80628272 13.19371728],0
n4,1,0.483122,0.491807,[72 34] ; [61 23],[74.2 31.8] ; [58.8 25.2],0
n3,1,0.510416,0.433215,[18  7] ; [8 5],[17.10526316  7.89473684] ; [8.89473684 4.10526316],0
r3,1,0.517514,0.418845,[98  9] ; [79  5],[99.15706806  7.84293194] ; [77.84293194  6.15706806],0
a7,1,0.550074,0.357185,[74 33] ; [54 29],[72.08421053 34.91578947] ; [55.91578947 27.08421053],0
