Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,56.255267,[45 36] ; [ 47 256],[19.40625 61.59375] ; [ 72.59375 230.40625],1
s6,1,0.0,31.318571,[53 29] ; [100 222],[31.05445545 50.94554455] ; [121.94554455 200.05445545],1
p10,1,0.00045,12.314278,[68 13] ; [202 116],[54.81203008 26.18796992] ; [215.18796992 102.81203008],1
p9,1,0.000475,12.210728,[72  9] ; [221  96],[59.63065327 21.36934673] ; [233.36934673  83.63065327],1
p11,1,0.000482,12.184846,[72 10] ; [222 102],[59.37931034 22.62068966] ; [234.62068966  89.37931034],1
p5,1,0.000725,11.425097,[11 71] ; [ 12 310],[ 4.66831683 77.33168317] ; [ 18.33168317 303.66831683],1
p6,1,0.001876,9.666661,[31 50] ; [ 68 248],[20.19899244 60.80100756] ; [ 78.80100756 237.19899244],0
p7,1,0.002657,9.029093,[55 25] ; [158 158],[43.03030303 36.96969697] ; [169.96969697 146.03030303],0
r4,1,0.003365,8.598065,[74  8] ; [244  80],[64.22660099 17.77339901] ; [253.77339901  70.22660099],0
r1,1,0.00442,8.102699,[67 14] ; [214 108],[56.47890819 24.52109181] ; [224.52109181  97.47890819],0
p8,1,0.006517,7.401452,[47 32] ; [135 183],[36.21662469 42.78337531] ; [145.78337531 172.21662469],0
s3,1,0.006919,7.294002,[29 52] ; [ 68 250],[19.69172932 61.30827068] ; [ 77.30827068 240.69172932],0
v3,1,0.008862,6.850389,[36 44] ; [ 93 221],[26.1928934 53.8071066] ; [102.8071066 211.1928934],0
p3,1,0.009164,6.790559,[42 40] ; [114 207],[31.74193548 50.25806452] ; [124.25806452 196.74193548],0
p4,1,0.013357,6.12124,[48 34] ; [138 181],[38.03491272 43.96508728] ; [147.96508728 171.03491272],0
n4,1,0.020805,5.343057,[66 16] ; [217 105],[57.44059406 24.55940594] ; [225.55940594  96.44059406],0
d2,1,0.02573,4.974079,[41 41] ; [118 205],[32.19259259 49.80740741] ; [126.80740741 196.19259259],0
u2,1,0.027282,4.872854,[16  6] ; [60 67],[11.22147651 10.77852349] ; [64.77852349 62.22147651],0
a8,1,0.028571,4.793306,[12 62] ; [ 23 270],[ 7.05722071 66.94277929] ; [ 27.94277929 265.05722071],0
n6,1,0.036488,4.374143,[69 13] ; [235  87],[61.7029703 20.2970297] ; [242.2970297  79.7029703],0
a3,1,0.042007,4.134905,[60 22] ; [196 125],[52.08933002 29.91066998] ; [203.91066998 117.08933002],0
r3,1,0.046245,3.97263,[77  5] ; [276  46],[71.64851485 10.35148515] ; [281.35148515  40.64851485],0
p2,1,0.059561,3.549574,[68 14] ; [233  87],[61.39800995 20.60199005] ; [239.60199005  80.39800995],0
p12,1,0.06003,3.536545,[ 5 76] ; [  7 313],[ 2.42394015 78.57605985] ; [  9.57605985 310.42394015],0
d1,1,0.065972,3.380507,[46 36] ; [145 179],[38.57635468 43.42364532] ; [152.42364532 171.57635468],0
u1,1,0.066712,3.362135,[13 69] ; [ 29 295],[ 8.48275862 73.51724138] ; [ 33.51724138 290.48275862],0
a5,1,0.083359,2.998156,[60 22] ; [204 120],[53.32019704 28.67980296] ; [210.67980296 113.32019704],0
n5,1,0.162241,1.953214,[60 21] ; [211 109],[54.74064838 26.25935162] ; [216.25935162 103.74064838],0
v4,1,0.191087,1.709218,[76  6] ; [281  40],[72.64019851  9.35980149] ; [284.35980149  36.64019851],0
v1,1,0.210452,1.568316,[41 38] ; [141 179],[36.03508772 42.96491228] ; [145.96491228 174.03508772],0
d4,1,0.235004,1.410315,[64 18] ; [231  92],[59.72839506 22.27160494] ; [235.27160494  87.72839506],0
n3,1,0.275834,1.1875,[10  8] ; [66 30],[12.  6.] ; [64. 32.],0
d3,1,0.3332,0.936422,[56 26] ; [202 121],[52.23703704 29.76296296] ; [205.76296296 117.23703704],0
v2,1,0.347808,0.88144,[42 37] ; [146 163],[38.27835052 40.72164948] ; [149.72164948 159.27835052],0
b4,1,0.349598,0.874916,[51 31] ; [183 141],[47.26108374 34.73891626] ; [186.73891626 137.26108374],0
s4,1,0.397002,0.717387,[ 5 77] ; [ 29 293],[ 6.9009901 75.0990099] ; [ 27.0990099 294.9009901],0
b5,1,0.399204,0.710722,[48 34] ; [206 118],[51.30049261 30.69950739] ; [202.69950739 121.30049261],0
u3,1,0.441218,0.593114,[12 10] ; [58 69],[10.33557047 11.66442953] ; [59.66442953 67.33557047],0
a4,1,0.464555,0.534897,[34 48] ; [119 202],[31.13151365 50.86848635] ; [121.86848635 199.13151365],0
a6,1,0.467218,0.528549,[53 29] ; [223 101],[55.74384236 26.25615764] ; [220.25615764 103.74384236],0
d5,1,0.497792,0.45964,[63 19] ; [237  87],[60.591133 21.408867] ; [239.408867  84.591133],0
a7,1,0.499632,0.455718,[60 22] ; [224  99],[57.50123457 24.49876543] ; [226.49876543  96.50123457],0
a1,1,0.499851,0.455252,[ 2 80] ; [ 13 311],[ 3.02955665 78.97044335] ; [ 11.97044335 312.02955665],0
r2,1,0.545919,0.364678,[73  8] ; [278  39],[71.43467337  9.56532663] ; [279.56532663  37.43467337],0
s1,1,0.553523,0.351044,[ 3 78] ; [  8 312],[ 2.22194514 78.77805486] ; [  8.77805486 311.22194514],0
b2,1,0.553886,0.350401,[23 39] ; [ 58 118],[21.10084034 40.89915966] ; [ 59.89915966 116.10084034],0
b3,1,0.553886,0.350401,[23 39] ; [ 58 118],[21.10084034 40.89915966] ; [ 59.89915966 116.10084034],0
p1,1,0.554761,0.348856,[ 6 76] ; [ 18 304],[ 4.87128713 77.12871287] ; [ 19.12871287 302.87128713],0
b1,1,0.59203,0.287185,[29 53] ; [125 199],[31.10344828 50.89655172] ; [122.89655172 201.10344828],0
n2,1,0.646224,0.210694,[13  6] ; [61 36],[12.12068966  6.87931034] ; [61.87931034 35.12068966],0
u4,1,0.809977,0.057819,[ 1 81] ; [  3 321],[ 0.80788177 81.19211823] ; [  3.19211823 320.80788177],0
n1,1,0.812959,0.055984,[ 7 12] ; [33 64],[ 6.55172414 12.44827586] ; [33.44827586 63.55172414],0
a2,1,0.882129,0.021984,[15 67] ; [ 57 267],[14.54187192 67.45812808] ; [ 57.45812808 266.54187192],0
