Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,62.210561,[169 242] ; [166  59],[216.48584906 194.51415094] ; [118.51415094 106.48584906],1
s6,1,0.0,57.802113,[247 165] ; [199  25],[288.91823899 123.08176101] ; [157.08176101  66.91823899],1
p5,1,0.0,39.034636,[ 28 382] ; [ 55 172],[ 53.42229199 356.57770801] ; [ 29.57770801 197.42229199],1
s7,1,0.0,37.148082,[174 220] ; [151  65],[209.91803279 184.08196721] ; [115.08196721 100.91803279],1
s8,1,0.0,33.738501,[157 256] ; [139  85],[191.91208791 221.08791209] ; [104.08791209 119.91208791],1
s3,1,0.0,25.574966,[205 206] ; [157  65],[235.04265403 175.95734597] ; [126.95734597  95.04265403],1
s4,1,1.8e-05,18.402535,[ 45 366] ; [ 53 169],[ 63.63033175 347.36966825] ; [ 34.36966825 187.63033175],1
p7,1,1.8e-05,18.392112,[245 158] ; [171  49],[269.09791332 133.90208668] ; [146.90208668  73.09791332],1
p6,1,7e-05,15.813158,[135 274] ; [110 114],[158.30173776 250.69826224] ; [ 86.69826224 137.30173776],1
p12,1,0.000785,11.276038,[ 24 386] ; [ 31 196],[ 35.40031397 374.59968603] ; [ 19.59968603 207.40031397],1
r4,1,0.000976,10.871822,[371  43] ; [220   7],[381.70670827  32.29329173] ; [209.29329173  17.70670827],1
p4,1,0.001022,10.788046,[242 170] ; [161  63],[261.06289308 150.93710692] ; [141.93710692  82.06289308],0
p3,1,0.001183,10.516832,[194 217] ; [137  89],[213.56514914 197.43485086] ; [117.43485086 108.56514914],0
a5,1,0.001818,9.724551,[295 119] ; [187  40],[311.30733229 102.69266771] ; [170.69266771  56.30733229],0
p10,1,0.002046,9.507552,[334  76] ; [204  21],[347.37007874  62.62992126] ; [190.62992126  34.37007874],0
a3,1,0.00292,8.857031,[287 125] ; [182  44],[302.86520376 109.13479624] ; [166.13479624  59.86520376],0
p8,1,0.002937,8.846369,[208 197] ; [142  81],[225.71656051 179.28343949] ; [124.28343949  98.71656051],0
p9,1,0.003928,8.316791,[345  64] ; [206  17],[356.5806962  52.4193038] ; [194.4193038  28.5806962],0
p1,1,0.004853,7.933574,[ 26 387] ; [ 29 197],[ 35.54773083 377.45226917] ; [ 19.45226917 206.54773083],0
d1,1,0.004891,7.919472,[230 184] ; [152  75],[246.72074883 167.27925117] ; [135.27925117  91.72074883],0
n6,1,0.005516,7.701959,[363  50] ; [214  12],[372.92801252  40.07198748] ; [204.07198748  21.92801252],0
v1,1,0.008168,6.996356,[219 183] ; [147  78],[234.66028708 167.33971292] ; [131.33971292  93.66028708],0
n4,1,0.009578,6.711717,[354  60] ; [209  17],[364.190625  49.809375] ; [198.809375  27.190625],0
r1,1,0.011083,6.451944,[328  84] ; [198  28],[339.67398119  72.32601881] ; [186.32601881  39.67398119],0
b5,1,0.019171,5.485892,[260 154] ; [121 106],[246.074883 167.925117] ; [134.925117  92.074883],0
u1,1,0.023134,5.158422,[ 68 346] ; [ 54 173],[ 78.79563183 335.20436817] ; [ 43.20436817 183.79563183],0
n2,1,0.023595,5.124192,[68 25] ; [43  5],[73.21276596 19.78723404] ; [37.78723404 10.21276596],0
a4,1,0.032545,4.569544,[181 230] ; [120 107],[193.90438871 217.09561129] ; [107.09561129 119.90438871],0
d4,1,0.036807,4.359332,[324  89] ; [191  33],[333.9010989  79.0989011] ; [181.0989011  42.9010989],0
v3,1,0.048134,3.905317,[161 239] ; [108 115],[172.71268058 227.28731942] ; [ 96.28731942 126.71268058],0
r2,1,0.059798,3.542978,[389  22] ; [221   5],[393.57927786  17.42072214] ; [216.42072214   9.57927786],0
p2,1,0.072212,3.232014,[338  73] ; [199  28],[345.93573668  65.06426332] ; [191.06426332  35.93573668],0
a2,1,0.091275,2.851739,[ 97 317] ; [ 67 160],[105.92199688 308.07800312] ; [ 58.07800312 168.92199688],0
v2,1,0.09569,2.77594,[215 182] ; [135  86],[224.8381877 172.1618123] ; [125.1618123  95.8381877],0
d2,1,0.103014,2.658243,[197 216] ; [122 102],[206.82417582 206.17582418] ; [112.17582418 111.82417582],0
d3,1,0.142475,2.151027,[272 140] ; [162  64],[280.26332288 131.73667712] ; [153.73667712  72.26332288],0
u3,1,0.17487,1.840689,[67 60] ; [29 16],[70.88372093 56.11627907] ; [25.11627907 19.88372093],0
a7,1,0.205839,1.600455,[301 112] ; [154  72],[294.07668232 118.92331768] ; [160.92331768  65.07668232],0
d5,1,0.259896,1.269309,[332  81] ; [189  36],[337.26175549  75.73824451] ; [183.73824451  41.26175549],0
a6,1,0.304721,1.053419,[288 125] ; [148  77],[282.23824451 130.76175549] ; [153.76175549  71.23824451],0
b2,1,0.334032,0.933204,[ 98 156] ; [61 79],[102.50253807 151.49746193] ; [56.49746193 83.50253807],0
b3,1,0.334032,0.933204,[ 98 156] ; [61 79],[102.50253807 151.49746193] ; [56.49746193 83.50253807],0
n1,1,0.352629,0.863974,[37 54] ; [23 24],[39.56521739 51.43478261] ; [20.43478261 26.56521739],0
a1,1,0.436362,0.605829,[ 18 396] ; [ 13 214],[ 20.02184087 393.97815913] ; [ 10.97815913 216.02184087],0
b4,1,0.464155,0.535857,[232 182] ; [134  93],[236.38689548 177.61310452] ; [129.61310452  97.38689548],0
r3,1,0.54252,0.370889,[388  25] ; [214  11],[389.69592476  23.30407524] ; [212.30407524  12.69592476],0
p11,1,0.552455,0.352937,[335  79] ; [188  39],[337.78783151  76.21216849] ; [185.21216849  41.78783151],0
u4,1,0.599988,0.275013,[ 12 402] ; [  5 222],[ 10.97971919 403.02028081] ; [  6.02028081 220.97971919],0
b1,1,0.606567,0.265204,[161 253] ; [ 93 134],[164.049922 249.950078] ; [ 89.950078 137.049922],0
n3,1,0.650482,0.205293,[63 28] ; [35 13],[64.15827338 26.84172662] ; [33.84172662 14.15827338],0
a8,1,0.870774,0.026463,[ 54 319] ; [ 31 176],[ 54.6637931 318.3362069] ; [ 30.3362069 176.6637931],0
s1,1,0.881856,0.022087,[ 12 396] ; [  7 215],[ 12.3047619 395.6952381] ; [  6.6952381 215.3047619],0
u2,1,0.980189,0.000617,[69 57] ; [24 20],[68.92941176 57.07058824] ; [24.07058824 19.92941176],0
