Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.011035,6.459598,[26 15] ; [ 3 10],[22.01851852 18.98148148] ; [6.98148148 6.01851852],0
n5,1,0.012631,6.220096,[21 18] ; [12  1],[24.75 14.25] ; [8.25 4.75],0
v2,1,0.02328,5.147475,[26 13] ; [4 9],[22.5 16.5] ; [7.5 5.5],0
d3,1,0.035777,4.407725,[29 12] ; [5 8],[25.81481481 15.18518519] ; [8.18518519 4.81481481],0
v1,1,0.037232,4.339753,[22 17] ; [ 3 10],[18.75 20.25] ; [6.25 6.75],0
d5,1,0.056136,3.648003,[33  8] ; [7 6],[30.37037037 10.62962963] ; [9.62962963 3.37037037],0
a3,1,0.079867,3.067606,[27 14] ; [5 8],[24.2962963 16.7037037] ; [7.7037037 5.2962963],0
v3,1,0.08513,2.964138,[13 28] ; [ 1 12],[10.62962963 30.37037037] ; [3.37037037 9.62962963],0
s4,1,0.089576,2.881974,[ 9 32] ; [6 7],[11.38888889 29.61111111] ; [3.61111111 9.38888889],0
r3,1,0.178942,1.806391,[32  8] ; [8 5],[30.18867925  9.81132075] ; [9.81132075 3.18867925],0
p4,1,0.205916,1.599912,[17 24] ; [8 5],[18.98148148 22.01851852] ; [6.01851852 6.98148148],0
v4,1,0.206994,1.59233,[30  9] ; [7 5],[28.29411765 10.70588235] ; [8.70588235 3.29411765],0
d2,1,0.231617,1.430902,[17 24] ; [ 3 10],[15.18518519 25.81481481] ; [4.81481481 8.18518519],0
p6,1,0.256789,1.285985,[ 9 31] ; [5 8],[10.56603774 29.43396226] ; [3.43396226 9.56603774],0
n4,1,0.294105,1.100735,[25 16] ; [10  3],[26.57407407 14.42592593] ; [8.42592593 4.57407407],0
a6,1,0.346343,0.886811,[25 16] ; [6 7],[23.53703704 17.46296296] ; [7.46296296 5.53703704],0
b3,1,0.349575,0.875,[ 6 19] ; [1 9],[ 5. 20.] ; [2. 8.],0
b2,1,0.349575,0.875,[ 6 19] ; [1 9],[ 5. 20.] ; [2. 8.],0
p1,1,0.382159,0.763747,[ 1 40] ; [ 1 12],[ 1.51851852 39.48148148] ; [ 0.48148148 12.51851852],0
u1,1,0.382159,0.763747,[ 1 40] ; [ 1 12],[ 1.51851852 39.48148148] ; [ 0.48148148 12.51851852],0
s1,1,0.382159,0.763747,[ 1 40] ; [ 1 12],[ 1.51851852 39.48148148] ; [ 0.48148148 12.51851852],0
u3,1,0.466394,0.530507,[7 6] ; [3 5],[6.19047619 6.80952381] ; [3.80952381 4.19047619],0
p9,1,0.534023,0.38673,[29 12] ; [8 5],[28.09259259 12.90740741] ; [8.90740741 4.09259259],0
p3,1,0.550846,0.355804,[16 24] ; [4 9],[15.09433962 24.90566038] ; [4.90566038 8.09433962],0
p11,1,0.552647,0.352597,[28 13] ; [10  3],[28.85185185 12.14814815] ; [9.14814815 3.85185185],0
p8,1,0.570155,0.322423,[12 28] ; [5 8],[12.83018868 27.16981132] ; [4.16981132 8.83018868],0
u2,1,0.581989,0.30303,[6 6] ; [5 3],[6.6 5.4] ; [4.4 3.6],0
s8,1,0.591219,0.288445,[16 25] ; [4 9],[15.18518519 25.81481481] ; [4.81481481 8.18518519],0
n3,1,0.632585,0.228571,[11  7] ; [3 3],[10.5  7.5] ; [3.5 2.5],0
b5,1,0.652609,0.202627,[28 13] ; [8 5],[27.33333333 13.66666667] ; [8.66666667 4.33333333],0
p7,1,0.693329,0.155506,[21 17] ; [8 5],[21.60784314 16.39215686] ; [7.39215686 5.60784314],0
s2,1,0.729576,0.119501,[23 18] ; [8 5],[23.53703704 17.46296296] ; [7.46296296 5.53703704],0
a8,1,0.731308,0.117914,[ 2 37] ; [ 1 12],[ 2.25 36.75] ; [ 0.75 12.25],0
n1,1,0.795418,0.067227,[ 5 13] ; [2 4],[ 5.25 12.75] ; [1.75 4.25],0
p2,1,0.812154,0.056477,[32  8] ; [10  3],[31.69811321  8.30188679] ; [10.30188679  2.69811321],0
n6,1,0.821127,0.051119,[26 14] ; [8 5],[25.66037736 14.33962264] ; [8.33962264 4.66037736],0
a5,1,0.847789,0.036841,[24 17] ; [8 5],[24.2962963 16.7037037] ; [7.7037037 5.2962963],0
r1,1,0.917749,0.010665,[12 29] ; [4 9],[12.14814815 28.85185185] ; [3.85185185 9.14814815],0
a4,1,0.917749,0.010665,[12 29] ; [4 9],[12.14814815 28.85185185] ; [3.85185185 9.14814815],0
s3,1,0.921516,0.009707,[24 16] ; [8 5],[24.1509434 15.8490566] ; [7.8490566 5.1509434],0
s7,1,0.940751,0.005524,[20 21] ; [6 6],[20.11320755 20.88679245] ; [5.88679245 6.11320755],0
s5,1,0.956687,0.00295,[12 26] ; [4 9],[11.92156863 26.07843137] ; [4.07843137 8.92156863],0
b4,1,0.990568,0.00014,[22 19] ; [7 6],[22.01851852 18.98148148] ; [6.98148148 6.01851852],0
b1,1,0.990568,0.00014,[19 22] ; [6 7],[18.98148148 22.01851852] ; [6.01851852 6.98148148],0
r2,1,1.0,0.0,[21 15] ; [7 5],[21. 15.] ; [7. 5.],0
p10,1,1.0,0.0,[24 15] ; [8 5],[24. 15.] ; [8. 5.],0
n2,1,1.0,0.0,[12  6] ; [4 2],[12.  6.] ; [4. 2.],0
