Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,63.941729,[30 73] ; [126  34],[61.09505703 41.90494297] ; [94.90494297 65.09505703],1
n6,1,0.004882,7.922573,[64 39] ; [125  35],[74.01901141 28.98098859] ; [114.98098859  45.01901141],0
a8,1,0.005367,7.751432,[ 4 92] ; [ 24 130],[10.752 85.248] ; [ 17.248 136.752],0
a2,1,0.009722,6.685222,[ 8 95] ; [ 31 129],[15.27376426 87.72623574] ; [ 23.72623574 136.27376426],0
s1,1,0.028025,4.826558,[ 5 98] ; [  1 154],[  2.39534884 100.60465116] ; [  3.60465116 151.39534884],0
d4,1,0.049182,3.869119,[82 21] ; [109  50],[75.08778626 27.91221374] ; [115.91221374  43.08778626],0
a5,1,0.05409,3.70993,[50 53] ; [97 63],[57.57034221 45.42965779] ; [89.42965779 70.57034221],0
a6,1,0.058182,3.588456,[59 44] ; [110  50],[66.18631179 36.81368821] ; [102.81368821  57.18631179],0
n1,1,0.086819,2.932396,[ 7 26] ; [21 33],[10.62068966 22.37931034] ; [17.37931034 36.62068966],0
n2,1,0.087295,2.923559,[19 14] ; [42 14],[22.61797753 10.38202247] ; [38.38202247 17.61797753],0
v1,1,0.092848,2.824286,[31 69] ; [65 92],[37.3540856 62.6459144] ; [58.6459144 98.3540856],0
p1,1,0.164088,1.936144,[ 3 99] ; [ 11 148],[ 5.47126437 96.52873563] ; [  8.52873563 150.47126437],0
p10,1,0.173252,1.854574,[58 43] ; [104  54],[63.17374517 37.82625483] ; [98.82625483 59.17374517],0
v2,1,0.177086,1.821913,[47 53] ; [56 90],[41.8699187 58.1300813] ; [61.1300813 84.8699187],0
r3,1,0.191008,1.709827,[92 11] ; [132  26],[88.39846743 14.60153257] ; [135.60153257  22.39846743],0
p9,1,0.398788,0.711979,[68 34] ; [111  44],[71.04280156 30.95719844] ; [107.95719844  47.04280156],0
b3,1,0.402943,0.699526,[13 35] ; [28 54],[15.13846154 32.86153846] ; [25.86153846 56.13846154],0
b2,1,0.402943,0.699526,[13 35] ; [28 54],[15.13846154 32.86153846] ; [25.86153846 56.13846154],0
a4,1,0.404167,0.695894,[32 71] ; [ 57 101],[35.12260536 67.87739464] ; [ 53.87739464 104.12260536],0
s6,1,0.409868,0.679184,[37 64] ; [66 92],[40.16602317 60.83397683] ; [62.83397683 95.16602317],0
p6,1,0.417862,0.656319,[10 90] ; [ 21 136],[12.06225681 87.93774319] ; [ 18.93774319 138.06225681],0
p2,1,0.419478,0.651776,[71 31] ; [103  56],[68. 34.] ; [106.  53.],0
a3,1,0.435234,0.608816,[57 45] ; [96 62],[60.02307692 41.97692308] ; [92.97692308 65.02307692],0
a7,1,0.456642,0.554113,[70 32] ; [102  57],[67.2183908 34.7816092] ; [104.7816092  54.2183908],0
u2,1,0.459825,0.54632,[23 23] ; [27 36],[21.10091743 24.89908257] ; [28.89908257 34.10091743],0
d2,1,0.460114,0.545617,[36 67] ; [62 95],[38.82307692 64.17692308] ; [59.17692308 97.82307692],0
b1,1,0.462357,0.540182,[40 63] ; [ 55 105],[37.20532319 65.79467681] ; [ 57.79467681 102.20532319],0
s8,1,0.506144,0.44203,[15 87] ; [ 19 141],[13.23664122 88.76335878] ; [ 20.76335878 139.23664122],0
p8,1,0.521848,0.410239,[32 71] ; [ 43 114],[29.71153846 73.28846154] ; [ 45.28846154 111.71153846],0
p12,1,0.532393,0.389822,[  3 100] ; [  7 151],[ 3.94636015 99.05363985] ; [  6.05363985 151.94636015],0
p3,1,0.564704,0.331625,[17 85] ; [ 31 128],[18.75862069 83.24137931] ; [ 29.24137931 129.75862069],0
v4,1,0.56471,0.331614,[89 12] ; [137  23],[87.4559387 13.5440613] ; [138.5440613  21.4559387],0
v3,1,0.615229,0.252631,[23 75] ; [ 41 115],[24.69291339 73.30708661] ; [ 39.30708661 116.69291339],0
s3,1,0.61742,0.249511,[34 67] ; [ 58 100],[35.87644788 65.12355212] ; [ 56.12355212 101.87644788],0
d1,1,0.622893,0.241823,[45 58] ; [65 95],[43.07984791 59.92015209] ; [66.92015209 93.07984791],0
a1,1,0.633802,0.22694,[ 5 98] ; [ 10 150],[ 5.87452471 97.12547529] ; [  9.12547529 150.87452471],0
u3,1,0.642196,0.215882,[20 26] ; [25 39],[18.81818182 27.18181818] ; [26.18181818 37.81818182],0
s2,1,0.668638,0.183199,[26 77] ; [ 36 121],[24.56153846 78.43846154] ; [ 37.43846154 119.56153846],0
s4,1,0.709672,0.138605,[14 89] ; [ 19 139],[13.02298851 89.97701149] ; [ 19.97701149 138.02298851],0
