Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,37.239255,[ 9 38] ; [51 15],[24.95575221 22.04424779] ; [35.04424779 30.95575221],1
p11,1,1e-06,24.437016,[11 36] ; [49 21],[24.1025641 22.8974359] ; [35.8974359 34.1025641],1
p2,1,1e-06,23.247864,[15 32] ; [51 15],[27.45132743 19.54867257] ; [38.54867257 27.45132743],1
s8,1,0.000517,12.053568,[ 2 45] ; [21 48],[ 9.31896552 37.68103448] ; [13.68103448 55.31896552],1
s6,1,0.005429,7.730697,[ 9 38] ; [30 38],[15.93913043 31.06086957] ; [23.06086957 44.93913043],0
r3,1,0.005449,7.723891,[19 26] ; [46 21],[26.11607143 18.88392857] ; [38.88392857 28.11607143],0
s7,1,0.008741,6.875,[ 6 38] ; [24 42],[12. 32.] ; [18. 48.],0
p4,1,0.010978,6.468908,[10 36] ; [31 38],[16.4 29.6] ; [24.6 44.4],0
v1,1,0.013651,6.082679,[12 35] ; [32 34],[18.30088496 28.69911504] ; [25.69911504 40.30088496],0
p5,1,0.016847,5.71222,[ 1 45] ; [11 57],[ 4.84210526 41.15789474] ; [ 7.15789474 60.84210526],0
v4,1,0.017124,5.683654,[22 24] ; [45 19],[28.01818182 17.98181818] ; [38.98181818 25.01818182],0
p6,1,0.028434,4.801565,[ 4 41] ; [17 50],[ 8.4375 36.5625] ; [12.5625 54.4375],0
s3,1,0.029553,4.735119,[11 35] ; [29 37],[16.42857143 29.57142857] ; [23.57142857 42.42857143],0
s2,1,0.035625,4.41496,[ 8 39] ; [24 45],[12.96551724 34.03448276] ; [19.03448276 49.96551724],0
n6,1,0.066348,3.371144,[21 24] ; [43 24],[25.71428571 19.28571429] ; [38.28571429 28.71428571],0
p3,1,0.075113,3.167592,[ 8 38] ; [22 46],[12.10526316 33.89473684] ; [17.89473684 50.10526316],0
n5,1,0.108381,2.577674,[24 22] ; [45 22],[28.08849558 17.91150442] ; [40.91150442 26.08849558],0
p7,1,0.10844,2.576815,[13 32] ; [29 37],[17.02702703 27.97297297] ; [24.97297297 41.02702703],0
a8,1,0.140739,2.16986,[ 1 43] ; [ 6 58],[ 2.85185185 41.14814815] ; [ 4.14814815 59.85185185],0
a5,1,0.159944,1.974757,[22 25] ; [42 28],[25.70940171 21.29059829] ; [38.29059829 31.70940171],0
s1,1,0.171022,1.873959,[ 5 41] ; [ 3 67],[ 3.17241379 42.82758621] ; [ 4.82758621 65.17241379],0
b4,1,0.173983,1.848282,[25 22] ; [46 24],[28.52136752 18.47863248] ; [42.47863248 27.52136752],0
v3,1,0.193446,1.691176,[ 9 37] ; [21 48],[12. 34.] ; [18. 51.],0
r2,1,0.196098,1.671199,[24 21] ; [42 22],[27.24770642 17.75229358] ; [38.75229358 25.24770642],0
n3,1,0.206415,1.596391,[11 15] ; [15 10],[13.25490196 12.74509804] ; [12.74509804 12.25490196],0
b5,1,0.210849,1.565588,[22 25] ; [41 29],[25.30769231 21.69230769] ; [37.69230769 32.30769231],0
p8,1,0.234326,1.414408,[10 36] ; [22 47],[12.8 33.2] ; [19.2 49.8],0
n2,1,0.235729,1.405956,[14 13] ; [17  8],[16.09615385 10.90384615] ; [14.90384615 10.09615385],0
s5,1,0.276617,1.183634,[ 6 41] ; [14 54],[ 8.17391304 38.82608696] ; [11.82608696 56.17391304],0
r1,1,0.285875,1.138947,[17 29] ; [19 50],[14.4 31.6] ; [21.6 47.4],0
d2,1,0.349168,0.87648,[20 25] ; [25 45],[17.60869565 27.39130435] ; [27.39130435 42.60869565],0
u3,1,0.366592,0.815185,[ 5 17] ; [ 9 17],[ 6.41666667 15.58333333] ; [ 7.58333333 18.41666667],0
a3,1,0.394298,0.725647,[25 21] ; [43 26],[27.2 18.8] ; [40.8 28.2],0
a6,1,0.474071,0.512472,[26 21] ; [34 36],[24.1025641 22.8974359] ; [35.8974359 34.1025641],0
n4,1,0.495022,0.465593,[26 20] ; [44 26],[27.75862069 18.24137931] ; [42.24137931 27.75862069],0
p12,1,0.511072,0.431871,[ 1 46] ; [ 3 65],[ 1.63478261 45.36521739] ; [ 2.36521739 65.63478261],0
d5,1,0.54537,0.365678,[29 18] ; [47 23],[30.52991453 16.47008547] ; [45.47008547 24.52991453],0
d1,1,0.55696,0.344996,[20 27] ; [26 44],[18.47863248 28.52136752] ; [27.52136752 42.47863248],0
a2,1,0.582587,0.30207,[ 7 40] ; [ 8 62],[ 6.02564103 40.97435897] ; [ 8.97435897 61.02564103],0
d4,1,0.588756,0.292291,[30 16] ; [49 21],[31.32758621 14.67241379] ; [47.67241379 22.32758621],0
n1,1,0.617919,0.248804,[ 9 18] ; [10 15],[ 9.86538462 17.13461538] ; [ 9.13461538 15.86538462],0
b1,1,0.62083,0.244703,[24 23] ; [39 31],[25.30769231 21.69230769] ; [37.69230769 32.30769231],0
v2,1,0.651101,0.204515,[17 29] ; [28 40],[18.15789474 27.84210526] ; [26.84210526 41.15789474],0
u1,1,0.663195,0.189666,[ 3 44] ; [ 6 64],[ 3.61538462 43.38461538] ; [ 5.38461538 64.61538462],0
d3,1,0.732022,0.117263,[24 23] ; [33 36],[23.09482759 23.90517241] ; [33.90517241 35.09482759],0
a7,1,0.790357,0.070675,[22 23] ; [36 34],[22.69565217 22.30434783] ; [35.30434783 34.69565217],0
b2,1,0.80257,0.062511,[11 18] ; [14 26],[10.50724638 18.49275362] ; [14.49275362 25.50724638],0
b3,1,0.80257,0.062511,[11 18] ; [14 26],[10.50724638 18.49275362] ; [14.49275362 25.50724638],0
a1,1,0.89392,0.017781,[ 5 42] ; [ 8 62],[ 5.22222222 41.77777778] ; [ 7.77777778 62.22222222],0
a4,1,0.918214,0.010544,[16 30] ; [25 45],[16.25862069 29.74137931] ; [24.74137931 45.25862069],0
p1,1,0.931738,0.007337,[ 5 42] ; [ 7 62],[ 4.86206897 42.13793103] ; [ 7.13793103 61.86206897],0
u2,1,0.97951,0.00066,[ 8 13] ; [10 16],[ 8.04255319 12.95744681] ; [ 9.95744681 16.04255319],0
