Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,82.723346,[237  50] ; [54 85],[196.04929577  90.95070423] ; [94.95070423 44.04929577],1
n6,1,0.0,32.22586,[233  51] ; [78 61],[208.80378251  75.19621749] ; [102.19621749  36.80378251],1
p10,1,1e-06,24.314388,[210  73] ; [69 69],[187.54631829  95.45368171] ; [91.45368171 46.54631829],1
p9,1,9e-06,19.702847,[218  64] ; [77 60],[198.54415274  83.45584726] ; [96.45584726 40.54415274],1
a8,1,0.000793,11.256668,[ 37 224] ; [  4 125],[ 27.43846154 233.56153846] ; [ 13.56153846 115.43846154],1
n1,1,0.002038,9.514907,[33 43] ; [ 8 40],[25.12903226 50.87096774] ; [15.87096774 32.12903226],0
v1,1,0.002215,9.362476,[138 144] ; [45 91],[123.45933014 158.54066986] ; [59.54066986 76.45933014],0
p4,1,0.002229,9.35109,[142 143] ; [47 91],[127.34042553 157.65957447] ; [61.65957447 76.34042553],0
p11,1,0.002993,8.811608,[212  75] ; [83 56],[198.74413146  88.25586854] ; [96.25586854 42.74413146],0
s6,1,0.006634,7.369618,[126 159] ; [42 96],[113.19148936 171.80851064] ; [54.80851064 83.19148936],0
u1,1,0.015539,5.854312,[ 39 248] ; [  8 131],[ 31.66431925 255.33568075] ; [ 15.33568075 123.66431925],0
p5,1,0.028243,4.813167,[ 14 271] ; [  1 138],[ 10.08254717 274.91745283] ; [  4.91745283 134.08254717],0
a4,1,0.040932,4.178842,[117 167] ; [43 96],[107.42316785 176.57683215] ; [52.57683215 86.42316785],0
a2,1,0.042636,4.109773,[ 58 229] ; [ 17 122],[ 50.52816901 236.47183099] ; [ 24.47183099 114.52816901],0
a5,1,0.060229,3.531077,[190  97] ; [79 60],[181.22769953 105.77230047] ; [87.77230047 51.22769953],0
p6,1,0.071112,3.257153,[ 70 211] ; [ 23 112],[ 62.81971154 218.18028846] ; [ 30.18028846 104.81971154],0
d2,1,0.084269,2.980586,[117 168] ; [45 94],[108.89150943 176.10849057] ; [53.10849057 85.89150943],0
a1,1,0.084987,2.966858,[ 17 270] ; [  3 136],[ 13.4741784 273.5258216] ; [  6.5258216 132.4741784],0
p3,1,0.091161,2.853758,[106 178] ; [40 98],[ 98.25592417 185.74407583] ; [47.74407583 90.25592417],0
p2,1,0.096648,2.760006,[217  67] ; [95 43],[209.97156398  74.02843602] ; [102.02843602  35.97156398],0
r4,1,0.098703,2.726383,[229  58] ; [101  38],[222.32394366  64.67605634] ; [107.67605634  31.32394366],0
v3,1,0.144452,2.129886,[ 92 188] ; [34 98],[ 85.63106796 194.36893204] ; [40.36893204 91.63106796],0
n2,1,0.149971,2.07255,[54 23] ; [27 20],[50.2983871 26.7016129] ; [30.7016129 16.2983871],0
d4,1,0.152538,2.046681,[205  80] ; [109  30],[211.06132075  73.93867925] ; [102.93867925  36.06132075],0
v4,1,0.160834,1.966369,[256  30] ; [117  21],[251.5990566  34.4009434] ; [121.4009434  16.5990566],0
p7,1,0.167057,1.909154,[153 127] ; [66 73],[146.34844869 133.65155131] ; [72.65155131 66.34844869],0
r2,1,0.230496,1.4378,[254  30] ; [117  20],[250.27078385  33.72921615] ; [120.72921615  16.27078385],0
s3,1,0.232559,1.425141,[106 180] ; [42 93],[100.5415677 185.4584323] ; [47.4584323 87.5415677],0
b2,1,0.237222,1.39703,[ 53 106] ; [17 50],[ 49.24778761 109.75221239] ; [20.75221239 46.24778761],0
b3,1,0.237222,1.39703,[ 53 106] ; [17 50],[ 49.24778761 109.75221239] ; [20.75221239 46.24778761],0
d5,1,0.252374,1.310113,[214  72] ; [96 42],[209.10377358  76.89622642] ; [100.89622642  37.10377358],0
d3,1,0.254663,1.29754,[178 107] ; [94 44],[183.26241135 101.73758865] ; [88.73758865 49.26241135],0
a6,1,0.281713,1.158806,[200  86] ; [90 49],[195.15294118  90.84705882] ; [94.84705882 44.15294118],0
s7,1,0.295237,1.095584,[ 60 212] ; [ 23 108],[ 56.01985112 215.98014888] ; [ 26.98014888 104.01985112],0
s2,1,0.324875,0.96922,[ 74 211] ; [ 30 109],[ 69.90566038 215.09433962] ; [ 34.09433962 104.90566038],0
b4,1,0.362933,0.827719,[158 129] ; [83 56],[162.36384977 124.63615023] ; [78.63615023 60.36384977],0
p8,1,0.363494,0.825786,[121 160] ; [53 85],[116.69212411 164.30787589] ; [57.30787589 80.69212411],0
u2,1,0.374709,0.787987,[50 56] ; [30 25],[52.67080745 53.32919255] ; [27.32919255 27.67080745],0
a3,1,0.464967,0.533911,[180 104] ; [83 56],[176.57683215 107.42316785] ; [86.42316785 52.57683215],0
u3,1,0.465254,0.533226,[47 60] ; [27 27],[49.18012422 57.81987578] ; [24.81987578 29.18012422],0
p12,1,0.567668,0.326599,[  9 276] ; [  3 135],[  8.08510638 276.91489362] ; [  3.91489362 134.08510638],0
s1,1,0.697423,0.151167,[ 10 272] ; [  6 133],[ 10.71733967 271.28266033] ; [  5.28266033 133.71733967],0
n3,1,0.718943,0.129508,[51 25] ; [33 14],[51.90243902 24.09756098] ; [32.09756098 14.90243902],0
p1,1,0.734494,0.115025,[ 17 270] ; [  7 130],[ 16.24528302 270.75471698] ; [  7.75471698 129.24528302],0
d1,1,0.742913,0.107583,[137 150] ; [64 75],[135.41549296 151.58450704] ; [65.58450704 73.41549296],0
u4,1,0.743687,0.106912,[  3 284] ; [  1 138],[  2.69483568 284.30516432] ; [  1.30516432 137.69483568],0
b5,1,0.754524,0.097769,[180 107] ; [85 54],[178.53286385 108.46713615] ; [86.46713615 52.53286385],0
r3,1,0.763787,0.090307,[251  34] ; [121  18],[250.04716981  34.95283019] ; [121.95283019  17.04716981],0
s4,1,0.771379,0.084432,[ 32 252] ; [ 17 122],[ 32.89834515 251.10165485] ; [ 16.10165485 122.89834515],0
b1,1,0.796713,0.06636,[116 171] ; [58 81],[117.22535211 169.77464789] ; [56.77464789 82.22535211],0
v2,1,0.90471,0.014331,[132 143] ; [63 70],[131.43382353 143.56617647] ; [63.56617647 69.43382353],0
a7,1,0.933807,0.006898,[207  80] ; [99 39],[206.64  80.36] ; [99.36 38.64],0
r1,1,0.965813,0.001837,[199  87] ; [97 42],[199.19058824  86.80941176] ; [96.80941176 42.19058824],0
