Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,58.116295,[319   6] ; [7 5],[314.39169139  10.60830861] ; [11.60830861  0.39169139],1
r4,1,0.0,53.296923,[309  19] ; [5 8],[302.02932551  25.97067449] ; [11.97067449  1.02932551],1
r1,1,2.7e-05,17.595951,[286  41] ; [6 7],[280.83529412  46.16470588] ; [11.16470588  1.83529412],1
s2,1,0.003881,8.338632,[244  83] ; [5 8],[239.47941176  87.52058824] ; [9.52058824 3.47941176],0
n5,1,0.006122,7.514124,[272  54] ; [7 6],[268.30088496  57.69911504] ; [10.69911504  2.30088496],0
n4,1,0.007529,7.14211,[285  41] ; [8 5],[281.7640118  44.2359882] ; [11.2359882  1.7640118],0
s6,1,0.007931,7.048951,[279  45] ; [7 5],[275.78571429  48.21428571] ; [10.21428571  1.78571429],0
s8,1,0.008356,6.955442,[235  90] ; [5 8],[230.76923077  94.23076923] ; [9.23076923 3.76923077],0
d3,1,0.017675,5.628104,[246  80] ; [6 7],[242.33628319  83.66371681] ; [9.66371681 3.33628319],0
s3,1,0.020249,5.390289,[243  81] ; [6 7],[239.39465875  84.60534125] ; [9.60534125 3.39465875],0
p2,1,0.020434,5.374429,[279  48] ; [8 5],[276.02647059  50.97352941] ; [10.97352941  2.02647059],0
r3,1,0.036638,4.367183,[316  12] ; [11  2],[314.53372434  13.46627566] ; [12.46627566  0.53372434],0
b1,1,0.037394,4.332365,[132 196] ; [9 4],[135.62463343 192.37536657] ; [5.37536657 7.62463343],0
a6,1,0.047252,3.936405,[233  92] ; [6 7],[229.80769231  95.19230769] ; [9.19230769 3.80769231],0
d1,1,0.051084,3.805512,[234  94] ; [6 7],[230.85043988  97.14956012] ; [9.14956012 3.85043988],0
a7,1,0.051084,3.805512,[234  94] ; [6 7],[230.85043988  97.14956012] ; [9.14956012 3.85043988],0
n2,1,0.069946,3.284286,[57 13] ; [3 3],[55.26315789 14.73684211] ; [4.73684211 1.26315789],0
p8,1,0.070514,3.27101,[181 141] ; [4 9],[177.82089552 144.17910448] ; [7.17910448 5.82089552],0
p4,1,0.073349,3.20644,[227  99] ; [6 7],[224.06489676 101.93510324] ; [8.93510324 4.06489676],0
u1,1,0.080647,3.051809,[ 99 229] ; [ 1 12],[ 96.18768328 231.81231672] ; [3.81231672 9.18768328],0
b4,1,0.111825,2.528236,[179 149] ; [10  3],[181.79472141 146.20527859] ; [7.20527859 5.79472141],0
a4,1,0.174359,1.845059,[188 139] ; [5 8],[185.62058824 141.37941176] ; [7.37941176 5.62058824],0
p10,1,0.288126,1.128357,[284  42] ; [10  3],[282.72566372  43.27433628] ; [11.27433628  1.72566372],0
p11,1,0.288173,1.128136,[266  62] ; [9 4],[264.51612903  63.48387097] ; [10.48387097  2.51612903],0
p9,1,0.308448,1.037311,[299  27] ; [10  2],[298.0295858  27.9704142] ; [10.9704142  1.0295858],0
s4,1,0.309579,1.032473,[ 63 263] ; [4 9],[ 64.43067847 261.56932153] ; [ 2.56932153 10.43067847],0
a2,1,0.319862,0.989511,[120 208] ; [ 3 10],[118.31085044 209.68914956] ; [4.68914956 8.31085044],0
d5,1,0.370218,0.802932,[279  46] ; [10  3],[277.88461538  47.11538462] ; [11.11538462  1.88461538],0
n6,1,0.414561,0.665683,[294  31] ; [10  2],[293.17507418  31.82492582] ; [10.82492582  1.17507418],0
p1,1,0.454694,0.558924,[ 30 296] ; [ 2 11],[ 30.77286136 295.22713864] ; [ 1.22713864 11.77286136],0
p7,1,0.492025,0.472096,[224  94] ; [8 5],[222.88821752  95.11178248] ; [9.11178248 3.88821752],0
p6,1,0.548235,0.360489,[153 173] ; [5 8],[151.94100295 174.05899705] ; [6.05899705 6.94100295],0
s1,1,0.561188,0.337651,[ 14 311] ; [ 1 12],[ 14.42307692 310.57692308] ; [ 0.57692308 12.42307692],0
v1,1,0.646251,0.21066,[191 127] ; [8 4],[191.76363636 126.23636364] ; [7.23636364 4.76363636],0
b5,1,0.653959,0.200945,[197 131] ; [7 6],[196.2228739 131.7771261] ; [7.7771261 5.2228739],0
p3,1,0.667098,0.185015,[195 131] ; [7 6],[194.25368732 131.74631268] ; [7.74631268 5.25368732],0
a8,1,0.673678,0.17733,[ 54 239] ; [ 3 10],[ 54.57843137 238.42156863] ; [ 2.42156863 10.57843137],0
p12,1,0.67942,0.170779,[ 37 288] ; [ 1 12],[ 36.53846154 288.46153846] ; [ 1.46153846 11.53846154],0
v3,1,0.716113,0.132248,[149 168] ; [5 7],[148.38297872 168.61702128] ; [5.61702128 6.38297872],0
s5,1,0.725678,0.123117,[147 167] ; [5 7],[146.40490798 167.59509202] ; [5.59509202 6.40490798],0
n3,1,0.727141,0.121753,[51 19] ; [4 1],[51.33333333 18.66666667] ; [3.66666667 1.33333333],0
d4,1,0.822638,0.050245,[282  43] ; [11  2],[281.73076923  43.26923077] ; [11.26923077  1.73076923],0
d2,1,0.831755,0.045135,[210 116] ; [8 5],[209.64011799 116.35988201] ; [8.35988201 4.64011799],0
v2,1,0.859197,0.031469,[204 115] ; [8 5],[203.69879518 115.30120482] ; [8.30120482 4.69879518],0
a1,1,0.889545,0.019288,[ 22 306] ; [ 1 12],[ 22.12316716 305.87683284] ; [ 0.87683284 12.12316716],0
b2,1,0.927931,0.008181,[105 129] ; [6 7],[105.15789474 128.84210526] ; [5.84210526 7.15789474],0
b3,1,0.927931,0.008181,[105 129] ; [6 7],[105.15789474 128.84210526] ; [5.84210526 7.15789474],0
p5,1,0.952647,0.003526,[ 52 273] ; [ 2 11],[ 51.92307692 273.07692308] ; [ 2.07692308 10.92307692],0
n1,1,0.972835,0.00116,[35 34] ; [3 3],[34.96 34.04] ; [3.04 2.96],0
